"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"MECÁNICO PARA RENTADORA DE AUTOS","Importante empresa","Técnico / Especialista","Producción","Hace 2 semanas ","Encargado de taller mecánico, todo tipo de tareas Encargado de taller, mantenimientos, reparaciones en general.","montevideo","/anuncio/mecanico-para-rentadora-de-autos-t8q33",2019-02-20 00:14:17
"AUXILIAR ADM. CONTABLE - RRHH","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","*Experiencia en liquidación de sueldos mensual y jornalero- se valora conocimientos en liquidación de Construcción. *Conocimientos en inscripción de obras  ...","montevideo","/anuncio/auxiliar-adm-contable-rrhh-nysbd",2019-02-20 00:14:17
"SUPERVISOR DE SEGURIDAD","Importante empresa","Jefe","Seguridad - Vigilancia","Hace 2 semanas ","Grupos de Barrios Privados Se busca un supervisor en el área de SEGURIDAD FÍSICA que cumpla con las siguientes funciones:  Gestionar y liderar al equipo q ...","montevideo","/anuncio/supervisor-de-seguridad-svz9e",2019-02-20 00:14:17
"PAÑOLERO","IMPORTANTE EMPRESA METALÚRGICA","Oficial","Producción","Hace 2 semanas "," Para tareas de recepción, acopioy entrega de materiales a equipos de trabajo.  Requisitos: Manejo de Stock y tareas administrativas.  Se valorará cono ...","montevideo","/anuncio/panolero-2nehh",2019-02-20 00:14:17
"MOZO/MOZA","Restoran","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," 25 a 35 años  Con experiencia comprobable. ","montevideo","/anuncio/mozo-moza-um84v",2019-02-20 00:14:17
"ESTUDIO CONTABLE DE AMPLIA TRAYECTORIA SELECCIONA: CONTADOR PUBLICO.","Monica Cornu Consultor organizacional","Profesional","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Formación: CONTADOR PúBLICO Conocimientos: -Administración contable y financiera  - Liquidación de impuestos - Balances contables  - Liquidación de ha ...","montevideo","/anuncio/estudio-contable-de-amplia-trayectoria-selecciona-contador-publico-4pzsq",2019-02-20 00:14:17
"PERSONA PAR A ÁREA COMERCIAL","PRODIE","Asistente","Marketing - Publicidad","Hace 2 semanas "," Persona para Área Comercial  Requisitos: Estudiante avanzado en carreras de Marketing. Manejo de redes sociales. Edad hasta 35 años. Buen dominio de ...","montevideo","/anuncio/persona-par-a-area-comercial-vaqbg",2019-02-20 00:14:17
"AGENTE SERVICE DESK (F/M)","Hahn Air Uruguay","Auxiliar","Atención al cliente","Hace 2 semanas ",". Ubicado en nuestra oficina de Montevideo, Uruguay. Buscamos para comenzar el 01.06.19  Nuestra Oferta: Clima laboral multicultural, con inglés como i ...","montevideo","/anuncio/agente-service-desk-f-m-7yp4t",2019-02-20 00:14:17
"VENTA TELEFÓNICA DE SERVICIO DE ACOMPAÑANTES","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 2 semanas ","ESTAMOS EN BUSCA DE LOS MEJORES VENDEDORES! Te brindamos la oportunidad de sumarte a una empresa en proceso de expansión a nivel internacional que busca in ...","montevideo","/anuncio/venta-telefonica-de-servicio-de-acompanantes-hpqpy",2019-02-20 00:14:17
"AUXILIAR ADMINISTRATIVO CONTABLE","Estudio Contable en Ciudad Vieja","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Liquidación de haberes, altas/bajas y actualización planillas de trabajo en página BPS, contabilización de comprobantes,  trámites en diferentes entes. Ser ...","montevideo","/anuncio/auxiliar-administrativo-contable-4pyt8",2019-02-20 00:14:17
"ACOMPAÑANTE DE ENFERMOS FEMENINA PARA MONTEVIDEO","IMPORTANTE EMPRESA DE SERVICIOS","Auxiliar","Salud","Hace 2 semanas "," Se requiere:  Edad: 25 a 60 años.  Disponibilidad horaria.  Excelente presencia.  Se ofrece:  Excelente remuneración.  Estabilidad laboral.   ...","montevideo","/anuncio/acompanante-de-enfermos-femenina-para-montevideo-5t2us",2019-02-20 00:14:17
"ASESOR DE BIENESTAR/ EMPRENDIMIENTO INDEPENDIENTE",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Buscamos personas emprendedoras que quieran tener la oportunidad de desarrollarse a nivel empresarial en la industria del bienestar sin grandes inversiones ...","montevideo","/anuncio/asesor-de-bienestar-emprendimiento-independiente-mv6vm",2019-02-20 00:14:17
"AUXILIAR ADMINISTRATIVO/CONTABLE - 4 HORAS",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","La búsqueda se orienta a jóvenes con iniciativa, que sean proactivos y que cuenten con los siguientes requisitos: estudiante o egresado de facultad de cien ...","montevideo","/anuncio/auxiliar-administrativo-contable-4-horas-g7tz9",2019-02-20 00:14:17
"ASISTENTE EN MARKETING","Importante empresa","Analista","Marketing - Publicidad","Hace 2 semanas ","Manejo de excel, experiencia en el área no excluyente. Formará parte del equipo de ventas desarrollando tareas de seguimiento y colaboración en campañas de ...","montevideo","/anuncio/asistente-en-marketing-dzjug",2019-02-20 00:14:17
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Manejo de excel, experiencia en el área. Formara parte del equipo de ventas desarrollando tareas de control de facturas y cobro a clientes. Se valorará cer ...","montevideo","/anuncio/vendedor-65pba",2019-02-20 00:14:17
"CADETE CON MOTO PARA DELIVERY","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","Con experiencia, buena presencia, puntualidad y compromiso Empresa de cadeteria necesita cadete con moto para delivery, trabajo estable y en regla. Buena p ...","montevideo","/anuncio/cadete-con-moto-para-delivery-8pztr",2019-02-20 00:14:17
"ASISTENTE DE DEPÓSITO","para empresa en amplio desarrollo","Asistente","Logística - Distribución","Hace 2 semanas ","La posición realizará actividades de atención clientes en el local comercial. Preparará pedidos para ser entregados a clientes, recolectando los insumos en ...","montevideo","/anuncio/asistente-de-deposito-dmqed",2019-02-20 00:14:17
"MOZA CON EXPERIENCIA- HORARIO DE 18:00 A 02:00","Salmuera","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","BUENA PRESENCIA E HIGIENE PERSONAL SE VALORAN IDIOMAS HORARIO DE 18:00 A 02:00 EXPERIENCIA EXCLUYENTE HASTA 30 AÑOS VIVA PRÓXIMO A MALVIN PUNTUAL","montevideo","/anuncio/moza-con-experiencia-horario-de-18-00-a-02-00-hjrsn",2019-02-20 00:14:17
"AYUDANTE DE COCINA HORARIO CORTADO DE 12:00 A 16:00 Y DE 20:00 A 00:00","Salmuera","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","JOVEN  VIVA PRÓXIMO AL RESTAURANTE UBICADO EN MALVIN HORARIO CORTADO PUNTUAL BUENA PRESENCIA E HIGIENE PERSONAL SE VALORAN ESTUDIOS DE GASTRONOMÍA","montevideo","/anuncio/ayudante-de-cocina-horario-cortado-de-12-00-a-16-00-y-de-20-00-a-00-00-5dd8y",2019-02-20 00:14:17
"AUXILIAR ADMINISTRATIVO","TECMAR MEDICA SA","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Tareas administrativas relativas a la actividad comercial de empresa importadora. - Cuentas corrientes - Facturacion y seguimiento de deudores - Compras y  ...","montevideo","/anuncio/auxiliar-administrativo-ragaz",2019-02-20 00:14:17
"CHICA PARA MOSTRADOR","Papelería Acuarela","Auxiliar","Atención al cliente","Hace 2 semanas ","Vendedora para mostrador Con experiencia para papeleria en Ciudad Vieja, de lunes a viernes de 9 a 19 horas","montevideo","/anuncio/chica-para-mostrador-hqnbe",2019-02-20 00:14:17
"GERENTE DE HOTEL",NA,"Gerente","Directivos - Ejecutivos","Hace 2 semanas ","Busca Gerente de Hotel para Hotel en Rivera: Con capacidad para: - Planificar y tomar decisiones - Organizar  - Gestionar - Dominar Windows, Microsoft Off ...","montevideo","/anuncio/gerente-de-hotel-tpsgg",2019-02-20 00:14:17
"BRUSHINISTA","peluquería","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas ","ayudante de peluquería,  manos excluyente, poner numero de contacto   ayudante de peluquería , manos y pies y depilación, buen trato, cumplidora  para   3  ...","montevideo","/anuncio/brushinista-g4r76",2019-02-20 00:14:17
"INSTRUCTOR DE MANEJO","Importante empresa","Técnico / Especialista","Educación - Recreación - Deportes","Hace 2 semanas ","* Transmitir al alumno el conocimiento requerido de manejo. Requisitos Excluyentes: Ser mayor de 25 años Tener licencia de conducir expedida por la IMM ( ...","montevideo","/anuncio/instructor-de-manejo-ezn98",2019-02-20 00:14:17
"VENDEDOR","Confiteria Versailles ","Auxiliar","Atención al cliente","Hace 2 semanas ","Tareas principales a desempeñar: atención al público en mostrador y salón. Tarea a desempeñar: dominio de cobranza / caja. Fundamental el buen trato hacia  ...","montevideo","/anuncio/vendedor-buq46",2019-02-20 00:14:17
"INSTRUCCION","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Se lo formara para instructor, recepción, atención al cliente,Teléfono , actitud  pro activa, organización. 21000 mas incentivos. Lunes a Viernes de 10 a 1 ...","montevideo","/anuncio/instruccion-et48v",2019-02-20 00:14:17
"COCINERO","casa de ancianas católica","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","se necesita cocinero/cocinera de lunes a sábado por la mañana para unas 15 personas para  casa de Religiosas. preparar el almuerzo, hacer las compras y lim ...","montevideo","/anuncio/cocinero-bsg5e",2019-02-20 00:14:17
"CAJERA (FEMENINO)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 2 semanas ","Atención al cliente Facturación Caja Las inherentes al cargo","montevideo","/anuncio/cajera-femenino-9dtya",2019-02-20 00:14:17
"RESPONSABLE DE FARMACOVIGILANCIA","Importante empresa","Profesional","Producción","Hace 2 semanas "," Orientamos la búsqueda hacia Químicos Farmacéuticos o Doctores en Medicina, con experiencia acreditada en farmacovigilancia (mínimo 5 años), proactivos, c ...","montevideo","/anuncio/responsable-de-farmacovigilancia-u54s8",2019-02-20 00:14:17
"VENDEDOR DE PLAZA PARA MONTEVIDEO.","Empresa Importadora y Distribuidora de Iluminación","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Empresa Importadora y Distribuidora de Iluminación - Mat. Electricos en expansión.  Requisitos: ""Experiencia en el rubro  (se valorará cartera de clie ...","montevideo","/anuncio/vendedor-de-plaza-para-montevideo-4t2yy",2019-02-20 00:14:17
"VENDEDOR VIAJANTE PARA EL INTERIOR","Empresa Importadora y Distribuidora de Iluminación","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Empresa Importadora y Distribuidora de Iluminación - Mat. Electricos en expansión.  Requisitos: ""Experiencia en el rubro  (se valorará cartera de clie ...","montevideo","/anuncio/vendedor-viajante-para-el-interior-jd559",2019-02-20 00:14:17
"ADMINISTRATIVO CONTABLE","Empresa de Frutas y Verduras","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable.  -Emisión y r ...","montevideo","/anuncio/administrativo-contable-78b6j",2019-02-20 00:14:17
"ASISTENTE TECNICO PERFIL HIDRAULICO","Importante Empresa constructora selecciona","Asistente","Producción","Hace 2 semanas "," IMPORTANTE EMPRESA CONSTRUCTORA Selecciona:   ASISTENTE TECNICO - PERFIL HIDRÁULICO Recibido o próximo a recibirse Experiencia en Licitaciones/Proyect ...","montevideo","/anuncio/asistente-tecnico-perfil-hidraulico-2m4hu",2019-02-20 00:14:17
"ARMADO DE PEDIDOS","chacra bilu","Peon","Producción","Hace 2 semanas ","importante distribuidora de Frutas y Hortalizas  busca armadores de Pedidos para los mas importantes restaurantes, hoteles y cadenas en montevideano  Excel ...","montevideo","/anuncio/armado-de-pedidos-hsmmz",2019-02-20 00:14:17
"MAESTRA/O","Colegio","Profesional","Educación - Recreación - Deportes","Hace 2 semanas "," Colegio Privado zona de Colónsolicita docente de primaria con título habilitante y experiencia.  ","montevideo","/anuncio/maestra-o-hqgp3",2019-02-20 00:14:17
"DISTRIBUIDOR  CAPITAL","BROCOS","Auxiliar","Logística - Distribución","Hace 1 semana "," Requisitos:   Vehículo apropiado (furgón).   Capital de giro.   Experiencia anterior en Ventas/Distribución. (No excluyente).   Garantía.   Se Ofr ...","montevideo","/anuncio/distribuidor-capital-3vu7n",2019-02-20 00:14:17
"AUXILIAR CONTABLE","Torres y Asociados Contadores Públicos","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","-	Registros Contables. -	Conciliación de Cuentas. -	Emisión de Estados Contables. -	Liquidación de Impuestos. -	Liquidación de Sueldos. Sera responsable de ...","montevideo","/anuncio/auxiliar-contable-j3vze",2019-02-20 00:14:17
"CHOFER PARA TAXI","no administracion","Peon","Servicios - Oficios","Hace 1 semana ","chofer para taxi turno fijo diurno de 03 a 15, mayor de 40 años con experiencia, libreta categoría E que viva cerca de Buceo (malvin, pocitos, piedras blan ...","montevideo","/anuncio/chofer-para-taxi-zt8be",2019-02-20 00:14:17
"MANTENIMIENTO EDIFICIO Y ESPACIOS VERDES DE UN COLEGIO","COLEGIO CATÓLICO EN NUEVO PARÍS","Oficial","Servicios - Oficios","Hace 1 semana ","ENCARGADO DEL MANTENIMIENTO DEL EDIFICIO Y DE LOS ESPACIOS VERDES. CON CONOCIMIENTO DE PINTURA, ALBAÑILERÍA, SANITARIA, ELECTRICIDAD, CORTE DE CESPED Y MAN ...","montevideo","/anuncio/mantenimiento-edificio-y-espacios-verdes-de-un-colegio-6ree4",2019-02-20 00:14:17
"DELIVERY CON MOTO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","se necesita cadete con moto delivery cob experiencia todo en regla.  turnos noche  . zonas pocitos centro buceo muy bien paga la  hora zonas buceo . pocito ...","montevideo","/anuncio/delivery-con-moto-dph27",2019-02-20 00:14:17
"AYUDANTE PANADERO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Para importante empresa en el ramo gastronómico se necesita ayudante panadero . Preferentemente sexo masculino. Disponibilidad de horario completa.","montevideo","/anuncio/ayudante-panadero-3rr87",2019-02-20 00:14:17
"PINTOR DE AUTOS","Empresa","Oficial","Servicios - Oficios","Hace 1 semana "," seleccionamos Pintor de Autos . Experiencia mínima 5 años.  ","montevideo","/anuncio/pintor-de-autos-3pbhu",2019-02-20 00:14:17
"OFERTA UNICA! - SE BUSCAN VENDEDORES","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/oferta-unica-se-buscan-vendedores-ud47g",2019-02-20 00:14:17
"CAJERO Y CHOFER","ESTACION DE SERVICIO","Auxiliar","Atención al cliente","Hace 1 semana ","PISTERO Y CHOFER PARA CAMION CISTERNA SOLO CON LIBRETA PROFESIONAL PARA PISTA Y CHOFER DE CAMION CISTERNA  SOLO CON LIBRETA PROFESIONAL","montevideo","/anuncio/cajero-y-chofer-qaa7q",2019-02-20 00:14:17
"AUXILIAR DE DEPOSITO Y DISTRIBUCION","Servicios Lusof srl","Auxiliar","Logística - Distribución","Hace 1 semana ","Armado de productos de limpieza y ayudar en la distribucion de los productos, preferentemente con experiencia en deposito y distribucion  Persona joven y a ...","montevideo","/anuncio/auxiliar-de-deposito-y-distribucion-6pap6",2019-02-20 00:14:17
"AUXILIAR","Importante empresa","Auxiliar","Construcción - Arquitectura","Hace 1 semana ","Armado de archivos Utilización de ploter de corte Colocación de ploteos de corte e impresión De acuerdo al cargo","montevideo","/anuncio/auxiliar-sd7ep",2019-02-20 00:14:17
"ARQUITECTO","Importante empresa","Profesional","Construcción - Arquitectura","Hace 1 semana ","Estudio de ofertas / Búsqueda de precios / Contralor de obras / Posible Dirección de obras Preparación de ofertas, metrajes, dibujos, cronogramas / Contact ...","montevideo","/anuncio/arquitecto-3amqj",2019-02-20 00:14:17
"VENTAS Y ASESORAMIENTO TECNICO","CAP Uruguay Ltda","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Asesoramiento Técnico Armado de Presupuestos Asesoramiento en Decoración de Interiores y Exteriores Trabajo en Equipo Excelente comunicación Seguimiento a  ...","montevideo","/anuncio/ventas-y-asesoramiento-tecnico-dvs2e",2019-02-20 00:14:17
"AUXILIAR ADMINISTRATIVO/CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Requisitos  - Escolaridad: Buena. - Avance de carrera: 1er año aprobado - Manejo de programas contables (no excluyente) - Requerimos una persona proactiva ...","montevideo","/anuncio/auxiliar-administrativo-contable-73qre",2019-02-20 00:14:17
"TÉCNICO ELECTROMECÁNICO","LÍDER MUNDIAL EN SEGURIDAD MÓVIL","Técnico / Especialista","Producción","Hace 1 semana ","REALIZAR MANTENIMIENTOS PREVENTIVOS Y CORRECTIVOS EN MÁQUINAS DE PRODUCCIÓN Y EN INSTALACIONES DE LA LÍNEA, CON EL FIN DE ASEGURAR UNA BUENA OPERACIÓN.  D ...","montevideo","/anuncio/tecnico-electromecanico-qsgqa",2019-02-20 00:14:17
"MERCHANDISER RUBRO PINTURAS","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 semana ","Buscamos personas que hayan trabajado a nivel de ferreterías, pinturerías u otro tipo de comercios donde se trabajen con la venta de este producto. Se trat ...","montevideo","/anuncio/merchandiser-rubro-pinturas-unsg9",2019-02-20 00:14:17
"ICT TEACHER","Colegio San Pablo","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," We are looking to appoint a teacher  of ICT (0417) for IGCSE syllabus. Date of interview negotiable. Level of English C1 or C2.","montevideo","/anuncio/ict-teacher-q3rmd",2019-02-20 00:14:17
"CAJERA/O - ADMINISTRATIVA/O","MIGUEL BOTBOL ESTACIONAMIENTOS","Auxiliar","Ventas - Comercial","Hace 1 semana ","Cajera/o con tareas administrativas y de contabilidad basicas. Buscamos una persona dinámica, con experiencia en Caja y tareas administrativas . Entre 25 y ...","montevideo","/anuncio/cajera-o-administrativa-o-zsgu8",2019-02-20 00:14:17
"LIDER DE GRUPO","CREANDO FUTURO","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","capacitación personal  permanente para trasmitirlos y motivar a equipos. liderar  y motivar equipos en el área de  ventas y de interrelacionamiento.","montevideo","/anuncio/lider-de-grupo-jsb68",2019-02-20 00:14:17
"VENDEDOR","Empresa líder","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Venta de bicicletas eléctricas.  Control de stock (entrada y salida de mercadería).  Chequeo general de bicicletas. Manejo de herramientas informáticas (pr ...","montevideo","/anuncio/vendedor-bthg6",2019-02-20 00:14:17
"TORNERO","Empresa","Técnico / Especialista","Producción","Hace 1 semana "," Reconocida empresa ubicada en la ciudad de Melo selecciona  TORNERO MECANICO Nos encontramos en la búsqueda de una persona con formación y experiencia c ...","montevideo","/anuncio/tornero-h323z",2019-02-20 00:14:17
"EJECUTIVO COMERCIAL SEGURIDAD","PROSEGUR","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Requisitos Ser estudiante de Ingeniería o carreras vinculadas a la tecnología, con marcado perfil comercial y fuerte orientación al logro de resultados.  ...","montevideo","/anuncio/ejecutivo-comercial-seguridad-787dz",2019-02-20 00:14:17
"INGENIEROS PARA OBRAS DE SANEAMIENTO","IMPORTANTE EMPRESA CONSTRUCTORA","Profesional","Construcción - Arquitectura","Hace 1 semana "," Infraestructura y vialidad en Montevideo   Ingenieros Civiles con más de 5 años de experiencia en ejecución y dirección de obras de infraestructura y/o  ...","montevideo","/anuncio/ingenieros-para-obras-de-saneamiento-dpr54",2019-02-20 00:14:17
"DISTRIBUIDOR INDEPENDIENTE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Busco Vendedor Distribuidor Independiente ambos sexos mayores de 25 años, para importante empresa multinacional presente en más de 20 países desde hace más ...","montevideo","/anuncio/distribuidor-independiente-sgpje",2019-02-20 00:14:17
"MÉDICO/A PARA EMPRESA DE MEDICINA PRIVADA","Importante empresa","Profesional","Salud","Hace 1 semana ","Privada estamos seleccionando Medico/a  para realizar actividades principalmente dentro de las áreas de Medicina como medico fundamentalmente Generalista.  ...","montevideo","/anuncio/medico-a-para-empresa-de-medicina-privada-9g2v8",2019-02-20 00:14:17
"MAESTRA/O","Colegio Enseñanza Laica","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Nivel inicial y primaria.","montevideo","/anuncio/maestra-o-rsgds",2019-02-20 00:14:17
"PROFESOR","Colegio Enseñanza Laica","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Educación física.","montevideo","/anuncio/profesor-vnrne",2019-02-20 00:14:17
"PROFESOR","Colegio Enseñanza Laica","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Expresión corporal y danza.","montevideo","/anuncio/profesor-rgneg",2019-02-20 00:14:17
"SECRETARIA","Colegio Enseñanza Laica","Asistente","Administración - Secretariado","Hace 1 semana "," Nivel Inicial y primaria. Turno vespertino.","montevideo","/anuncio/secretaria-dg366",2019-02-20 00:14:17
"PROFESOR/A ADSCRIPTO/A","Colegio Enseñanza Laica","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Para Liceo, Ciclo Básico. Turno vespertino.","montevideo","/anuncio/profesor-a-adscripto-a-tua7z",2019-02-20 00:14:17
"STAFF DE SEGURIDAD","Empresa","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Importante complejo habitacional en Carrasco selecciona personal para su Staff de Seguridad   Requisitos: 	23 a 45 años (excluyente) 	Educación: Ciclo ...","montevideo","/anuncio/staff-de-seguridad-6nh24",2019-02-20 00:14:17
"TELEMARKETER","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Importante empresa de servicios selecciona para su call center telemarketer con experiencia comprobable. Requisitos:  •	Tener experiencia en call center (e ...","montevideo","/anuncio/telemarketer-ejyue",2019-02-20 00:14:17
"ANALISTA DE SERVICE DESK","INDIAN EMPORIUM","Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","Empresa líder en retail selecciona Analista de Service Desk: Orientamos nuestra búsqueda a personas con conocimientos en Service Desk, con alta disposició ...","montevideo","/anuncio/analista-de-service-desk-9mdtp",2019-02-20 00:14:17
"VENTAS TELEFÓNICAS / CALL CENTER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","ESTAMOS EN BUSCA DE LOS MEJORES VENDEDORES! Te brindamos la oportunidad de sumarte a una empresa en proceso de expansión a nivel internacional que busca in ...","montevideo","/anuncio/ventas-telefonicas-call-center-qu37d",2019-02-20 00:14:17
"RECEPCIONISTA MASCULINO HORARIO NOCTURNO --HOTEL 2 ESTRELLAS","HOTEL 2 ESTRELLAS","Auxiliar","Administración - Secretariado","Hace 1 semana ","ATENDER RECEPCION- TELEFONO, INGRESO PASAJEROS-  RESERVAS DE HABITACIONES--PEDIDOS- CAFETERIA - FACTURACION  - MANEJO DE PC - IDIOMA INGLES BUENA ATENCION  ...","montevideo","/anuncio/recepcionista-masculino-horario-nocturno-hotel-2-estrellas-4a7ed",2019-02-20 00:14:17
"VENDEDOR","Importante Laboratorio Veterinario","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Se solicita vendedor para visita y cobranza en Clínicas Veterinarias de Montevideo e interior Se ofrece: - Importante cartera de productos  - Horario flexi ...","montevideo","/anuncio/vendedor-4ybn3",2019-02-20 00:14:17
"ADMINISTRATIVO","aaaaa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time. Funciones: - Facturación (se valorará ma ...","montevideo","/anuncio/administrativo-yt7p9",2019-02-20 00:14:17
"DIRECTOR EJECUTIVO","ADPUGH","Gerente","Directivos - Ejecutivos","Hace 1 semana "," BUSCAMOS PARA ADPUGH DIRECTOR EJECUTIVO  Responsabilidades:  - Gestión de imagen y posicionamiento de la Asociación. - Gestión de propuestas de valo ...","montevideo","/anuncio/director-ejecutivo-7pm4g",2019-02-20 00:14:17
"JEFE DE MANTENIMIENTO","Institución de salud","Jefe","Producción","Hace 1 semana "," Principales responsabilidades: Mantenimiento correctivo y preventivo de todas las instalaciones. Liderar los equipos de trabajo de mantenimiento.  Es  ...","montevideo","/anuncio/jefe-de-mantenimiento-875h8",2019-02-20 00:14:17
"CADETE CON MOTO PARA DELIVERY EN POCITOS","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Debe tener moto en condiciones, buena presencia y experiencia. Se necesita Cadete con experiencia en delivery zona pocitos-pta carretas, . Buena propina, t ...","montevideo","/anuncio/cadete-con-moto-para-delivery-en-pocitos-rvvrz",2019-02-20 00:14:17
"AUXILIAR CONTABLE CALIFICADA",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","aux,Contable calificada con experiencia en programas memory y personal GNS para empresa horario completo de lunes a viernes 10 a 19 hS experiencia en progr ...","montevideo","/anuncio/auxiliar-contable-calificada-38t37",2019-02-20 00:14:17
"DEPILADORAS SISTEMA ESPAÑOL","MALVA DEPILACIÓN","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Seleccionamos depiladoras con experiencia con sistema español (excluyente) Se valora experiencia como manicura, pedicura y/o Perfilado de cejas. Atención  ...","montevideo","/anuncio/depiladoras-sistema-espanol-meae3",2019-02-20 00:14:17
"TÉCNICO RELOJERO Y APRENDIZ ADELANTADO","Relojería","Técnico / Especialista","Producción","Hace 1 semana "," Para Relojería / Joyería en Shopping Centers.  Para cambio de pilas, mallas, service y reparaciones.","montevideo","/anuncio/tecnico-relojero-y-aprendiz-adelantado-hn9ah",2019-02-20 00:14:17
"VENDEDORAS Y AUXILIARES DE VENTAS.","Relojería","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Para Relojería/ Joyería en Shopping Centers.  Se valora buena presencia, buen desempeño y experiencia.","montevideo","/anuncio/vendedoras-y-auxiliares-de-ventas-jtdpp",2019-02-20 00:14:17
"DIBUJANTE CADISTA","CONSULTORA DOSA","Técnico / Especialista","Arte - Diseño - Comunicación","Hace 1 semana "," Requisitos: Ingeniero Electromecánico o Estudiante avanzado con experiencia en proyectos electromecánicos, incluyendo piping, bombas, tanques y sistemas  ...","montevideo","/anuncio/dibujante-cadista-eu2nr",2019-02-20 00:14:17
"CADETE MONTEVIDEO","Importante empresa","Peon","Servicios - Oficios","Hace 1 semana ","Importante Empresa Selecciona para sumarse a su Equipo de Trabajo Chofer para traslado de mercadería. La búsqueda se orienta en personas con conocimientos ...","montevideo","/anuncio/cadete-montevideo-za4e8",2019-02-20 00:14:17
"AYUDANTE DE COCINA","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Nos encontramos en la búsqueda de una persona con experiencia comprobable en tareas de cocina que esté interesada en sumarse a una Empresa en Pleno crecimi ...","montevideo","/anuncio/ayudante-de-cocina-jmq2n",2019-02-20 00:14:17
"CHOFER PARA TAXÍMETRO","TAXIMETRO","Oficial","Servicios - Oficios","Hace 1 semana ","Trabajador responsable con experiencia en conducción y referencias personales. Horario a convenir. Trabajador responsable con experiencia en conducción y r ...","montevideo","/anuncio/chofer-para-taximetro-2v5g4",2019-02-20 00:14:17
"ATENCIÓN TELEFÓNICA EN CALL CENTER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Importante Empresa Selecciona para sumarse a su Equipo de trabajo de Call Center agente para atención al cliente. Siendo las principales tareas: Recepción ...","montevideo","/anuncio/atencion-telefonica-en-call-center-9q392",2019-02-20 00:14:17
