"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Comercialización de productos, por medio de captación de clientes. Comercialización por medios digitales. Se valorara experiencia previa en ventas. Se debe ...","montevideo","/anuncio/vendedor-7sgqj",2019-04-14 15:16:16
"SUSHIMAN / COCINERO","ARTICO","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Reconocida empresa gastronómica selecciona SUSHIMAN / COCINERO con experiencia comprobable en puesto para restaurante en Punta Carretas. Horario de trabaj ...","montevideo","/anuncio/sushiman-cocinero-z33yy",2019-04-14 15:16:16
"CAJERA RESTAURANTE","ARTICO","Auxiliar","Ventas - Comercial","Hace 1 mes ","Restaurante en Punta Carretas selecciona CAJERA: Horario: 8 horas diarias de corrido, rotativas, posibilidad de día o noche. Requisitos: Mujer de 25-35 añ ...","montevideo","/anuncio/cajera-restaurante-vppt7",2019-04-14 15:16:16
"OPERADOR PARA GOMERIA Y BALANCEO",NA,"Auxiliar","Servicios - Oficios","Hace 1 mes ","Se necesita Operador Practico para taller de gomeria y balanceo. Se valorara antecedentes laborales en el rubro asi como tambien estudios realizados del ru ...","montevideo","/anuncio/operador-para-gomeria-y-balanceo-a8mny",2019-04-14 15:16:16
"CHÓFER-PEÓN","AGRONOVAX","Medio Oficial","Producción","Hace 1 mes ","La persona seleccionada sera contratada con chófer peón, esto quiere decir que se  trabaja en las calles como trabaja en deposito realizando las tareas que ...","montevideo","/anuncio/chofer-peon-3hahe",2019-04-14 15:16:16
"ENCARGADO DE VENTAS SISTEMAS AIRE ACONDICIONADOS","ABC Air Quality ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se requiere un nivel técnico para poder vender y dar soporte a nuevas marcas de Aire Acondicionado en el mercado Uruguayo Visitar,  Presupuestar, y dar sop ...","montevideo","/anuncio/encargado-de-ventas-sistemas-aire-acondicionados-64hd6",2019-04-14 15:16:16
"ESTUDIANTE CIENCIAS ECONÓMICAS  2<U+009A> AÑO CURSADO","Estudio contable","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Contabilidad Memory Conciliaciones Colaboración en balances Colaboración en declaraciones DGI Apoyar tareas de contador senior","montevideo","/anuncio/estudiante-ciencias-economicas-2-ano-cursado-78j73",2019-04-14 15:16:16
"VALIDACION DE SISTEMAS","LABORATORIOS CLAUSEN S.A.","Analista","Tecnologías de la información","Hace 1 mes ","•	Realizar pruebas de validación asegurando la sustentabilidad y trazabilidad de los datos colectados. •	Realizar el análisis de los datos obtenidos en las ...","montevideo","/anuncio/analista-de-sistemas-programador-merps",2019-04-14 15:16:16
"ASISTENTE ADMINISTRATIVO","Importante Empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Solicitamos Personal para varias Áreas para Montevideo e Interior del País. Ofrecemos para trabajar medio horario o completo. Personal para Diferentes Carg ...","montevideo","/anuncio/asistente-administrativo-t2mep",2019-04-14 15:16:16
"RESPONSABLE DE RRHH","MAZARS","Jefe","Recursos Humanos","Hace 1 mes ","El cargo reporta al Gerente General y tiene como objetivo diseñar, planificar y ejecutar la política de recursos humanos de la empresa. Dentro de sus princ ...","montevideo","/anuncio/responsable-de-rrhh-ztv5q",2019-04-14 15:16:16
"MERCHANDISER - REPONEDOR EXTERNO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Concurrirá a los supermercados que el supervisor del grupo le otorgue con el fin de ordenar la mercadería del cliente y relevar datos de interés (reposició ...","montevideo","/anuncio/merchandiser-reponedor-externo-gugqe",2019-04-14 15:16:16
"COCINERA Y CUIDADO DE NIÑOS","Asisper","Auxiliar","Servicios - Oficios","Hace 1 mes ","SEÑORA CON CAMA  para Montevideo ,  Conocimiento de cocina sencilla y atención de 3 niños. Se busca persona responsable , honesta , no fumadora , para casa ...","montevideo","/anuncio/cocinera-y-cuidado-de-ninos-48q5u",2019-04-14 15:16:16
"ENCARGADA/O DE CONFITERÍA","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Buscamos una persona con experiencia en el rubro confitería, sólido manejo y conocimientos de los productos como también de su venta y asesoramiento a clie ...","montevideo","/anuncio/encargada-o-de-confiteria-5ab74",2019-04-14 15:16:16
"SE NECESITAN VENDEDORES","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas por plataformas web, telefónica y presencial.  Seguimiento de clientes post venta  asesoria personalizada. Disciplina y honestidad.  puntualidad y r ...","montevideo","/anuncio/se-necesitan-vendedores-p6zjd",2019-04-14 15:16:16
"VENDEDORES PARA MONTEVIDEO Y PARA INTERIOR","IMPORTANTE MARCA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","BUSCAMOS VENDEDORES DE JUGUETERÍA PARA MONTEVIDEO Y PARA INTERIOR.  CON EXPERIENCIA EN CORRETAJE (EXCLUYENTE).  PARA ANEXAR PRODUCTO DE VENTA TODO EL AÑO.  ...","montevideo","/anuncio/vendedores-para-montevideo-y-para-interior-h4ppd",2019-04-14 15:16:16
"DISTRIBUIDORES Y REVENDEDORES EN TODO EL PAÍS","IMPORTANTE MARCA","Auxiliar","Logística - Distribución","Hace 1 mes ","BUSCAMOS DISTRIBUIDORES Y REVENDEDORES EN TODO EL PAÍS PARA JUGUETES DE MARCA LIDER INTERNACIONAL. PREFERENTEMENTE CON CARTERA DE CLIENTES.   PRODUCTO DE V ...","montevideo","/anuncio/distribuidores-y-revendedores-en-todo-el-pais-j8rha",2019-04-14 15:16:16
"VENDEDOR TELEMARKETER",NA,"Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Importante Empresa de Ventas, Selecciona Vendedores ambos sexos en el área de TELEMARKETING : Trabajamos con las empresas mas reconocidas en plaza . Los ca ...","montevideo","/anuncio/vendedor-telemarketer-du8pp",2019-04-14 15:16:16
"VENDEDOR","NetworMarketing","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Su función será llevar el producto a cada persona y obtener una comisión por su venta! Se busca persona, responsable, dedicada, disciplinada y sobre todo b ...","montevideo","/anuncio/vendedor-y4s5t",2019-04-14 15:16:16
"VENDEDORES INDEPENDIENTES","ELENA CASTRO","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Trabajar en atención a clientes. Tareas individuales y en equipos. Tener conocimiento de Internet para  trabajar con las redes sociales. Generar cartera de ...","montevideo","/anuncio/vendedores-independientes-z2eam",2019-04-14 15:16:16
"CADETE /A","Impresos ducasse","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Cadeteria  en moto y Camioneta Tareas varias de dentro de la empresa las concernientes a la tarea","montevideo","/anuncio/cadete-a-gu52s",2019-04-14 15:16:16
"VENDEDOR DISTRIBUIDOR INDEPENDIENTE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Empresa Internacional busca Vendedores y/o Distribuidores para trabajar de forma INDEPENDIENTE, mayores de 25 años. Desempeño total o parcial, con conocimi ...","montevideo","/anuncio/vendedor-distribuidor-independiente-8tjpq",2019-04-14 15:16:16
"ENCARGADO DE SEGURIDAD BARRIOS PRIVADOS","Importante empresa","Jefe","Seguridad - Vigilancia","Hace 4 semanas ",". Buscamos incorporar al equipo un ENCARGADO de Seguridad que cumpla con las siguientes funciones en Barrios Privados de Cuidad de la Costa:  Gestionar y  ...","montevideo","/anuncio/encargado-de-seguridad-barrios-privados-jvmhb",2019-04-14 15:16:16
"TALLERISTA DE DEPORTE","Centro Juvenil","Técnico / Especialista","Educación - Recreación - Deportes","Hace 4 semanas ","Buscamos educador con experiencia en talleres de deporte con adolescentes para Centro Juvenil.  Martes y viernes en el horario de la tarde.  Es requisito e ...","montevideo","/anuncio/tallerista-de-deporte-yg392",2019-04-14 15:16:16
"AUXILIAR ADMINISTRATIVO","Teleshopping","Auxiliar","Administración - Secretariado","Hace 4 semanas ","hacer tramites  atender la recepcion  tareas administrativas en general realizar las tareas que se le solicitan en tiempo y forma","montevideo","/anuncio/auxiliar-administrativo-2e6pu",2019-04-14 15:16:16
"VENDEDOR DE CALLE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Buscamos jóvenes carismáticos para venta en la calle de productos de telefonía móvil. Se requiere buena presencia, buena disposición para el trabajo y flex ...","montevideo","/anuncio/vendedor-de-calle-dnyha",2019-04-14 15:16:16
"INSTRUCTOR Y VENTAS","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Se lo formara como INSTRUCTOR, Ventas, atención al público, teléfono. Se valorara experiencia como docente en cualquier área, ventas, marketing. Coordialid ...","montevideo","/anuncio/instructor-y-ventas-qdbur",2019-04-14 15:16:16
"CAJERO/A ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Tareas inherentes a cajero y tareas administrativas tales como ingresar facturas al sistema Memory. Con conocimientos contables, preferentemente Memory y q ...","montevideo","/anuncio/cajero-a-administrativo-uydt8",2019-04-14 15:16:16
"GUARDIA DE SEGURIDAD PARA   MONTEVIDEO - LAGOMAR - ATLANTIDA","Servicios Complejos de Seguridad","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","Vigilancia, con horarios rotativos - Excluyente disponibilidad horaria Puntualidad Presencia Persona dinámica Compromiso Es necesario contar con CARNET DE ...","montevideo","/anuncio/guardia-de-seguridad-para-montevideano-lagomar-atlantida-ppm4s",2019-04-14 15:16:16
"MECÁNICO","  ","Técnico / Especialista","Producción","Hace 1 mes ","Requisitos: -Formación técnica en Mecánica-Electricidad automotriz, electro hidráulico. (Don Bosco, FPS, CETP-UTU). (no excluyente).  -Experiencia mayor a  ...","montevideo","/anuncio/mecanico-edpv4",2019-04-14 15:16:16
"VENDEDORA","Salud bienestar y calidad de vida ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se necesitan vendedoras de 18 a 33 años con o sin experiencia en ventas. Horario Full-Time o Part-Time. Requisitos. puntual responsable buena presencia  pr ...","montevideo","/anuncio/vendedora-r3eh6",2019-04-14 15:16:16
"CAPATAZ DE OBRA PARA COOPERATIVA DE AYUDA MUTUA","cooperativa coviunsol","Supervisor / Encargado","Construcción - Arquitectura","Hace 1 mes ","RESPONSABILIDAD PARA CUMPLIR  AVANCES DE OBRA, AMPLIA EXPERIENCIA EN COOPERATIVAS DE AYUDA MUTUA REQUISITOS : EXPERIENCIA COMPROBADA  EN COOPERATIVAS DE AY ...","montevideo","/anuncio/capataz-de-obra-para-cooperativa-de-ayuda-mutua-srmdn",2019-04-14 15:16:16
"TECNICO PREVENCIONISTA PARA COOPERATIVA DE AYUDA MUTUA","cooperativa coviunsol","Técnico / Especialista","Recursos Humanos","Hace 1 mes ","TECNICO PREVENCIONISTA TITULADO REQUISITOS: EXPERIENCIA COMPROBADA EN COOPERATIVAS DE AYUDA MUTUA","montevideo","/anuncio/tecnico-prevencionista-para-cooperativa-de-ayuda-mutua-uzatg",2019-04-14 15:16:16
"GESTOR PARA COOPERATIVA DE AYUDA MUTUA","cooperativa coviunsol","Asistente","Administración - Secretariado","Hace 1 mes ","GESTOR PARA LIQUIDACION DE SUELDOS DE LA CONSTRUCCION Y TRAMITES EN ORGANISMOS PUBLICOS REQUISITOS. EXPERIENCIA COMPROBADA CON COOPERATIVAS DE AYUDA MUTUA","montevideo","/anuncio/gestor-para-cooperativa-de-ayuda-mutua-ssq75",2019-04-14 15:16:16
"NECESITAMOS VENDEDORES CON O SIN EXPERIENCIA","Freelance Work Teams","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta y distribución Asesoramiento a clientes de forma presencial y vía web Seguimiento a los clientes REQUERIMIENTOS: Persona proactiva Buena presencia co ...","montevideo","/anuncio/necesitamos-vendedores-con-o-sin-experiencia-mmmht",2019-04-14 15:16:16
"GUARDIA DE SEGURIDAD (MONTEVIDEO, ROTATIVO)","Importante empresa de Seguridad","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","Se valora locomoción propia y experiencia comprobable Buscamos guardias para la zona de Montevideano como RETEN, con turnos rotativos y lugares rotativos  ...","montevideo","/anuncio/guardia-de-seguridad-montevideo-rotativo-uj6mn",2019-04-14 15:16:16
"GUARDIA DE SEGURIDAD (BARRIOS PRIVADOS CIUDAD DE LA COSTA)","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","Se valora vivir en la zona Buscamos Guardias de Seguridad en la zona de Cuidad de la Costa y cercanías para ingresar en el equipo de BARRIOS PRIVADOS   Req ...","montevideo","/anuncio/guardia-con-locomocion-cuidad-de-la-costa-6rbpg",2019-04-14 15:16:16
"DESARROLLADOR FULL-STACK","ORMEN","Analista","Tecnologías de la información","Hace 1 mes ","Descripción de las tareas: Participar en el diseño, implementación, despliegue y mantenimiento de una solución de software de alto porte. La solución a con ...","montevideo","/anuncio/desarrollador-full-stack-bujrh",2019-04-14 15:16:16
"VENDEDOR /A","Nutrición para todos","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/vendedor-a-ybuyq",2019-04-14 15:16:16
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Retiro y entrega de ropa, así como tareas dentro del local, cuando se necesite. Lunes a viernes de 9.30 a 13.00 y 15.00 a 19hs, sábados de 9 a 13hs. Ser pu ...","montevideo","/anuncio/cadete-etysp",2019-04-14 15:16:16
"LICENCIADO EN ENFERMERÍA","Residencial","Técnico / Especialista","Salud","Hace 1 mes ","Seleccionamos para incorporar a nuestro Residencial, Licenciados en Enfermería (título habilitado por el MSP). Régimen de trabajo 5 y 1, turno 22:00 a 06: ...","montevideo","/anuncio/licenciado-en-enfermeria-3p275",2019-04-14 15:16:16
"JEFE DE INGENIERÍA Y MANTENIMIENTO","PwC Uruguay","Profesional","Producción","Hace 3 semanas ","•	Profesional egresado de las carreras de ingeniería mecánica o química con posgrado de IG3 (no excluyente). •	Será excluyente contar como mínimo con tres  ...","montevideo","/anuncio/jefe-de-ingenieria-y-mantenimiento-aysa3",2019-04-14 15:16:16
"CAJERO MATUTINO MINIMERCADO CARRASCO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 3 semanas ","Nos orientamos a la búsqueda de personas responsables, confiables, proactivas y con marcado perfil orientado al cliente. Para caja de Minimercado de Estaci ...","montevideo","/anuncio/cajero-matutino-minimercado-carrasco-m2sbd",2019-04-14 15:16:16
"VENDEDOR EXPERIENTE","Importante Empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Que este hoy activo, que pretenda mejora salarial y laboral. Venta de alimentos, Excluyente conocimientos verificables y referentes. Edad 25 - 35 con lice ...","montevideo","/anuncio/vendedor-experiente-q2vjd",2019-04-14 15:16:16
"ENCARGADO/A DE COMPRAS","PwC Uruguay","Supervisor / Encargado","Administración - Secretariado","Hace 3 semanas ","•	Profesional o estudiante avanzado/a de las carreras de ingeniería, administración de empresas y/o tecnicaturas. •	Experiencia mínima de 5 años en cargo s ...","montevideo","/anuncio/encargado-a-de-compras-v8vg3",2019-04-14 15:16:16
"ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo","/anuncio/administrativa-comercio-exterior-7asm3",2019-04-14 15:16:16
"RECEPCIONISTA PARA PELUQUERÍA","Importante empresa","Auxiliar","Atención al cliente","Hace 3 semanas ","Peluquería solicita recepcionista para las siguientes funciones: Recepción de clientes Recepción telefónica Responder redes sociales Cobrar Mantener al día ...","montevideo","/anuncio/recepcionista-para-peluqueria-s4s8s",2019-04-14 15:16:16
"VENDEDOR/A","Salud bienestar y dinero ","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/vendedor-a-qvntg",2019-04-14 15:16:16
"AUXILIAR DE LIMPIEZA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Buscamos una persona dinámica, con vocación de servicio, discreta, con buena disposición y buena presencia, para encargarse de la limpieza general de nuest ...","montevideo","/anuncio/auxiliar-de-limpieza-44sj6",2019-04-14 15:16:16
"AUXILIAR PARA FABRICA DE LIBROS","Importante encuadernadora","Auxiliar","Producción","Hace 3 semanas ","Buscamos Auxiliar de sexo femenino preferentemente entre 30 y 45 años para tareas de encuadernación. No es necesario conocimientos previos, si es important ...","montevideo","/anuncio/auxiliar-para-fabrica-de-libros-7yqyt",2019-04-14 15:16:16
"VENDEDOR","AvMsa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente Horar ...","montevideo","/anuncio/vendedor-b98te",2019-04-14 15:16:16
"SE SOLICITAN VENDEDORES CON O SIN EXPERIENCIA","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","ventas a realizar mediante plataformas web, vía telefónica  y personal. seguimiento post venta, fidelización de cartera de clientes asesoramiento personali ...","montevideo","/anuncio/se-solicitan-vendedores-con-o-sin-experiencia-46qyq",2019-04-14 15:16:16
"AT. AL CLIENTE, VENTAS, ADMINISTRACIÓN, MANTENIMIENTO, DEPOSITO, LIMPIEZA, PORTERÍA.","Importante empresa","Auxiliar","Atención al cliente","Hace 3 semanas ","Ventas, atención al cliente, administración, atención telefónica, mantenimiento, depósito, limpieza y portería. Ventas, atención al cliente, administración ...","montevideo","/anuncio/at-al-cliente-ventas-administracion-mantenimiento-deposito-limpieza-porteria-r3vv8",2019-04-14 15:16:16
"PEON PARA DEPOSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 3 semanas ","Mayorista Multirubro selecciona personal para el sector logistico. Se valora experiencia en manejo de articulos de almacen y experiencia en logistica. Las ...","montevideo","/anuncio/peon-para-deposito-7d5jv",2019-04-14 15:16:16
"VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Buscamos personas entre 20 y 35 años Proactivas y responsables para venta, distribución y formación de equipos. El trabajo es mediante redes sociales, con  ...","montevideo","/anuncio/ventas-zvthu",2019-04-14 15:16:16
"BARISTA CON EXPERIENCIA.","Café en Punta Carretas","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas ","Las principales funciones son:   - Preparacion de café en sus distintas modalidades. - Atencion al cliente de forma personalizada. - Despacho de mercaderia ...","montevideo","/anuncio/barista-con-experiencia-d3mg7",2019-04-14 15:16:16
"ASISTENTE PERSONAL","Particular","Auxiliar","Salud","Hace 4 semanas ","Asistir a adulto mayor con Alzheimer en domicilio en el horario de 16 a 22 horas. Cumplir con los horarios y días de trabajo propuestos. Acompañar al pacie ...","montevideo","/anuncio/asistente-personal-5jrr8",2019-04-14 15:16:16
"CAJERA ADMINISTRATIVA PARA SHOPPING",NA,"Auxiliar","Ventas - Comercial","Hace 4 semanas ","Nos encontramos en la búsqueda de cajeras administrativas para tiendas de indumentaria y calzado en shopping. Es requisito ser mayor de 25 años y tener ex ...","montevideo","/anuncio/cajera-administrativa-para-shopping-epnvh",2019-04-14 15:16:16
"AUXILIAR CONTABLE.",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","Registrciones ; sueldos, control de financieras; control de gastos , presupuestos,etc C/experiencia liquidación de sueldos y (GNS, CONTY)  horario full ti ...","montevideo","/anuncio/auxiliar-contable-vj4hm",2019-04-14 15:16:16
"VENDEDORA ENCARGADA SHOPPING","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 4 semanas ","Nuestra búsqueda se orienta hacia mujeres  de entre 25 y 32 años con amplia experiencia en supervisar, con actitud pro activa, conocimiento de herramientas ...","montevideo","/anuncio/vendedora-encargada-shopping-jnpza",2019-04-14 15:16:16
"CHOFER PARA TAXI ELÉCTRICO",NA,"Peon","Servicios - Oficios","Hace 4 semanas ","SE BUSCAN CHOFERES PARA TAXI ELÉCTRICO, CON FLEXIBILIDAD HORARIA (trato directo con dueño) BUSCAMOS CANDIDATOS CON:  - LIBRETA PROFESIONAL. CAT E - BUENA ...","montevideo","/anuncio/chofer-para-taxi-electrico-e3q7u",2019-04-14 15:16:16
"LICENCIADO EN ENFERMERIA",NA,"Técnico / Especialista","Salud","Hace 3 semanas ","Licenciado en Enfermería, para docencia en importante escuela del sector. Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P ...","montevideo","/anuncio/licenciado-en-enfermeria-7r6gb",2019-04-14 15:16:16
"LICENCIADO EN ENFERMERÍA","Importante empresa","Técnico / Especialista","Salud","Hace 3 semanas ","Licenciad en Enfermería, para docencia en importante escuela del sector. Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P. ...","montevideo","/anuncio/licenciado-en-enfermeria-n2d3r",2019-04-14 15:16:16
"INSPECTOR III","IMPORTANTE INSTITUCION UBICADA EN LA CIUDAD DE LAS PIEDRAS","Técnico / Especialista","Agroindustria","Hace 3 semanas "," DIRIGIDO A: Enólogos, Estudiantes avanzados de enología,  Facultad de Agronomía o similares  REQUISITOS:   Conocimiento en el área de viticultura, recon ...","montevideo","/anuncio/inspector-iii-abp49",2019-04-14 15:16:16
"AUXILIAR DE DEPOSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 3 semanas ","Ingreso de datos digitales  Preparar pedidos  Hacer stock Deposito","montevideo","/anuncio/auxiliar-de-depocito-hzt4d",2019-04-14 15:16:16
"VENTAS DIRECTAS","Equipo RyK","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","ventas directas de nuestros productos y servicios al mercado nacional e internacional. capacitaciones  constante  Ganancias Diarias  quincenales  Bonos  Vi ...","montevideo","/anuncio/ventas-directas-p4r9g",2019-04-14 15:16:16
"TÉCNICO O ESTUDIANTE AVANZADO REFRIGERACIÓN INDUSTRIAL, PART TIME","Biosistemas ","Técnico / Especialista","Producción","Hace 3 semanas ","Reparación y Mantenimiento de equipos y sistemas refrigeración (No aire acondicionado).  Visita a clientes, atención telefónica, libreta de conducir. Se va ...","montevideo","/anuncio/tecnico-o-estudiante-avanzado-refrigeracion-industrial-part-time-4v2et",2019-04-14 15:16:16
"AUXILIAR DE VENTAS","Biosistemas","Auxiliar","Ventas - Comercial","Hace 3 semanas ","Ventas, tareas de seguimiento y promoción de equipos e insumos para medicina laboratorios, universidades, industrias y sanatorios. Preparación de material  ...","montevideo","/anuncio/auxiliar-de-ventas-nnhtb",2019-04-14 15:16:16
"SOPORTE E IMPLEMENTACIÓN DE SOFTWARE","Zureo Software","Asistente","Tecnologías de la información","Hace 3 semanas ","- Nos encontramos en la búsqueda de jóvenes con formación en Contabilidad y Administración, para realizar implementaciones y atender dudas de clientes en r ...","montevideo","/anuncio/soporte-e-implementacion-de-software-rvg37",2019-04-14 15:16:16
"ADMINISTRATIVA","Nueva Era Pet Care and Food","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Administracion, control cajas y facturacion Administrativas","montevideo","/anuncio/administrativa-ez2hq",2019-04-14 15:16:16
"TECNICO PARA MANTENIMIENTO","Empresa","Asistente","Producción","Hace 3 semanas "," reparación y actualización del sector informático  para institución educativa.  15 horas semanales,  indispensable aspiración salarial","montevideo","/anuncio/tecnico-para-mantenimiento-eedz5",2019-04-14 15:16:16
"CAJERAS Y MOZAS SIN EXPERIENCIA","Grupo Mup","Auxiliar","Ventas - Comercial","Hace 3 semanas ","Importante restaurante en Pocitos selecciona chicas de 18 a 24 años, indispensable buena presencia, dinámicas y responsables para el turno nocturno. Dispon ...","montevideo","/anuncio/cajeras-y-mozas-sin-experiencia-9eb8t",2019-04-14 15:16:16
"MÉDICO NEURÓLOGO SUPLENTE","La Asistencial Médica","Profesional","Salud","Hace 3 semanas "," Medico Neurologo Suplente Requisitos:  Titulo habilitado de Medico Neurologo  postgrado con aval de la Catedra  Inscripcion en el Colegio Medico del  ...","montevideo","/anuncio/medico-neurologo-suplente-r25yq",2019-04-14 15:16:16
"EMPRENDEDOR/RA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Oportunidad de negocio independiente, para emprendedores/as que deseen aumentar sus ingresos, productos de calidad, sin límites de edad y sexo.  Actitud pa ...","montevideo","/anuncio/emprendedor-ra-gyydr",2019-04-14 15:16:16
"ADMINISTRACIÓN Y LOGÍSTICA PART TIME - EXCLUYENTE EXPERIENCIA MANEJO STOCK","Rewo Uruguay ","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Se trata de una propuesta Part time de 4 hrs con posibilidad de extenderse a 8 hrs. Se busca personal de sexo femenino con formación administrativa, logíst ...","montevideo","/anuncio/administracion-y-logistica-part-time-rpsgb",2019-04-14 15:16:16
"DELIVERY PARA CARRASCO, PASO CARRASCO","CADETERIA","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Es IMPRESCINDIBLE que conozca la zona y tener experiencia en el rubro. Trabajo fijo y TODO en regla. Moto en condiciones y documentación al día. Necesita D ...","montevideo","/anuncio/delivery-para-carrasco-paso-carrasco-zmee9",2019-04-14 15:16:16
"ENCARGADO DE COCINA Y EMPAQUE","Empresa Comida Saludable","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Armado y empaque de pedidos. Supervisar cocina y personal -Responsable, puntual -Organizada, Ágil -Toma de decisiones -Disponibilidad de horario matutino d ...","montevideo","/anuncio/encargado-de-cocina-y-empaque-h48sz",2019-04-14 15:16:16
"VENTAS FREE LANCE","Distribuidor Independiente JD","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Ventas directas de nuestros y servicios al mercado nacional e internacional. Jóvenes entre 19 a 33 años Citaciones constantes. Ganancias diarias, quincenal ...","montevideo","/anuncio/ventas-free-lance-y9av7",2019-04-14 15:16:16
"VENTAS POR REDES SOCIALES","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Comercialización de productos, por medio de captación de clientes. Comercialización por medios digitales. Se valorara experiencia previa en ventas. Se debe ...","montevideo","/anuncio/ventas-por-redes-sociales-tajzb",2019-04-14 15:16:16
"PROMOVENDEDORAS","PRODI LIBROS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","PROMOVENDEDORAS para integrar grupos de trabajo que viajan al interior  ( de lunes a viernes de mañana). Muy buena OPORTUNIDAD ECONÓMICA. La tarea: Promo ...","montevideo","/anuncio/promovendedoras-va8as",2019-04-14 15:16:16
"ASISTENTE CONTABLE","CR. MARCELO INTROINI & ASOCIADOS - Auditores - Consultores","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," Nuestra firma selecciona para importante empresade servicios de transporte de pasajeros  ASISTENTE CONTABLE.  REQUISITOS: Ser estudiante que esté prom ...","montevideo","/anuncio/asistente-contable-p37ms",2019-04-14 15:16:16
"TÉCNICO DE MANTENIMIENTO EDILICIO, AREA DE FLOTA E INFRAESTRUCTURA","PROSEGUR","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Requisitos excluyentes:  Ciclo básico completo y formación en UTU dentro de las carreras electricidad, sanitaria, albañilería, carpintería, refrigeració ...","montevideo","/anuncio/tecnico-de-mantenimiento-edilicio-area-de-flota-e-infraestructura-dhnn9",2019-04-14 15:16:16
