"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDOR/A","Empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Con experiencia en perfumería con buena presencia.  Disponibilidad horaria. Presentar","montevideo","/anuncio/vendedor-a-trzrh",2019-05-05 19:55:55
"VENDEDOR FREELANCE","Ventas freelance ","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Ventas a través de plataformas web, vía telefónica y presencial, asesoramiento personalizado, cuidado de la cartera de clientes. Honestidad, respeto, puntu ...","montevideo","/anuncio/vendedor-freelance-pajy4",2019-05-05 19:55:55
"ASISTENTE DE TRADING","Importante empresa","Asistente","Comercio Exterior","Hace 3 semanas ","Emisión de Proformas al cliente y gestión del pago Elaboración de documentos de embarque y remisión hacia los clientes Emisión de pagos a proveedores  Nego ...","montevideo","/anuncio/asistente-de-trading-jgrgd",2019-05-05 19:55:55
"BUSCAMOS VENDEDORES CON O SIN EXPERIENCIA","GrupoVentas","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Ventas a través de plataformas web, vía telefónica y personal. cuidado de cartera de clientes, asesoramiento personalizado. Honestidad puntualidad respeto  ...","montevideo","/anuncio/buscamos-vendedores-con-o-sin-experiencia-m9gqy",2019-05-05 19:55:55
"AUXILIAR DE SERVICIO ","CLEANING SERVICE","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Estamos seleccionando auxiliares de servicio para empresa de limpieza  Se valorarán conocimientos de manejo de maquinaria (enceradoras, lustradoras, fregad ...","montevideo","/anuncio/auliliar-de-servicio-peon-gvuqr",2019-05-05 19:55:55
"ASISTENCIA A DIRECCIÓN OBRA","Empresa","Profesional","Construcción - Arquitectura","Hace 3 semanas ","Tareas en Asistencia en Direccion de obra Realizacion Proyecto Ejecutivo Tareas en obras de menor porte, Part Time","montevideo","/anuncio/asistencia-a-direccion-obra-rbhb7",2019-05-05 19:55:55
"SRA.  JUBILADA, PARA CUIDAR A SRA. MAYOR SANA Y SOLA","Sergio Nogueira ","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Sra. Jubilada con experiencia y referencias ,  buen trato y presencia, para cuidar asistir y acompañar a Sra. Mayor, sana. Trabajo con cama, zona Pocitos,  ...","montevideo","/anuncio/sra-para-cuidar-a-sra-mayor-sana-y-sola-3zhah",2019-05-05 19:55:55
"EMPRENDEDORES EN EL AREA DE VENTAS Y DISTRIBUCION.","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Buscamos EMPRENDEDORES para el área de ventas y distribución de productos. El horario es part-time o full time. Jóvenes emprendedores de 18 a 33 años con ...","montevideo","/anuncio/emprendedores-en-el-area-de-ventas-y-distribucion-zpdqt",2019-05-05 19:55:55
"FONOAUDIÓLOGA","Empresa","Técnico / Especialista","Salud","Hace 3 semanas "," Se necesita para Centro Educativo.","montevideo","/anuncio/fonoaudiologa-ztu6d",2019-05-05 19:55:55
"OPERARIO","Importante empresa","Peon","Producción","Hace 3 semanas ","Buscamos personal con conocimientos básicos en electricidad, electrónica y mecánica para realizar mantenimiento preventivo y correctivo en Autoclaves. Disp ...","montevideo","/anuncio/operario-h664j",2019-05-05 19:55:55
"MAESTRO PANADERO","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","Elaboración de panes con masa madre con la adecuada cantidad y calidad y otros productos de una panadería. Trabajo en la noche, elaboración y horneo de pan ...","montevideo","/anuncio/panadero-9s3az",2019-05-05 19:55:55
"VENDEDOR CALL CENTER CON EXPERIENCIA","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 4 semanas ","Empresa con amplia trayectoria en el mercado selecciona Asesores para su departamento comercial con el fin de satisfacer demanda de nuevo clientes. Nos es ...","montevideo","/anuncio/vendedor-telefonico-ha569",2019-05-05 19:55:55
"DELIVERY CON MOTO Y LIBRETA","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","se necesita delivery con moto y libreta varias zonas turno noche. hay dia para los finde de semana buena remuneracion. Se necesita cadete con moto zonas ce ...","montevideo","/anuncio/delivery-con-moto-y-libreta-z9756",2019-05-05 19:55:55
"MERCHANDISER - (CON MOTO)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 3 semanas ","Control de mercadería entregada por el repartidor en punto de venta. Reposición de mercadería, controlando vencimientos y precios. Verificar que estén colo ...","montevideo","/anuncio/merchandiser-con-moto-3dudb",2019-05-05 19:55:55
"ASESOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Asesoramiento, recomendación y seguimiento a clientes.  Manejo de redes sociales. Desarrollo de equipos de trabajo y redes de mercadeo.  Mínimo 5 horas sem ...","montevideo","/anuncio/asesor-ajv3d",2019-05-05 19:55:55
"REFERENTE DE SISTEMA DE GESTIÓN INTEGRADO DE CALIDAD, SEGURIDAD, SALUD OCUPACIONAL Y MEDIO AMBIENTE","Scuola Italiana di Montevideo","Analista","Administración - Secretariado","Hace 3 semanas ","OBJETIVO DEL PUESTO: Planificar, organizar y controlar las actividades del Sistema de Gestión, garantizando que se cumplan las especificaciones de la Insti ...","montevideo","/anuncio/referente-de-sistema-de-gestion-integrado-de-calidad-seguridad-salud-ocupacional-y-medio-ambiente-ermnp",2019-05-05 19:55:55
"ADMINISTRATIVO DE PRODUCCION","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Se busca cubrir un cargo de administrativo de producción para imprenta con las siguientes funciones: Ingreso y corrección de órdenes de trabajo. Colaborar  ...","montevideo","/anuncio/administrativo-de-produccion-umz8y",2019-05-05 19:55:55
"DOCENTE DE CONTABILIDAD SUPERIOR","Instituto CPE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Instituto de Capacitación en Economía privado orientado a estudiantes de la Facultad de Economía de la UDELAR busca docente de Contabilidad Superior (estud ...","montevideo","/anuncio/docente-de-contabilidad-superior-m2umg",2019-05-05 19:55:55
"OPERARIO ELECTROMECÁNICO PARA MANTENIMIENTO","Importante industria","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","EMPRESA INDUSTRIAL  SELECCIONA, PARA SU DPTO. DE MANTENIMIENTO  OPERARIO DE MANTENIMIENTO ELECTROMECÁNICO INDUSTRIAL  o	Estudios nivel bachiller o superi ...","montevideo","/anuncio/operario-electromecanico-para-mantenimiento-6rpzm",2019-05-05 19:55:55
"TECHNICAL WRITER","Buscamos para Liveclicker","Asistente","Tecnologías de la información","Hace 3 semanas ","The selected candidate will be responsible to write and update the online documentation of the different tools available to clients. As a Technical Writer  ...","montevideo","/anuncio/technical-writer-pq47z",2019-05-05 19:55:55
"VENDEDOR","para empresa líder en el rubro automotriz","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Quieres el desafío? La posición tendrá a su cargo la venta dentro del local comercial. La persona seleccionada realizará contactos a cliente potenciales,  ...","montevideo","/anuncio/vendedor-6u6rz",2019-05-05 19:55:55
"VENDEDORA","MC","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se necesitan vendedoras de 18 a 33 años con o sin experiencia.  Horario Part-Time o Full-Time. -Responsable  -Comprometida  -Puntual  -Entusiasta","montevideo","/anuncio/vendedora-q73ev",2019-05-05 19:55:55
"MAQUINISTA DE COSTURA EN CUERO","Importante empresa","Oficial","Producción","Hace 3 semanas ","EMPRESA INDUSTRIAL SELECCIONA: MAQUINISTAS DE COSTURA	  CON EXPERIENCIA EN COSTURA EN CUERO.  REQUISITOS:  Experiencia en máquinas automáticas de costura  ...","montevideo","/anuncio/maquinista-de-costura-en-cuero-2u7jz",2019-05-05 19:55:55
"AUXILIAR CONTABLE","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Administración de Edificios busca auxiliar.  UTU o similar, sexo femenino excluyente.  Horario completo, $ 15.800 líquido. .","montevideo","/anuncio/auxiliar-contable-a5y78",2019-05-05 19:55:55
"VENTAS POR REDES SOCIALES","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Jóvenes entre 20 a 35 años. C.I vigente. (NO PASAPORTE) Buena presencia con postura de negocio. Buen trato con el público. Manejo de objeciones. Habilidade ...","montevideo","/anuncio/ventas-por-redes-sociales-m4mtt",2019-05-05 19:55:55
"INGENIERO CIVIL Y ARQUITECTO","Empreas","Auxiliar","Producción","Hace 3 semanas "," INGENIERO CIVIL Y ARQUITECTO PARA  DIRECCIÓN DE OBRAS EN TODO EL PAIS.","montevideo","/anuncio/ingeniero-civil-y-arquitecto-n4dy8",2019-05-05 19:55:55
"ARQUITECTO","Empresa","Profesional","Construcción - Arquitectura","Hace 3 semanas "," HUMPHREYS AND PARTNERS   ARQUITECTO para Revit. -  Experiencia de dos años trabajan do en Revit . -Ingles avanzado.-Full time","montevideo","/anuncio/arquitecto-vs64p",2019-05-05 19:55:55
"REHABILITADOR SOBRE IMPLANTES / ODONTOLOGIA GENERAL","Consultorio Odontológico","Profesional","Salud","Hace 3 semanas ","Se busca odontólogo con experiencia EXCLUYENTE en rehabilitaciones de maxilares completos sobre implantes en zirconio-cerámica, metal-cerámica y acrílico,  ...","montevideo","/anuncio/rehabilitador-sobre-implantes-odontologia-general-mr75j",2019-05-05 19:55:55
"ADMINISTRATIVO CONTABLE / MARKETING","CLINICAS ODONTOLOGICAS","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Se busca persona dinámica con experiencia y/o estudios en Contabilidad, marketing y administración de empresas en general para EMPRENDIMIENTOS ODONTOLÓGICO ...","montevideo","/anuncio/administrativo-contable-marketing-dz952",2019-05-05 19:55:55
"OFICIAL MECÁNICO","PwC Uruguay","Oficial","Servicios - Oficios","Hace 3 semanas ","•	Formación en Mecánica, egresado de UTU o similar. •	Experiencia mínima de 2 años en cargos de similar responsabilidad y en industrias de porte. •	Flexibi ...","montevideo","/anuncio/oficial-mecanico-uyd8b",2019-05-05 19:55:55
"FOGUISTA","Importante empresa","Oficial","Producción","Hace 3 semanas ","Foguista. Imprescindible experiencia. Se encargará de la operación y el mantenimiento de todo el acondicionamiento térmico de un importante Edificio. Este  ...","montevideo","/anuncio/foguista-n228v",2019-05-05 19:55:55
"SE NECESITAN REPRESENTANTES DE VENTAS","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Ventas a realizar a través de plataformas web, vía telefónica y presencial, cuidado de cartera de clientes, asesoramiento personalizado. Disciplina  respon ...","montevideo","/anuncio/se-necesitan-representantes-de-ventas-hpjnr",2019-05-05 19:55:55
"VENDEDOR","JN","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/vendedor-py56j",2019-05-05 19:55:55
"AUXILIAR DE DEPOSITO PROACTIVO CON LIBRETA DE CONDUCIR",NA,"Auxiliar","Logística - Distribución","Hace 1 semana ","-Armar y  preparar pedidos. -Ordenar el deposito -Entregar  mercadería - Entregar  envíos en Camioneta ( LIBRETA EXCLUYENTE) - Recepcionar, realizar seguim ...","montevideo","/anuncio/auxiliar-de-deposito-proactivo-con-libreta-de-conducir-zt748",2019-05-05 19:55:55
"ADMINISTRATIVO ZLIBRA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","Imprescindible tener conocimientos del programa  de gestión ZLIBRA. Colaborará en la puesta a punto del programa e ingreso de documentos. ""No se tendrá en  ...","montevideo","/anuncio/administrativo-zlibra-s57ay",2019-05-05 19:55:55
"INFOGRAFO DOCUEMTADOR DE OBRAS","Empresa de Seguridad Electronica","Asistente","Construcción - Arquitectura","Hace 1 semana ","Buscamos un/a estudiante de Infografía o Arquitectura con buen manejo de AutoCAD. El horario de trabajo es de Lunes a Viernes de 09:00 a 18:00 horas Debe ...","montevideo","/anuncio/infografo-docuemtador-de-obras-atmjg",2019-05-05 19:55:55
"ENCARGADO DE COCINA","Importante empresa","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Encargado de cocina, producción, stock y pedidos. Encargado de que los platos salgan con calidad y en tiempo.","montevideo","/anuncio/encargado-de-cocina-9puh3",2019-05-05 19:55:55
"ASESOR - VENTAS - DESARROLLO DE EQUIPOS","Importante Empresa Multinacional","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Actividad Independiente, a realizar a Tiempo Parcial o Tiempo Completo. Formará parte de una Organización que trabaja junto a una Empresa Líder en el Secto ...","montevideo","/anuncio/asesor-ventas-desarrollo-de-equipos-2y23z",2019-05-05 19:55:55
"ABITAB CAJERAS Y ENCARGADO CON EXPERIENCIA LABORAL EN UN LOCAL DE ABITAB (ES UN REQUISITO)","Intelecom","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Se necesita un encargado/a y un cajero/a para un local para un local Abitab en la zona del Prado(Millan y Castro) con experiencia anterior de haber trabaja ...","montevideo","/anuncio/abitab-cajeras-y-encargado-con-experiencia-8bj4p",2019-05-05 19:55:55
"RESIDENTES EN EL INTERIOR DEL PAÍS","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," OPORTUNIDAD DE INGRESOS ADICIONALES 	  EMPRESA:  Uruguaya, reconocida con 40 años de actividad  que produce y comercializa regalos empresariales de mar ...","montevideo","/anuncio/residentes-en-el-interior-del-pais-q9a72",2019-05-05 19:55:55
"AGENTE DE VENTAS","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," OPORTUNIDAD DE INGRESOS ADICIONALES Si  dispone de 4 horas diarias (imprescindible)      LA EMPRESA:  Uruguaya, reconocida con más de 40 años de activi ...","montevideo","/anuncio/agente-de-ventas-u9gnu",2019-05-05 19:55:55
"SOLICITAMOS VENDEDORES POR REDES SOCIALES","Freelance Work Teams","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Venta y distribución de productos nacional e internacional por redes sociales y personal Asesoramiento personal y en linea Seguimiento a clientes post - ve ...","montevideo","/anuncio/solicitamos-vendedores-por-redes-sociales-54ra7",2019-05-05 19:55:55
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Venta directa Servicios al mercado nacional e internacional","montevideo","/anuncio/vendedor-gpr2q",2019-05-05 19:55:55
"VENDEDOR POR REDES SOCIALES","Sales group","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Somos una empresa de ventas directas donde formamos a profesionales de la venta. Ofrecemos capacitaciones constante  Ganancias Diarias  Quincenales  Bonos  ...","montevideo","/anuncio/vendedor-por-redes-sociales-gd53e",2019-05-05 19:55:55
"BUSCAMOS AGENTES DE VENTA CON O SIN EXPERIENCIA","GCB company","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Ventas y distribución de productos nacional e internacional -Proactivo -Responsable -Puntual -Disiplinado  -Ganas de superación personal -Seguimiento a los ...","montevideo","/anuncio/buscamos-agentes-de-venta-con-o-sin-experiencia-9pd5u",2019-05-05 19:55:55
"VENDEDOR","Credito express","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Personas con experiencia en el área de ventas domiciliarias. Ventas,promoción en calle y domicilio","montevideo","/anuncio/vendedor-zdavu",2019-05-05 19:55:55
"PROGRAMADOR .NET","STAVROS MOYAL Y ASOCIADOS S.R.L.","Analista","Tecnologías de la información","Hace 2 semanas "," Se trata de una excelente oportunidad de incorporarse a una reconocida firma de servicios de Consultoría y Auditoría, miembro de Crowe Global, que ofrece  ...","montevideo","/anuncio/programador-net-hq5b5",2019-05-05 19:55:55
"MECANICO DIESEL","Importante empresa","Técnico / Especialista","Producción","Hace 2 semanas ","MECANICO EXTERNO INDEPENDIENTE PARA ATENCION DE EQUIPOS DIESEL DE HASTA 50HP EN MONTEVIDEO. SE VALORARA CONOCIMIENTOS DE ELECTRICIDAD. ATENCION DE EMERGENC ...","montevideo","/anuncio/mecanico-diesel-5ydm7",2019-05-05 19:55:55
"AUXILIAR ADMINISTRATIVO","para importante empresa","Asistente","Administración - Secretariado","Hace 2 semanas ","La posición realizará actividades administrativas propias del sector, manejo de documentación, seguimiento de facturación, atención telefónica y archivo, e ...","montevideo","/anuncio/auxiliar-administrativo-6tmz8",2019-05-05 19:55:55
"VENDEDORA","Salud bienestar y calidad de vida ","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Se necesitan Vendedoras de 18 a 33 años  con o sin experiencia. Horario Part-Time o Full-Time. Responsable Comprometido  Buena Presencia  Dinámico","montevideo","/anuncio/vendedora-hv2pt",2019-05-05 19:55:55
"LABORATORISTA ESPECIALIZADO","STELLA BARBOZA","Técnico / Especialista","Salud","Hace 2 semanas ","Realizar análisis fisicoquímicos y bacteriológicos (tanto cualitativos como cuantitativos), preparación de materiales, soluciones, reactivos, medios de cul ...","montevideo","/anuncio/laboratorista-especializado-d42td",2019-05-05 19:55:55
"VENDEDORA/CAJERA/ENCARGADA COSTA URBANA SHOPPING",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos orientamos en la búsqueda de un responsable de sucursal con experiencia en el manejo de situaciones diarias con personal a cargo, pro activa con dispon ...","montevideo","/anuncio/vendedora-cajera-encargada-costa-urbana-shopping-8m4g5",2019-05-05 19:55:55
"VENDEDOR,CAJERO,ENCARGADO LAS PIEDRAS SHOPPING","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Importante empresa del rubro de vestimenta selecciona Vendedoras,cajeras Encargadas.  Preferentemente mayor a 22 años, bachillerato completo (no excluyente ...","montevideo","/anuncio/vendedor-cajero-encargado-las-piedras-shopping-tgsyd",2019-05-05 19:55:55
"VENDEDORES - PART TIME/ FULL TIME","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/vendedores-part-time-full-time-myz8e",2019-05-05 19:55:55
"ASESOR/A DE BIENESTAR","Multinacional","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos Personas con perfil Emprendedor, para Unirse a nuestro Equipo de Trabajo, de forma Independiente. Sin Jefes, Libertad Horaria  ingresos dependen d ...","montevideo","/anuncio/asesor-a-de-bienestar-7j7tu",2019-05-05 19:55:55
"CONTADOR O IDONEO","Estudio Contable zona Carrasco","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Contabilidad y liquidación de impuestos de clientes del estudio Liquidacion de sueldos Contabilidad y liquidación de impuestos de clientes del estudio Liqu ...","montevideo","/anuncio/contador-o-idoneo-y5e4q",2019-05-05 19:55:55
"AYUDANTE","Empresa","Auxiliar","Producción","Hace 1 semana "," AYUDANTE de reparto para carga y descarga de mercaderia ,buena pres encia, con experiencia, conocimiento en facturación electronica,que  resida prox zon ...","montevideo","/anuncio/ayudante-6ns9p",2019-05-05 19:55:55
"VENDEDORES","1122","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Requisitos:  - Buena presencia - Secundaria Completa. - Manejo fluido de paquete office (Excel, Word, Ppt), dominio de herramientas   de internet (Mail ...","montevideo","/anuncio/vendedores-u5a6b",2019-05-05 19:55:55
"VENDEDOR DE PLAZA RUBRO FARMACIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","VENDEDOR De PLAZA c/experiencia Rubro FARMACIA Excluyente. Vehículo propio. Sueldo + viáticos + comisiones ventas y cobranzas","montevideo","/anuncio/vendedor-de-plaza-rubro-farmacia-up4na",2019-05-05 19:55:55
"TÉCNICO HELPDESK IT","Services for Business","Técnico / Especialista","Tecnologías de la información","Hace 1 semana ","- Atención y soporte IT al usuario en un entorno corporativo - Gestión de incidencias a través de sistema de ticketing - Resolver problemas de redes y cone ...","montevideo","/anuncio/tecnico-helpdesk-it-jv3jd",2019-05-05 19:55:55
"ARQUITECTO/A PARA ANTEPROYECTO Y PROYECTO EJECUTIVO","Empresa","Profesional","Construcción - Arquitectura","Hace 1 semana ","  Arquitecto/a para Anteproyecto y Proyecto Ejecutivo Estudio de Arquitectura de USA con oficinas en Montevideo (WTC) Mínimo 5 años de experiencia labor ...","montevideo","/anuncio/arquitecto-a-para-anteproyecto-y-proyecto-ejecutivo-3rau4",2019-05-05 19:55:55
"ADMINISTRATIVA - DIGITADORA","Finvoy SA","Auxiliar","Administración - Secretariado","Hace 1 semana ","Recepcionará información que le brinde los integrantes del grupo y la procesará informáticamente, obteniendo informes significativos para el cliente (infor ...","montevideo","/anuncio/administrativa-digitadora-6mjtz",2019-05-05 19:55:55
"VENDEDOR FREELANCE","Importante empresa multinacional","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Nos enfocamos en jóvenes entre 18 y 40 años para la venta y distribución de productos. Responsable, dinámico, buena presencia y comprometido","montevideo","/anuncio/vendedor-freelance-yvzha",2019-05-05 19:55:55
"ADMINISTRATIVA","Importante Empresa de Servicios","Auxiliar","Administración - Secretariado","Hace 1 semana "," Importante empresa de Servicios, busca cubrir un puesto de trabajo en el sector administrativo. Ofrecemos: - Capacitación - Horario acotado en turno ve ...","montevideo","/anuncio/administrativa-ympn2",2019-05-05 19:55:55
"GESTOR DE PROYECTOS","SPYMOVIL SRL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Buscamos Gestor comercial junior, con capacidad e interés en el área de ventas y gestión de clientes y conocimientos técnicos que complementen y refuercen  ...","montevideo","/anuncio/gestor-de-proyectos-7ym3z",2019-05-05 19:55:55
"COSMETOLOGA","Clínica de medicina Estética","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","- Asesoramiento y atención personalizada al paciente en tratamientos faciales y corporales. - Asistir en tratamientos médicos - Colaborar en tareas de rece ...","montevideo","/anuncio/cosmetologa-yq9s3",2019-05-05 19:55:55
"DELIVERY CON MOTO TURNO NOCHE","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Se necesita cadete para delivery con moto propia y experiencia en el rubro Trabajo estable y en caja, buena propina. Horario de 20a24, varias zonas.","montevideo","/anuncio/delivery-con-moto-turno-noche-vn9tq",2019-05-05 19:55:55
"EMPRENDEDORES EN EL ÁREA VENTAS Y DISTRIBUCIÓN","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Encargado de ventas por redes sociales, atención al cliente y activo. Edad: 18 a 35. Remuneración diaria y quincenal. Horario part-time o full time. Activo ...","montevideo","/anuncio/emprendedores-en-el-area-ventas-y-distribucion-nu8h3",2019-05-05 19:55:55
"OPORTUNIDAD DE NEGOCIO","Smart Nutrition Uy","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Crear  y Desarrollar Cartera de Clientes Crear y Desarrollar Equipos de Trabajo Sin Sueldo Fijo, Sistema de Pago por Venta Directa y Comisiones Trabajo Ind ...","montevideo","/anuncio/coach-lider-de-equipos-5zdue",2019-05-05 19:55:55
"PROMOVENDEDORAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","PROMOVENDEDORAS para integrar grupos de trabajo que viajan al interior  ( de lunes a viernes ). Viernes de mañana. CONDICIÓN INDISPENSABLE poder viajar de ...","montevideo","/anuncio/promovendedoras-ta9mv",2019-05-05 19:55:55
"AYUDANTE","Importante empresa","Auxiliar","Producción","Hace 1 semana ","Se necesita Ayudante de Taller con buena manualidad. Con conocimiento de tester y soldadura.","montevideo","/anuncio/ayudante-zpvp5",2019-05-05 19:55:55
"ENCARGADO DE STOCK Y LOGÍSTICA","Caro Criado","Supervisor / Encargado","Logística - Distribución","Hace 1 semana ","Organización y funcionamiento general del sector Control de ingreso y egreso de la mercadería del depósito Distribución y reposición de mercadería en local ...","montevideo","/anuncio/encargado-de-stock-y-logistica-qdqp5",2019-05-05 19:55:55
"LAVADOR","Importante empresa del rubro Automotriz","Auxiliar","Servicios - Oficios","Hace 1 semana ","Lavador de autos Tarea Principal: lavado exterior e interior de vehículos y manejo de los mismos. EXCLUYENTE: Licencia de conducir auto (Cat. A) vigente. ...","montevideo","/anuncio/lavador-yebeq",2019-05-05 19:55:55
"RESPONSABLE DE FARMACOVIGILANCIA","LABORATORIO FARMACÉUTICO","Técnico / Especialista","Salud","Hace 1 semana ","  Orientamos la búsqueda hacia Doctores en Medicina (excluyente), con experiencia acreditada en farmacovigilancia (mínimo 5 años), proactivos, con gran ca ...","montevideo","/anuncio/responsable-de-farmacovigilancia-nue3j",2019-05-05 19:55:55
"TÉCNICO EN SISTEMA DE ALARMAS EN MONTEVIDEO","PROSEGUR","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Si tenés entre 25 y 40 años, formación en electrónica y experiencia - excluyente-, tenemos un puesto para vos. Serás técnico en Instalación y Reparación ...","montevideo","/anuncio/tecnico-en-sistema-de-alarmas-en-montevideo-psu87",2019-05-05 19:55:55
"TECNICO","Laboratorio","Técnico / Especialista","Construcción - Arquitectura","Hace 1 semana "," LABORATORIO SELECCIONA: Ayudante Técnico, función Asisten te de Planificación Para tareas técnico-administrativas, gestión de estándares, muestras, com ...","montevideo","/anuncio/tecnico-y9s5t",2019-05-05 19:55:55
"ASESORES COMERCIALES EN LAS PIEDRAS","PROSEGUR","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Si confiás en tu talento como vendedor, tenemos una oportunidad para vos. Valoramos tu experiencia en ventas y que tengas disponibilidad horaria. Y lo m ...","montevideo","/anuncio/asesores-comerciales-en-las-piedras-hjnet",2019-05-05 19:55:55
"TECNICO","Laboratorio","Técnico / Especialista","Construcción - Arquitectura","Hace 1 semana "," LABORATORIO SELECCIONA: Ayudante Técnico, función Asisten te de Planificación Para tareas técnico-administrativ as, gestión de estándares, muestr as, ...","montevideo","/anuncio/tecnico-44zmd",2019-05-05 19:55:55
"INGENIERO QUIMICO(A)","Empresa","Profesional","Producción","Hace 1 semana "," INGENIERO QUIMICO(A) PRODUCTOS DE LIMPIEZA Y DESINFECCION SE REQUIERE EXCLUYENTE EXPERIENCIA CONTROLOAR PREPARACIONES REALIZAR ANALISIS DE MATERIAS A ...","montevideo","/anuncio/ingeniero-quimico-a-uud4a",2019-05-05 19:55:55
"CHOFER PARA TAXI","Propietario","Peon","Servicios - Oficios","Hace 1 semana ","Cumplir horarios Libreta categoría E para Montevideo Relevo puerta a puerta 3 y 15 horas. Experiencia radio taxi patronal (Valorado) Experiencia chofer tax ...","montevideo","/anuncio/chofer-para-taxi-s8qbp",2019-05-05 19:55:55
"EMPRENDEDOR HERBALIFE","Asociado independiente","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Venta y reclutamiento Ser Emprendedor, independiente , y querer crecer como persona y económicamente","montevideo","/anuncio/emprendedor-herbalife-7psje",2019-05-05 19:55:55
"JEFE DE LOGÍSITCA","Importante empresa","Jefe","Logística - Distribución","Hace 1 semana ","Importante empresa de Retail selecciona: Jefe de Logística. Será responsable de asegurar en tiempo y forma el suministro de los productos considerando en  ...","montevideo","/anuncio/jefe-de-logisitca-da48q",2019-05-05 19:55:55
"LIDERES DE EQUIPO Y VENTAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Asistentes mayores de 28 años calificados para formar y desarrollar equipo de ventas. Horarios flexibles Ingresos de acuerdo a actitud Desarrollo independi ...","montevideo","/anuncio/lideres-de-equipo-y-ventas-ydhj5",2019-05-05 19:55:55
