"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDOR ELECTRODOMÉSTICOS LOCAL COMERCIAL","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Seleccionamos vendedor/a con experiencia en ventas en locales comerciales. Se valora que el candidato cuente con experiencia de más de 3 años, en alguno de ...","montevideo","/anuncio/vendedor-electrodomesticos-local-comercial-t7dj3",2018-12-27 01:41:26
"PRESUPUESTADOR PARA A&C CONSTRUCTORA",NA,"Profesional","Construcción - Arquitectura","Hace 3 semanas ","Cotizar obras de Construcción en Licitaciones publicas y privadas. Metrajes, visitas a obra, relacionamiento con clientes. SELECCIONAMOS 1 PRESUPUESTADOR D ...","montevideo","/anuncio/presupuestador-para-a-c-constructora-z2ysa",2018-12-27 01:41:26
"ARQUITECTO O INGENIERO",NA,"Profesional","Construcción - Arquitectura","Hace 3 semanas ","JEFE DE OBRAS Jefatura en distintas obras de construcciòn que posee la empresa Capacidad de mando.  Experiencia previa minimo 3 años comprobables.  Resolut ...","montevideo","/anuncio/arquitecto-o-ingeniero-hbvzm",2018-12-27 01:41:26
"CORTADOR/A DE PRENDAS DE CUERO LANAR","Importante empresa","Oficial","Producción","Hace 3 semanas ","CORTADOR/A DE PRENDAS DE CUERO LANAR CON LANA, SOLICITA EMPRESA EXPORTADORA CORTAR LAS PRENDAS CON LOS CUEROS PROVISTOS POR LA EMPRESA","montevideo","/anuncio/cortador-a-de-prendas-de-cuero-lanar-832d7",2018-12-27 01:41:26
"AYUDANTE MAQUINISTA PARA FRIGORÍFICO DE FRUTAS.","JUMECAL","Auxiliar","Producción","Hace 3 semanas ","Ayudante de maquinista de planta frigorífica, responsable del funcionamiento y mantenimiento del equipo de frío, cámaras y equipos auxiliares. Requisito fu ...","montevideo","/anuncio/ayudante-maquinista-para-frigorifico-de-frutas-m4vae",2018-12-27 01:41:26
"AUXILIAR IDONEO CONTABLE TEMPORAL(9 MESES)",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Auxiliar Contable, (Temporal 9 meses) Se trata de una excelente oportunidad de aprendizaje dentro de una Institución referente en el País, para cumplir fun ...","montevideo","/anuncio/auxiliar-idoneo-contable-temporal-9-meses-sgnrh",2018-12-27 01:41:26
"AUXILIAR ADMINISTRATIVO/A PARA COBRANZAS","Empresa de Logística","Auxiliar","Administración - Secretariado","Hace 3 semanas "," Atención al Público Emisión de recibos Tareas de archivo Paquete Office Tolerancia al trabajo bajo presión  Experiencia 2 años ","montevideo","/anuncio/auxiliar-administrativo-a-para-cobranzas-vqgad",2018-12-27 01:41:26
"VENDEDOR/A PARA MOSTRADOR DE REPUESTOS AUTOMOTRICES","Empresa de Logística","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Zona Centro.  Requisitos: Manejo de Catálogo de partes  Experiencia 2 años en el rubro Excel básico ","montevideo","/anuncio/vendedor-a-para-mostrador-de-repuestos-automotrices-tg6j4",2018-12-27 01:41:26
"AUXILIAR DE DEPÓSITO","Empresa de Logística","Auxiliar","Logística - Distribución","Hace 3 semanas "," Requisitos: Ciclo Básico completo y/o mecánica Libreta de conducir Cat. ""A "" Edad entre 20 y 28 años Experiencia mínima 1 año ( no excluyente ) Horar ...","montevideo","/anuncio/auxiliar-de-deposito-anqan",2018-12-27 01:41:26
"OFICIAL DE MANTENIMIENTO.","Importante empresa","Oficial","Producción","Hace 3 semanas ","El cargo reporta al Encargado de Mantenimiento y tiene como principal objetivo realizar tareas de mantenimiento correctivo y preventivo de las instalacione ...","montevideo","/anuncio/oficial-de-mantenimiento-perfil-albanil-sanitario-tz39n",2018-12-27 01:41:26
"CHOFER PARA TAXI","chofer para taxi","Peon","Servicios - Oficios","Hace 3 semanas ","chofer para taxi con experiencia, turno diurno de 02 a 14, auto nuevo no somos administración, que viva cerca del Cerrito, poseer libreta categoría E  mane ...","montevideo","/anuncio/chofer-para-taxi-pq7yz",2018-12-27 01:41:26
"PREPARADOR PINTOR AUTOMOTRIZ","Importante empresa","Medio Oficial","Producción","Hace 3 semanas ","Preparador  de trabajos de pintura automotriz, buen conocimiento en el rubro. Con experiencia comprobada. Enviar postulación y/o CV con foto. Experiencia 2 ...","montevideo","/anuncio/preparador-pintor-ebrm2",2018-12-27 01:41:26
"VENDEDOR","Vibrando Infinito","Auxiliar","Logística - Distribución","Hace 3 semanas ","Estamos en la búsqueda de jóvenes vendedores entre los 18 y 35 años de edad que quieran unirse a equipo de ventas establecido para trabajar asociado a empr ...","montevideo","/anuncio/vendedor-jy4a7",2018-12-27 01:41:26
"DISTRIBUIDOR","MEJORA TU SALUD UY","Auxiliar","Logística - Distribución","Hace 3 semanas ","Ventas y Distribución de productos del rubro de nutrición. Consolidar, liderar y formación de equipo de trabajo. Buen manejo de REDES SOCIALES (FACEBOOK; I ...","montevideo","/anuncio/distribuidor-tgutz",2018-12-27 01:41:26
"AYUDANTE DE COCINA PARA RECONOCIDO RESTAURANTE EN CARRASCO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Elaboracion de platos. Higiene de la Cocina. Despacho. Elaboracion de acuerdo a los estandares de la empresa. Alta disponibilidad horaria para turnos matut ...","montevideo","/anuncio/ayudante-de-cocina-para-reconocido-restaurante-en-carrasco-6sndg",2018-12-27 01:41:26
"COORDINADOR DE VENTAS DE CALLE","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","Buscamos una persona con perfil de liderazgo para llevar adelante un grupo de vendedores en la calle. Sus funciones principales serán; coordinar, organizar ...","montevideo","/anuncio/coordinador-de-ventas-de-calle-5vyur",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA LA PAZ","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Requisitos:   Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de ...","montevideo","/anuncio/guardias-armados-para-la-paz-gt362",2018-12-27 01:41:26
"DISTRIBUIDORES","Empresa","Auxiliar","Logística - Distribución","Hace 2 semanas "," INDUSTRIA de alimentos busca distribuidores para productos panific ados entre otros se apunta a la distribucion y ventas de los mismo s, se requiere veh ...","montevideo","/anuncio/distribuidores-nezsh",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA COLÓN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-colon-qeq27",2018-12-27 01:41:26
"ENCARGADO DE MANTENIMIENTO EDILICIO","PROSEGUR","Supervisor / Encargado","Construcción - Arquitectura","Hace 2 semanas "," Buscamos profesional con formación en Ingeniería civil, Arquitectura, construcción o afines. Experiencia de 2 años en tareas de mantenimiento edilicio, ge ...","montevideo","/anuncio/encargado-de-mantenimiento-edilicio-5dupj",2018-12-27 01:41:26
"QUÍMICO FARMACEÚTICO","IMPORTANTE EMPRESA","Profesional","Producción","Hace 2 semanas "," Químico Farmaceutico o próximo a recibirse para analista de laboratorio de control   Experiencia previa en análisis FQ y buen manejo de HPLC Buen manej ...","montevideo","/anuncio/quimico-farmaceutico-8s3d4",2018-12-27 01:41:26
"SUPERVISOR DE VENTAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 2 semanas ","Desarrollar y ejecutar la gestión comercial de la compañía, realizando el seguimiento del equipo de vendedores en el Gran Montevideo. Solida experiencia y  ...","montevideo","/anuncio/supervisor-de-ventas-sj3ry",2018-12-27 01:41:26
"EXPERTA EN PERFUMERÍA & COSMÉTICA","FARMASHOP","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Oportunidades de Empleo en Salto - Farmashop 96  Tareas: asesorar a los clientes en la venta de productos de perfumería, cosmética y otros. Se valorará ...","montevideo","/anuncio/experta-en-perfumeria-cosmetica-7d6ss",2018-12-27 01:41:26
"TELEFONISTA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Atencion personal y telefonica, manejo de caja, paquete de Office, redes sociales. Puntual, dinamico, buena comunicacion y sentido de la responsabilidad.","montevideo","/anuncio/telefonista-vj7jt",2018-12-27 01:41:26
"AUXILIAR ADMINISTRATIVO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 2 semanas ","cumplir funciones de administrativas y atencion al cliente (ventas) cumplir funciones de administrativas","montevideo","/anuncio/auxiliar-administrativo-9mtbt",2018-12-27 01:41:26
"VENDEDOR","FARMASHOP","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Oportunidades de Empleo en Salto - Farmashop 96 Idóneo en Farmacia.  Tareas: asesorar a los clientes en la venta de medicamentos y oros productos farma ...","montevideo","/anuncio/vendedor-ezyde",2018-12-27 01:41:26
"MECANICO","Importante Empresa","Técnico / Especialista","Producción","Hace 2 semanas "," IMPORTANTE empresa de transportes y operador portuario del  Puerto de Montevideo busca mecánico con conocimientos de gomería.","montevideo","/anuncio/mecanico-tgt44",2018-12-27 01:41:26
"ASISTENTE CONTABLE (REF.038)","IMPORTANTE EMPRESA","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas "," Nuestra firma selecciona para importante empresa de servicios de transporte de pasajeros.  REQUISITOS: Ser estudiante que esté promediando la Carrera de ...","montevideo","/anuncio/asistente-contable-ref-038-yvdse",2018-12-27 01:41:26
"AUXILIAR DE ENFERMERÍA","Empresa","Auxiliar","Salud","Hace 2 semanas "," Pra desempeñarse en Centro de Esterilización . Disponibilidad horaria , título habilitado y carnet de salud vigente.   Favor enviar CV con foto y aspirac ...","montevideo","/anuncio/auxiliar-de-enfermeria-2mn59",2018-12-27 01:41:26
"RESPONSABLE DE CUENTAS CLAVES","Buscamos para la gestión de marcas internacionales líderes","Supervisor / Encargado","Ventas - Comercial","Hace 2 semanas ","Requisitos  La búsqueda se orienta a personas con experiencia en el Canal Moderno, en contacto con grandes Cadenas de Supermercados. Se valorará la formac ...","montevideo","/anuncio/responsable-de-cuentas-claves-pstqe",2018-12-27 01:41:26
"TÉCNICO EN GOOGLE ADS Y MARKETING DIGITAL","Importante empresa","Técnico / Especialista","Marketing - Publicidad","Hace 2 semanas ","Se incorpora para trabajar en relación de prestación de servicios con dos empresas. Debe mejorar el posicionamiento web y conocer en profundidad el funcion ...","montevideo","/anuncio/tecnico-en-google-ads-y-marketing-digital-trand",2018-12-27 01:41:26
"ASISTENTE DE INGENIERÍA Y MANTENIMIENTO","LABORATORIOS CLAUSEN S.A.","Asistente","Producción","Hace 2 semanas ","Gestión de plan de Mantenimiento Preventivo y correctivo Gestión del Plan de Calibraciones Gestión de documentación Apoyo en gestión y ejecución de proyect ...","montevideo","/anuncio/asistente-de-ingenieria-y-mantenimiento-nsvd9",2018-12-27 01:41:26
"INTENDENTE DE MANTENIMIENTO EDILICIO PARA SU PLANTA INDUSTRIAL.","Viscofan","Jefe","Producción","Hace 2 semanas "," Selecciona Intendente de mantenimiento edilicio para su planta industrial. Experiencia de 2 años en cargos similares. Habilidades Proactivo, resolutivo, ...","montevideo","/anuncio/intendente-de-mantenimiento-edilicio-para-su-planta-industrial-2y3zn",2018-12-27 01:41:26
"CONCESIONARIO CANTINA","Importante  Colegio","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Concesionario Cantina","montevideo","/anuncio/concesionario-cantina-9n9uj",2018-12-27 01:41:26
"ADMINISTRATIVO COMERCIAL","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Atención y asesoramiento al cliente, de forma escrita principalmente (e-mail),  para cumplir de forma correcta se debe tener buena comprensión de lo que el ...","montevideo","/anuncio/administrativo-comercial-n94a7",2018-12-27 01:41:26
"TESORERO","Importante empresa","Supervisor / Encargado","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","El objetivo principal del puesto es la gestión operativa de la tesorería, teniendo a su cargo las siguientes tareas: Manejo de flujo de fondos, efectuar l ...","montevideo","/anuncio/tesorero-bjmsa",2018-12-27 01:41:26
"NETWORKER","NEGOCIO PROPIO","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Oportunidad de emprendedores y Networkers. Función de vendedor con y sin experiencia. Se requieren personas responsables, con ambición de crecer en el rubr ...","montevideo","/anuncio/networker-8ph2y",2018-12-27 01:41:26
"ICT TEACHER","Colegio San Pablo","Profesional","Educación - Recreación - Deportes","Hace 2 semanas "," We are looking to appoint a teacher  of ICT (0417) for IGCSE syllabus. Date of interview negotiable. Level of English C1 or C2.","montevideo","/anuncio/ict-teacher-vyz9a",2018-12-27 01:41:26
"ASESOR - VENTAS - DESARROLLO DE EQUIPOS","Importante Empresa Multinacional","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Actividad Independiente, a realizar a Tiempo Parcial o Tiempo Completo. Formará parte de una Organización que trabaja junto a una Empresa Líder en el Secto ...","montevideo","/anuncio/asesor-ventas-desarrollo-de-equipos-tynr7",2018-12-27 01:41:26
"BACHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","limpieza y mantenimiento de vajilla, equipamientos de cocina, cuberteria, áreas publicas. mantener áreas de trabajo limpias y ordenadas, aplicar procedimie ...","montevideo","/anuncio/bachero-6pq32",2018-12-27 01:41:26
"LICENCIADO EN ADMINISTRACIÓN Y/O LICENCIADO EN RELACIONES LABORALES","AUREN","Asistente","Administración - Secretariado","Hace 2 semanas ","Auren Capital humano selecciona para incorporar a la firma Licenciado en Administración y/o Licenciado en Relaciones Laborales con sólida experiencia en Ad ...","montevideo","/anuncio/licenciado-en-administracion-y-o-licenciado-en-relaciones-laborales-sajes",2018-12-27 01:41:26
"PERSONAL PARA SUPERMERCADOS",NA,"Auxiliar","Producción","Hace 2 semanas ","Personal para todas las areas para desempeñarse en un Supermercado .","montevideo","/anuncio/personal-para-supermercados-pyupq",2018-12-27 01:41:26
"DISEÑADOR DIGITAL","Importante empresa","Analista","Arte - Diseño - Comunicación","Hace 2 semanas ","Empresa líder en Retail selecciona: Diseñador digital. Buscamos personas con marcado perfil en Diseño gráfico orientado a medios digitales, creativos e inn ...","montevideo","/anuncio/disenador-digital-tjhb5",2018-12-27 01:41:26
"ANALISTA DIGITAL","Importante empresa","Analista","Marketing - Publicidad","Hace 2 semanas ","Empresa líder en Retail selecciona: Analista Digital . Nos orientamos a personas con marcado perfil en Herramientas digitales y conocimiento en medios soci ...","montevideo","/anuncio/analista-digital-9y828",2018-12-27 01:41:26
"MEDIO OFICIAL SANITARIO",NA,"Medio Oficial","Servicios - Oficios","Hace 2 semanas ","Mantenimiento sanitario, limpieza de graseras individuales, pasaje de cinta, hidrolavado, limpieza de tanques de agua, reparaciones menores. Excluyente ten ...","montevideo","/anuncio/medio-oficial-sanitario-nu75h",2018-12-27 01:41:26
"CONTADOR PÚBLICO PARA EL DEPARTAMENTO IMPOSITIVO",NA,"Profesional","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","AUREN capital Humano selecciona Contador Público para incorporarse al departamento de Asesoramiento Impositivo de la firma.  Orientamos nuestra búsqueda a ...","montevideo","/anuncio/contador-publico-para-el-departamento-impositivo-yhdj5",2018-12-27 01:41:26
"ESTUDIANTE CONTADOR PÚBLICO",NA,"Asistente","Administración - Secretariado","Hace 2 semanas ","AUREN Capital Humano selecciona Estudiantes de Contador Público para incorporar a los departamentos de Auditoría y Outsourcing.  Orientamos la búsqueda a  ...","montevideo","/anuncio/estudiante-contador-publico-r7j9b",2018-12-27 01:41:26
"PIZZERO-AYUDANTE PIZZERO","Bar en Palermo","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","Preparación y elaboración de todo lo correspondientes. De 17a1 un dia libre a la semana. Salario según laudo mas presentismo.","montevideo","/anuncio/pizzero-ayudante-pizzero-gzpg7",2018-12-27 01:41:26
"TÉCNICO ELECTROMECÁNICO","IMPORTANTE LABORATORIO EN PANDO","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas "," Requisitos: Título de técnico de UTU ó similar Mecánica industrial, mantenimiento preventivo y correctivos de maquinarias industriales de producción (en ...","montevideo","/anuncio/tecnico-electromecanico-bpp5t",2018-12-27 01:41:26
"QUÍMICO FARMACEÚTICO O INGENIERO QUÍMICO","IMPORTANTE INDUSTRIA QUIMICA","Profesional","Producción","Hace 2 semanas ","  puede ser también estudiante avanzado  Requisitos: Conocimientos en garantía de Calidad. Exp minima de 2 años en puesto similares ( no excluyente)  ...","montevideo","/anuncio/quimico-farmaceutico-o-ingeniero-quimico-zubjb",2018-12-27 01:41:26
"RETISTA","Importante Empresa","Oficial","Producción","Hace 2 semanas "," Empresa ubicada en la ciudad de Las Piedras/ Canelones. Requisitos: Poseer libreta H y experiencia mínima de 2 años.  ","montevideo","/anuncio/retista-tes4r",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA PROGRESO","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-progreso-n4pts",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA CIUDAD DE LA COSTA","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-ciudad-de-la-costa-syedp",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA UNIÓN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-union-u5z8g",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA CANELONES","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-canelones-v4pzg",2018-12-27 01:41:26
"GUARDIAS ARMADOS PARA LAS PIEDRAS","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de buena conducta. ...","montevideo","/anuncio/guardias-armados-para-las-piedras-rjqnd",2018-12-27 01:41:26
"ENCARGADO DE OBRA","Importante Empresa","Supervisor / Encargado","Construcción - Arquitectura","Hace 1 semana "," Con conocimientos sólidos en topografía y movimiento de sueldos.","montevideo","/anuncio/encargado-de-obra-zd8j8",2018-12-27 01:41:26
"INGENIERO CIVIL","Empresa","Profesional","Construcción - Arquitectura","Hace 1 semana "," Ingeniero Civil Preferente opción Vial Para obras de pavimento de hormigón, movimiento de suelos, etc, en Montevideo  ","montevideo","/anuncio/ingeniero-civil-hmmzy",2018-12-27 01:41:26
"CHOFER PARA REPARTO DE DISTRIBUIDOR DE FRUTAS Y VERDURAS","See and Check","Medio Oficial","Producción","Hace 1 semana ","En una empresa consolidada en Mercado Modelo que apunta a comercios pequeños y medianos, tiene como funciones principales la entrega de mercadería en Monte ...","montevideo","/anuncio/chofer-para-reparto-de-distribuidor-de-frutas-y-verduras-5z3ee",2018-12-27 01:41:26
"SOPORTE TÉCNICO - INGLÉS AVANZADO","Synapsis","Asistente","Tecnologías de la información","Hace 1 semana ","Would you want to join in a local organization and work for a global IT security company? We offer you the opportunity to be part of our Technical Support  ...","montevideo","/anuncio/soporte-tecnico-ingles-avanzado-765ym",2018-12-27 01:41:26
"AUXILIAR DE ATENCIÓN AL CLIENTE","Importante empresa","Auxiliar","Atención al cliente","Hace 1 semana ","Atención integral al cliente representando a la empresa en forma calificada Capacidad para comunicarse fluidamente en inglés y/o portugués Traslados de cli ...","montevideo","/anuncio/auxiliar-de-atencion-al-cliente-24s7h",2018-12-27 01:41:26
"LLAMADO ABIERTO A MÉDICOS PARA EL DEPARTAMENTO DE MEDICINA INTERNA","ASOCIACION ESPAÑOLA","Profesional","Salud","Hace 1 semana "," LLAMADO ABIERTO A MÉDICOS PARA EL DEPARTAMENTO DE MEDICINA INTERNA Se llama a aspirantes para proveer cargos de Médico Internista suplente, para la visit ...","montevideo","/anuncio/llamado-abierto-a-medicos-para-el-departamento-de-medicina-interna-stavg",2018-12-27 01:41:26
"LLAMADO ABIERTO A MÉDICOS PARA EL SERVICIO DE EMERGENCIA DE ADULTOS","ASOCIACION ESPAÑOLA","Profesional","Salud","Hace 1 semana "," LLAMADO ABIERTO A MÉDICOS PARA EL SERVICIO DE EMERGENCIA DE ADULTOS Se llama a aspirantes a proveer cargos de médicos de emergencia de adultos suplente,  ...","montevideo","/anuncio/llamado-abierto-a-medicos-para-el-servicio-de-emergencia-de-adultos-egnz9",2018-12-27 01:41:26
"EJECUTIVO DE MARKETING","Buscamos para compañía representante de marcas líderes","Asistente","Marketing - Publicidad","Hace 1 semana ","¿Quieres el desafío? La posición colaborará en la creación y ejecución del Plan anual de Marketing y el análisis de resultados para cada marca. Supervisar ...","montevideo","/anuncio/ejecutivo-de-marketing-tyequ",2018-12-27 01:41:26
"CONTADOR","KPMG","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Conocimientos técnicos •	Profesional egresado de la carrera de Contador Público. •	Experiencia previa en posiciones similares.  •	Manejo de Excel a nivel a ...","montevideo","/anuncio/contador-rnan6",2018-12-27 01:41:26
"DISTRIBUIDOR","Estilo de vida ","Auxiliar","Logística - Distribución","Hace 2 semanas ","Distribución y venta de productos del rubro nutricional.  Líderar, formar y consolidar equipo de ventas. Tener un buen manejo de redes sociales tales como  ...","montevideo","/anuncio/distribuidor-j7rdm",2018-12-27 01:41:26
"SECOM SELECCIONA ACOMPAÑANTES HOMBRES Y MUJERES","SECOM","Auxiliar","Salud","Hace 2 semanas "," CON PROBADA VOCACION DE SERVICIO  OFERECEMOS  Ingreso inmediato y estabilidad laboral asegurada. Mejores condiciones laborales del mercado. Ingresos ...","montevideo","/anuncio/secom-selecciona-acompanantes-hombres-y-mujeres-ev843",2018-12-27 01:41:26
"CAJERO AUXILIAR II","Red Pagos CASMU","Auxiliar","Atención al cliente","Hace 2 semanas ","Atención al público y cobranzas. Manejo de caja y brindar una buena atención.-","montevideo","/anuncio/cajero-auxiliar-ii-bbetj",2018-12-27 01:41:26
"COORDINADOR DE VENTAS DE CALLE","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 2 semanas ","Buscamos una persona con perfil de liderazgo para llevar adelante un grupo de vendedores en la calle. Sus funciones principales serán; coordinar, organizar ...","montevideo","/anuncio/coordinador-de-ventas-de-calle-8834q",2018-12-27 01:41:26
"COMUNICACIÓN Y DISEÑO",NA,"Técnico / Especialista","Arte - Diseño - Comunicación","Hace 2 semanas ","Buscamos personas con conocimientos en las tecnologías mencionadas a continuación con gran deseo de aprender y crecer junto a un excelente equipo de trabaj ...","montevideo","/anuncio/comunicacion-y-diseno-2re8u",2018-12-27 01:41:26
"JOVEN CON EXPERIENCIA PARA VENTA PRESENCIAL Y TELEFÓNICA EN ECOMMERCE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Asesoramiento al cliente, promoción y ventas de distintos artículos para el hogar y la industria. El postulante deberá tener experiencia comprobada en vent ...","montevideo","/anuncio/joven-con-experiencia-para-venta-presencial-y-telefonica-en-ecommerce-an49n",2018-12-27 01:41:26
"DISTRIBUIDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Buscamos personas emprendedoras mayores de 21 años, que busquen un ingreso extra a tiempo total o parcial,  trato con clientes, poner producto en el mercad ...","montevideo","/anuncio/distribuidor-89rqe",2018-12-27 01:41:26
"OPERARIO DE ENCADERNACIÓN PARA IMPRENTA","Importante Empresa","Peon","Producción","Hace 2 semanas "," Requisitos: ""Experiencia como maquinista de troqueladora ""Ciclo básico completo y aprobado En caso de no cumplir con los requisitos favor NO POSTULARSE ...","montevideo","/anuncio/operario-de-encadernacion-para-imprenta-ntrhv",2018-12-27 01:41:26
"INSCRIPCIÓN PARA PROGRAMA ""ESQUINA DE LA CULTURA""","IMM","Oficial","Producción","Hace 2 semanas "," Está dirigido a talleristas que revistan la calidad de socios de cooperativas de artistas y oficios conexos, a los efectos de conformar una lista de prela ...","montevideo","/anuncio/inscripcion-para-programa-esquina-de-la-cultura-t2evu",2018-12-27 01:41:26
"SUPERVISOR DE MANTENIMIENTO DE FLOTA","Importante empresa","Supervisor / Encargado","Producción","Hace 2 semanas ","LIDERAR EQUIPO DE MANTENIMIENTO DE FLOTA Y SINIESTROS APLICAR SISTEMAS DE GESTIÓN Y LOGÍSTICA OPERATIVA CONTRIBUIR EN EL MOVIMIENTO DE VEHÍCULOS DENTRO Y F ...","montevideo","/anuncio/supervisor-de-mantenimiento-de-flota-5mvum",2018-12-27 01:41:26
"AGENTE DE VENTA TELEFÓNICA","Casa Tr3s Contact Center ","Auxiliar","Teleoperadores - Call Center","Hace 2 semanas ","Somos empresa líder en calidad trabajando con marcas de primer nivel. Buscamos vendedores telefónicos para trabajar de Lunes a Viernes para reconocido Serv ...","montevideo","/anuncio/agente-de-venta-telefonica-64mn7",2018-12-27 01:41:26
"LIMPIEZAS ZAFRALES ANUAL PREFERENTE CON EXPERIENCIA O MUCHA VOLUNTAD DE APRENDER","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 semana ","Limpiezas y otros zafrales en el año mixto. Para a postularce requisito es persona puntual, que sea adaptable a trabajar en equipo, o sola,respetuosa anti  ...","montevideo","/anuncio/limpiezas-zafrales-anual-preferente-con-experiencia-o-mucha-voluntad-de-aprender-y3e97",2018-12-27 01:41:26
"INGENIERO CIVIL","Importante Empresa Constructora","Profesional","Construcción - Arquitectura","Hace 1 semana "," Importante Empresa Constructora Solicita:  Profesionales egresados de la carrera de Ingeniero Civil.  Experiencia en Jefatura de obras. Experiencia e ...","montevideo","/anuncio/ingeniero-civil-8gady",2018-12-27 01:41:26
"MAESTRA PRIMARIA","Colegio y Liceo Federico García  Lorca","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Turno matutino. Para su año 2019","montevideo","/anuncio/maestra-primaria-8q976",2018-12-27 01:41:26
"DOCENTES DE INGLÉS","Colegio y Liceo Federico García  Lorca","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Solicita para 2019","montevideo","/anuncio/docentes-de-ingles-junmd",2018-12-27 01:41:26
"CHOFER","ENCARGO","Peon","Servicios - Oficios","Hace 1 semana "," Empresa de transporte y logística solicita Chofer para Montevideo en el área de logística","montevideo","/anuncio/chofer-8qd3r",2018-12-27 01:41:26
"PROFESORES DE SECUNDARIA","Colegio y Liceo Federico García  Lorca","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Solicita para 2019 . Ciclo básico y bachillerato.","montevideo","/anuncio/profesores-de-secundaria-nrs4h",2018-12-27 01:41:26
"DIGITADOR","ENCARGO","Auxiliar","Administración - Secretariado","Hace 1 semana "," Empresa de transporte y logística solicita  Digitador para el área logística","montevideo","/anuncio/digitador-nugyr",2018-12-27 01:41:26
"MAESTRA DE EDUCACIÓN INICIAL","Colegio y Liceo Federico García  Lorca","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," Solicita para 2019  Turno matutino y vespertino ","montevideo","/anuncio/maestra-de-educacion-inicial-py7q3",2018-12-27 01:41:26
