"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"PROFESORES PARA PREPARACIÓN DE EXÁMENES DE RELACIONES LABORALES, INTERNACIONALES Y DERECHO","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Academia incorpora profesionales con perfil claramente docente para dictar clases de materias de RRLL, RR.II., Comercio Exterior y Abogacía- Notariado. Se  ...","montevideo","/anuncio/profesores-para-preparacion-de-examenes-de-relaciones-laborales-internacionales-y-derecho-2b57r",2019-07-31 02:44:42
"VENDEDORES - PART TIME/ FULL TIME","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/vendedores-part-time-full-time-vgev2",2019-07-31 02:44:42
"LIMPIADOR/A ","CLEANING SERVICE","Auxiliar","Servicios - Oficios","Hace 1 mes ","Estamos seleccionando auxiliares de servicio brindar servicio en empresas de Montevideo y Canelones  Imprescindibles: buena presencia, ciclo básico de secu ...","montevideo","/anuncio/limpiador-a-peon-para-carga-rvue5",2019-07-31 02:44:42
"VENTAS","Mejora tu vida","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","sociales Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, gananci ...","montevideo","/anuncio/ventas-3uav8",2019-07-31 02:44:42
"CAJERA ADMINISTRATIVA PARA SHOPPING",NA,"Auxiliar","Ventas - Comercial","Hace 1 mes ","Nos encontramos en la búsqueda de cajeras administrativas para tiendas de indumentaria y calzado en shopping. Es requisito ser mayor de 25 años y tener ex ...","montevideo","/anuncio/cajera-administrativa-para-shopping-phgar",2019-07-31 02:44:42
"VENDEDOR,CAJERO,ENCARGADO LAS PIEDRAS SHOPPING","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Importante empresa del rubro de vestimenta selecciona Vendedoras,cajeras Encargadas.  Preferentemente mayor a 22 años, bachillerato completo (no excluyente ...","montevideo","/anuncio/vendedor-cajero-encargado-las-piedras-shopping-s35vd",2019-07-31 02:44:42
"SOLICITAMOS VENDEDORES/AS ENTRE 18 Y 29 AÑOS","SDP GROUP COMPANY","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Entre 18 y 29 años. C.I vigente. (NO PASAPORTE) Buena presencia con postura de negocio. Buen trato con el publico. Manejo de objeciones. Habilidades innova ...","montevideo","/anuncio/solicitamos-vendedores-as-entre-18-y-29-anos-g3ve5",2019-07-31 02:44:42
"CHOFER PARA TAXIMETRO","TAXI","Oficial","Servicios - Oficios","Hace 1 mes ","Chofer para taxímetro, trabajar solo o turnante. Mayor a 40 años. Responsable en la tarea a desempeñar. Zona Aguada, Centro, Cordón, La Comercial. -Mayor a ...","montevideo","/anuncio/chofer-para-taximetro-v8b49",2019-07-31 02:44:42
"CADETE C/MOTO PROPIA","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Importante empresa del rubro farmacéutico busca cadete c/moto propia.  La búsqueda se orienta a personas con gran conocimiento de calles, gusto por la aten ...","montevideo","/anuncio/cadete-c-moto-propia-dbp6g",2019-07-31 02:44:42
"MOZA PARA MOSTRADOR","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Atención al público en mostrador y limpieza del área de trabajo. Disponibilidad horaria. Buena presencia.  Para local en Shopping Punta Carretas Puntualida ...","montevideo","/anuncio/moza-para-mostrador-zrm8p",2019-07-31 02:44:42
"RESPONSABLE DE GOBIERNO DE DATOS","PwC Uruguay","Supervisor / Encargado","Tecnologías de la información","Hace 1 mes ","- Formación en el área de IT, análisis de información y datos. -  Conocimiento en PostgreSQL y Python. -  Conocimiento en bases de datos PL/SQL (excluyente ...","montevideo","/anuncio/responsable-de-gobierno-de-datos-hj75j",2019-07-31 02:44:42
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se buscan jóvenes  de 18 a 33 años, con o sin experiencia en ventas. Horario part-time o full-time. Ganancias diarias, cheques quincenales, bonos, viajes i ...","montevideo","/anuncio/vendedora-dep2t",2019-07-31 02:44:42
"INSTALADOR DE ALARMAS Y SISTEMAS DE SEGURIDAD","Importante empresa","Auxiliar","Producción","Hace 1 mes ","Estamos en búsqueda de técnicos con conocimientos y experiencia en instalación de alarmas, cámaras de seguridad, cableado estructurado, etc... Requisitos: ...","montevideo","/anuncio/instalador-de-alarmas-y-sistemas-de-seguridad-6juzq",2019-07-31 02:44:42
"VENDEDOR PARA DISTRIBUIDOR MAYORISTA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Distribuidor Mayorista selecciona Vendedor/a para su sector comercial. La busqueda esta orientada a persona con alta capacidad de negociacion, marcado per ...","montevideo","/anuncio/vendedor-para-distribuidor-mayorista-mvjv8",2019-07-31 02:44:42
"MAQUINISTA / FRIGORISTA","JUMECAL","Oficial","Producción","Hace 1 mes ","manejo de equipo de generación de frío, mantenimiento de sala de maquinas, mantenimiento de equipos, mantenimiento de cámaras Se requiere conocimiento form ...","montevideo","/anuncio/maquinista-frigorista-2va7g",2019-07-31 02:44:42
"LABORATORISTA DENTAL - OPORTUNIDAD UNICA","Importante empresa","Técnico / Especialista","Salud","Hace 1 mes ","Se busca SOCIO LABORATORISTA DENTAL INDEPENDIENTE especializado en cerámica para asociación comercial. Clientela de $400.000+ PROPUESTA Nosotros proporci ...","montevideo","/anuncio/laboratorista-dental-oportunidad-sociedad-h6ttv",2019-07-31 02:44:42
"NEGOCIO INDEPENDIENTE","GANE LO QUE MERECES","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","ESTAMOS BUSCANDO PERSONAS EMPRENDEDORAS QUE ESTÉN INSATISFECHAS CON SUS INGRESOS ACTUALES Y QUE QUIERAN DESARROLLAR UN NEGOCIO INDEPENDIENTE TRABAJANDO DES ...","montevideo","/anuncio/negocio-independiente-zzn5z",2019-07-31 02:44:42
"RECEPCIONISTA - TELEFONISTA","Para empresa líder en su sector","Auxiliar","Administración - Secretariado","Hace 1 mes ","¿Es tu perfil? La posición tendrá como responsabilidades recepcionar y derivar llamadas, atención de clientes y proveedores que ingresen a la empresa, mane ...","montevideo","/anuncio/recepcionista-telefonista-z7u82",2019-07-31 02:44:42
"RECUPERO DE MORA TARDÍA","Teleservicios","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Cobranza de mora tardía Recupero de deudas Requisitos: Buen manejo de objeciones Negociación Buena Dicción y fluidez Compromiso Buena disposición Impres ...","montevideo","/anuncio/recupero-de-mora-tardia-mv5s2",2019-07-31 02:44:42
"AYUDANTE GENERAL","Autoservicios","Auxiliar","Ventas - Comercial","Hace 1 mes ","Cajero/Delivery/Ayudante General Atención al público, reposición, fiambreria, panadería, orden del local y deposito.","montevideo","/anuncio/ayudante-general-mjury",2019-07-31 02:44:42
"MEDIO OFICIAL",NA,"Técnico / Especialista","Construcción - Arquitectura","Hace 1 mes ","Medio oficial sanitario, mantenimiento, reparaciones, limpieza de tanques. Las que el cargo genera","montevideo","/anuncio/medio-oficial-jv4t8",2019-07-31 02:44:42
"ACCOUNT MANAGER","Importante empresa","Gerente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Estamos buscando a una persona con marcado perfil comercial, tendrá como desafío fidelizar y generar nuevos clientes. Buscamos personas con formación terci ...","montevideo","/anuncio/account-manager-bqndm",2019-07-31 02:44:42
"VENDEDOR FREELANCE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Somos una empresa de nivel internacional. Necesitamos gente con o sin experiencia de 18 a 30 años, emprendedoras, pro-activas y con liderazgo. Buscamos per ...","montevideo","/anuncio/vendedor-freelance-82935",2019-07-31 02:44:42
"AUXILIAR CONTABLE","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administración de Edificios busca auxiliar con residencia en Montevideo. UTU o similar excluyente. Sexo femenino excluyente. Lunes a viernes de 09:15 horas ...","montevideo","/anuncio/auxiliar-contable-n9vjq",2019-07-31 02:44:42
"CONSEJERA MARY KAY","Importante empresa de cosméticos","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Si buscas una oportunidad retadora y gratificante, y que te permita mantener el equilibrio entre la vida personal y profesional, tenemos el lugar para ti.  ...","montevideo","/anuncio/consejera-mary-kay-azy4v",2019-07-31 02:44:42
"CONFITERO","Importante empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Se necesita oficial confitero para empresa líder en el ramo gastronómico. Con experiencia mínima de 3 años. Disponibilidad de horario completa. Estabilidad ...","montevideo","/anuncio/confitero-9ptdy",2019-07-31 02:44:42
"ATENCION AL CLIENTE Y VENTAS","Salud bienestar y dinero ","Auxiliar","Atención al cliente","Hace 1 mes ","Jovenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/atencion-al-cliente-y-ventas-2294y",2019-07-31 02:44:42
"DELIVERY CON MOTO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","SE NECESITA CADETE CON MOTO Y LIBRETA DE CONDUCIR.  EXPERIENCIA EN DELIVERY. VARIAS ZONAS Y HORARIOS. SE NECESITA DELIVERY CON MOTO Y LIBRRTA VARIAS ZONAS  ...","montevideo","/anuncio/delivery-con-moto-3u7au",2019-07-31 02:44:42
"REPONEDOR, COMERCIAL","DEUX","Auxiliar","Ventas - Comercial","Hace 1 mes ","Atención al Cliente, Reponedor, Comercial Cumplimiento en tiempo y forma de las tareas asignadas, con una rutina semanal pre-establecida.","montevideo","/anuncio/reponedor-comercial-s534v",2019-07-31 02:44:42
"EJECUTIVO DE VENTAS","Go Work","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Desarrollo comercial, ventas consultivas y fidelización de clientes Orientamos nuestra búsqueda hacia personas entre 29 y 38 años, entusiastas, desenvuelto ...","montevideo","/anuncio/ejecutivo-de-ventas-en5et",2019-07-31 02:44:42
"CONDUCTORA PARA TAXI","Empresa de taxis","Peon","Servicios - Oficios","Hace 1 mes ","Chofer femenina para conducción de transporte de personas (taxi) Responsabilidad  , cuidado y aseo de la unidad .","montevideo","/anuncio/conductora-para-taxi-guuzm",2019-07-31 02:44:42
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Delivery para gastronomía.  Entrega de pedidos a domicilio. DEBE CONTAR CON MOTO PROPIA Manejo de mercadería. imprescindible contar con moto y libreta de c ...","montevideo","/anuncio/delivery-gjn5t",2019-07-31 02:44:42
"LIDER DE EQUIPOS Y VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","PERSONAS MAYORES DE 30 AÑOS CALIFICADAS PARA FORMAR Y DESARROLLAR EQUIPOS DE VENTAS. ACTIVIDAD INDEPENDIENTE CON INGRESOS DE ACUERDO A ACTITUD Y COMPROMISO ...","montevideo","/anuncio/lider-de-equipos-y-ventas-bdph6",2019-07-31 02:44:42
"CAPTADOR/A DE DONACIONES PARA IMPORTANTE ORGANIZACIÓN MUNDIAL PARA LOS NIÑOS","Teleservicios","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Buscamos: _Experiencia en Ventas y/o Call Center _Habilidades de negociación y manejo de objeciones  _Interés por el área social y comunitaria _Valoramos  ...","montevideo","/anuncio/captador-a-de-donaciones-para-importante-organizacion-mundial-para-los-ninos-ntm6p",2019-07-31 02:44:42
"CONTADOR SENIOR (BVI/CAYMAN)","AUREN","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Se responsabilizará de realizar la administración de fondos de los clientes asignados, asegurando la integridad de los documentos relacionados, presentando ...","montevideo","/anuncio/contador-senior-g4uds",2019-07-31 02:44:42
"JOVEN CON EXPERIENCIA PARA VENTA PRESENCIAL Y TELEFÓNICA EN ECOMMERCE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Asesoramiento al cliente, promoción y ventas de distintos artículos para el hogar y la industria. El postulante deberá tener experiencia comprobada en vent ...","montevideo","/anuncio/joven-con-experiencia-para-venta-presencial-y-telefonica-en-ecommerce-3t4y9",2019-07-31 02:44:42
"VENDEDORA","Corporativo SL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta y asesoramiento en linea vía Internet Seguimiento a cartera de clientes Post – Venta Proactiva Responsable y puntual Abierta al aprendizaje  Crecimie ...","montevideo","/anuncio/vendedora-zja7p",2019-07-31 02:44:42
"VENDEDORAS POR REDES SOCIALES","Corporativo SL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta y asesoramiento en linea vía Internet Seguimiento a cartera de clientes Post - Venta Proactiva Responsable y puntual Abierta al aprendizaje  Crecimie ...","montevideo","/anuncio/vendedoras-por-redes-sociales-84q22",2019-07-31 02:44:42
"VENTAS POR REDES SOCIALES","Corporativo SL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta y asesoramiento en linea vía Internet Seguimiento a cartera de clientes Post – Venta Proactiva Responsable y puntual Abierta al aprendizaje  Crecimie ...","montevideo","/anuncio/ventas-por-redes-sociales-7tpzh",2019-07-31 02:44:42
"VENDEDORA CON O SIN EXPERIENCIA","Corporativo SL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta y asesoramiento en linea vía Internet Seguimiento a cartera de clientes Post – Venta Proactiva Responsable y puntual Abierta al aprendizaje  Crecimie ...","montevideo","/anuncio/vendedora-con-o-sin-experiencia-svada",2019-07-31 02:44:42
"SE BUSCAN VENDEDORES DE 18 A 33 AÑOS","Equipo TyA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Responsable  Pro-activo Puntual  Buen trato con la gente  Trabajo en equipo Horario part-time o full-time  Cuida de la cartera de clientes Ganas de crecer  ...","montevideo","/anuncio/se-buscan-vendedores-de-18-a-33-anos-nva9t",2019-07-31 02:44:42
"ASISTENTE TÉCNICO DE SOPORTE.","Empresa de software para el sector financiero.","Asistente","Tecnologías de la información","Hace 1 mes ","Somos una empresa formada por un equipo joven en un ambiente colaborativo, que se esfuerza por satisfacer día a día las necesidades de sus clientes. Busca ...","montevideo","/anuncio/asistente-tecnico-de-soporte-gu7rj",2019-07-31 02:44:42
"VENDEDOR/A PARA AUTOMOTORA","CONCESIONARIA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Solo con EXPERIENCIA EN VENTAS y Prospección de Leads BÚSQUEDA PRO-ACTIVA DE POTENCIALES CLIENTES MANEJO DE VENTAS CORPORATIVAS MANEJO DE REDES SOCIALES Y  ...","montevideo","/anuncio/vendedor-a-para-automotora-e2ym7",2019-07-31 02:44:42
"EMPRENDEDORES RESPONSABLES","Empresa internacional","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Demostración y formación de red de consumos línea de cuidado personal y fitness, construcción y atención al cliente.  Deberá hacerse cargo de las ventas, d ...","montevideo","/anuncio/emprendedores-responsables-u45tq",2019-07-31 02:44:42
"AUXILIAR DE DEPÓSITO PROACTIVO CON LIBRETA DE CONDUCIR",NA,"Auxiliar","Logística - Distribución","Hace 1 mes ","-Armado de pedidos -Orden del depósito -Entregar  mercadería - Coordinar logística entre sucursales. - Retiro de mercadería en importadores, realizando los ...","montevideo","/anuncio/auxiliar-de-deposito-proactivo-con-libreta-de-conducir-pyugm",2019-07-31 02:44:42
"SE BUSCA VENDEDORA","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta a través de plataformas web, vía telefónica y presencial, uso de redes sociales, manejo de objeciones, seguimiento a clientes potenciales, asesoría p ...","montevideo","/anuncio/se-busca-vendedora-phq5p",2019-07-31 02:44:42
"ARMADO DE PEDIDOS","chacra bilu","Peon","Producción","Hace 1 mes ","importante distribuidora de Frutas y Hortalizas  busca armadores de Pedidos para los mas importantes restaurantes, hoteles y cadenas en montevideano  Excel ...","montevideo","/anuncio/armado-de-pedidos-uv5h4",2019-07-31 02:44:42
"OFICIAL CARPINTERO EN ALUMINIO","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Fábrica de aberturas de aluminio necesita oficial para taller y obra con experiencia. Preferentemente con libreta para menejar camión. Trabajo de taller, c ...","montevideo","/anuncio/oficial-carpintero-en-aluminio-u47v6",2019-07-31 02:44:42
"CADETE C/MOTO","Rodelu Carrasco","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Se necesita CADETE CON MOTO, para reparto en zona de carrasco, salario nominal $19509 + PRESENTISMO, PROPINAS y ALMUERZO. Horario cortado con día y medio l ...","montevideo","/anuncio/cadete-c-moto-tqjen",2019-07-31 02:44:42
"RESPONSABLE DE COMUNICACIÓN PROYECTO PLATAFORMA INDUSTRIAL","SChConsultores Soluciones en Capital Humano","Analista","Arte - Diseño - Comunicación","Hace 1 mes ","Profesional universitario de las áreas de Ciencias de la Comunicación, Marketing u otras carreras vinculadas. <U+F0B7> Experiencia en el diseño, producción, edici ...","montevideo","/anuncio/responsable-de-comunicacion-proyecto-plataforma-industrial-t3pug",2019-07-31 02:44:42
"AUXILIAR VENTAS ATENCIÓN AL PUBLICO","GRUPOSERVICE","Auxiliar","Ventas - Comercial","Hace 1 mes ","Atención al publico Recepción de equipos dejados en reparacion, venta de insumos y accesorios.  Atención Telefónica y medios de comunicación. Horario labor ...","montevideo","/anuncio/auxiliar-ventas-atencion-al-publico-y8e9b",2019-07-31 02:44:42
"VENDEDORES E INSTRUCTORES (COACHING)","Enfoque Eneagrama","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Enfoque Eneagrama, empresa líder en entrenamientos de alto rendimiento selecciona:  *Vendedores-Instructores Funciones: Búsqueda activa de nuevos prospect ...","montevideo","/anuncio/vendedores-e-instructores-coaching-7hyyh",2019-07-31 02:44:42
"PROFESOR/A INGLÉS","Colegio Gandhi","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Profesor/a de Inglés Se solicita docente para trabajar con inicial y primaria en el área de Ingles","montevideo","/anuncio/profesor-a-ingles-ps7r4",2019-07-31 02:44:42
"RESPONSABLE COMERCIAL Y DE EVENTOS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscar potenciales clientes, realizar prospección comercial, aportar ideas sobre posibles propuestas comerciales, tomar decisiones sobre la mejor propuesta ...","montevideo","/anuncio/responsable-comercial-y-de-eventos-n458u",2019-07-31 02:44:42
"AGENTE INMOBILIARIO ASOCIADO,","INMOBILIARIA EN POCITOS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta o alquiler, de propiedades Dirigido a Emprendedores,  Servicio profesional, atender todas las solicitudes durante la comercialización de un inmueble  ...","montevideo","/anuncio/agente-inmobiliario-asociado-e8vz7",2019-07-31 02:44:42
"RE VENDER Y DISTRIBUIR","Elaboradora","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos vendedor/Repartidor que le interese comenzar reparto o agregar al que tiene pizzas de excelente calidad. La ganancia es comisión por venta a conve ...","montevideo","/anuncio/re-vender-y-distribuir-q8876",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Atención al cliente","Hace 1 mes ","Empresa del rubro gastronómico selecciona para su local en zona del centro personas para horneado de empanadas y atención al público. Orientamos la búsque ...","montevideo","/anuncio/ayudante-de-cocina-m2n6r",2019-07-31 02:44:42
"SRA. PARA TAREAS DOMESTICAS Y COCINA","CASA DE FAMILIA","Auxiliar","Servicios - Oficios","Hace 1 mes ","TODA TAREA CON COCINA. Lunes a viernes 6 horas diarias. Para realizar la limpieza del hogar, cocinar y planchar.  Se requiere buena experiencia en todas la ...","montevideo","/anuncio/sra-para-tareas-domesticas-y-cocina-bunrh",2019-07-31 02:44:42
"VENDEDORA","Ventas freelance ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas a través de redes sociales, telefónica y presencial, cuidado de cartera de clientes, seguimiento a clientes potenciales. Respeto, honestidad, puntua ...","montevideo","/anuncio/vendedora-seeuu",2019-07-31 02:44:42
"PROMOTOR MEDICO Y VENDEDOR DE FARMACIAS","Laboratorio Farmacéutico Nacional","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Visitar médicos de la especialidad promocionando una línea de productos médicos. Realizar visitas comerciales a un grupo de farmacias asignadas. Laboratori ...","montevideo","/anuncio/promotor-medico-y-vendedor-de-farmacias-9umm7",2019-07-31 02:44:42
"IMPRESION DIGITAL - DISEÑO - IMPRENTA","IMPRENTA","Auxiliar","Arte - Diseño - Comunicación","Hace 1 mes ","Impresión digital desde archivos pdf, corel e illustrator. Retoque de archivos para la correcta impresión. Indefectiblemente con experiencia en el rubro co ...","montevideo","/anuncio/impresion-digital-4btj4",2019-07-31 02:44:42
"VENDEDORAS","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta a través de redes sociales, telefónica y presencial . seguimiento a clientes post venta, cuidado de cartera de clientes, generar clientes potenciales ...","montevideo","/anuncio/vendedoras-z9s26",2019-07-31 02:44:42
"ANALISTA","LABORATORIOS CLAUSEN S.A.","Profesional","Producción","Hace 1 mes ","Contrato a término por 6 meses. Horario vespertino. Manejo de HPLC. Análisis de producto terminado y materias primas. Contrato a término por 6 meses. Horar ...","montevideo","/anuncio/analista-rg472",2019-07-31 02:44:42
"AYUDANTE IDÓNEO","LABORATORIOS CLAUSEN S.A.","Técnico / Especialista","Producción","Hace 1 mes ","Tecnólogo químico. Contrato término por  6 meses. Horario matutino. Experiencia en  análisis fisicoquímico (industria química o farmacéutica). Tecnólogo qu ...","montevideo","/anuncio/ayudante-idoneo-v7h3d",2019-07-31 02:44:42
"VENDEDOR FREELANCE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Somos una empresa de nivel internacional. Necesitamos gente con o sin experiencia de 18 a 30 años, emprendedoras, pro-activas y con liderazgo. Buscamos per ...","montevideo","/anuncio/vendedor-freelance-zh4bg",2019-07-31 02:44:42
"ASISTENTE DESARROLLADOR DE NEGOCIOS PART TIME (4HS)","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Compañía Internacional dedicada a servicios de Consultoría, Auditoría y Formación en el ámbito de la Gestión de la Calidad, Medio Ambiente, Seguridad e Ino ...","montevideo","/anuncio/asistente-de-desarrollo-de-negocio-zb7su",2019-07-31 02:44:42
"JEFE DE MARKETING","Importante empresa","Jefe","Marketing - Publicidad","Hace 4 semanas ","Si tienes experiencia en retail, liderando equipos en el área de marketing (online y offline), estás sumergido/a en la era digital y quieres ser parte de u ...","montevideo","/anuncio/jefe-de-marketing-pv3y4",2019-07-31 02:44:42
"AUXILIAR ADMINISTRATIVO CONTABLE","AUREN","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Auren Capital Humano selecciona para empresa uruguaya dedicada a la Administración de propiedades un Auxiliar Administrativo Contable.    Orientamos nuest ...","montevideo","/anuncio/auxiliar-administrativo-contable-ud2zs",2019-07-31 02:44:42
"SECRETARIA PERSONAL","Pernoi","Asistente","Administración - Secretariado","Hace 4 semanas ","Chica de excelente presencia y nivel para Secretaria Personal Medio horario, buen ingreso","montevideo","/anuncio/secretaria-personal-n5tzq",2019-07-31 02:44:42
"OPERADOR DE CENTRAL DE MONITOREO Y CCTV - CARRASCO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 4 semanas ","Se busca incorporar al equipo un OPERADOR para central de MONITOREO y CCTV para empresa de Seguridad con experiencia comprobable en manejos de sistemas inf ...","montevideo","/anuncio/operador-de-central-de-monitoreo-y-cctv-carrasco-nvu3j",2019-07-31 02:44:42
"ESTUDIANTE CCEE","Zureo Software","Auxiliar","Atención al cliente","Hace 4 semanas ","Perfil:  Estudiantes CCEE o carreras afines (excluyente contar con conocimientos contables).  Persona proactiva, con energía, gusto por la atención al clie ...","montevideo","/anuncio/estudiante-ccee-ue4b5",2019-07-31 02:44:42
"OPORTUNIDAD DE NEGOCIO INDEPENDIENTE","Atención EMPRENDEDORES","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Oportunidad de Negocio Independiente Para emprendedores que deseen aumentar sus ingresos; productos de calidad, sin límites de tiempo, edad o sexo. Actitud ...","montevideo","/anuncio/oportunidad-de-negocio-independiente-4arv6",2019-07-31 02:44:42
"ASESOR - VENTAS - DESARROLLO DE EQUIPOS","Importante Empresa Multinacional","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Actividad Independiente, a realizar a Tiempo Parcial o Tiempo Completo. Formará parte de una Organización que trabaja junto a una Empresa Líder en el Secto ...","montevideo","/anuncio/asesor-ventas-desarrollo-de-equipos-m4b35",2019-07-31 02:44:42
"ATENCIÓN AL CLIENTE Y VENTAS","Salud bienestar y dinero ","Auxiliar","Atención al cliente","Hace 1 mes ","Mujeres emprendedoras de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","montevideo","/anuncio/atencion-al-cliente-y-ventas-juh9a",2019-07-31 02:44:42
"DELIVERY CON MOTO PQUE MIRAMAR Y PASO CARRASCO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Trabajo estable y en regla. Con experiencia y conocimiento de la zona. Se necesita Delivery para pizzeria, con experiencia y conocimiento en Carrasco, Paso ...","montevideo","/anuncio/delivery-con-moto-pque-miramar-y-paso-carrasco-4d4ee",2019-07-31 02:44:42
"NEGOCIO INDEPENDIENTE","Importante empresa","Asistente","Tecnologías de la información","Hace 1 mes ","Estamos buscando personas emprendedoras que estén insatisfechas con sus ingresos actuales y quieran desarrollar un negocio independiente en paralelo con la ...","montevideo","/anuncio/negocio-independiente-tt5bb",2019-07-31 02:44:42
"LIMPIADOR/A PARA FÁBRICA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Empresa del rubro industrial, selecciona persona para limpieza de sus áreas de oficina y servicios al personal. Se trata de una oportunidad de trabajo esta ...","montevideo","/anuncio/limpiador-a-para-fabrica-5bg8b",2019-07-31 02:44:42
"PROMOTORA","Empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Estamos seleccionando personal del sexo femenino, entre 25 y 35 años, para local comercial en Colón (Montevideo). Se valorara experiencia en ventas. Apertu ...","montevideo","/anuncio/promotora-3qqmr",2019-07-31 02:44:42
"LAVADOR","Importante empresa del rubro Automotriz","Auxiliar","Servicios - Oficios","Hace 1 mes ","Lavador de autos Tarea Principal: lavado exterior e interior de vehículos y manejo de los mismos. EXCLUYENTE: Licencia de conducir auto (Cat. A) vigente. ...","montevideo","/anuncio/lavador-pp5mb",2019-07-31 02:44:42
"AUXILIAR CALIFICADO  CORTADOR","Expres","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","la tarea requiere de conocimiento del oficio de cortador de carniceria y de atencion al publico Responsabilidad en los manejos de rotacion de mercaderia ,  ...","montevideo","/anuncio/auxiliar-calificado-cortador-6ggv8",2019-07-31 02:44:42
"PANADERO - AYUDANTE DE CONFITERO","empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Seleccionamos Panadero que también sea ayudante de confitería o tenga al menos nociones básicas de confitería.   Que tengas buenas referencias comprobables ...","montevideo","/anuncio/confitero-panadero-d437h",2019-07-31 02:44:42
"PLANCHERO","EL PATRON","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","PLANCHERO ELABORADOR PLANCHERO ELABORADOR","montevideo","/anuncio/planchero-rt68p",2019-07-31 02:44:42
