"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDORAS Y AUXILIARES DE VENTAS / TÉCNICO RELOJERO Y APRENDIZ ADELANTADO","IMPORTANTE RELOJERÍA / JOYERÍA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," EN SHOPPING CENTERS SELECCIONA:  VENDEDORAS Y AUXILIARES DE VENTAS Se valora buena presencia, buen desempeño y experiencia  TÉCNICO RELOJERO Y APREND ...","montevideo","/anuncio/vendedoras-y-auxiliares-de-ventas-tecnico-relojero-y-aprendiz-adelantado-y7rt3",2019-01-24 01:16:53
"AUXILIAR CONTABLE","Laboratorio Dorrego A.S.S.E.","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," Para cumplir funciones en Laboratorio Dorrego A.S.S.E., en el régimen establecido por el Art. 256 de la Ley 18.834  del 04 de noviembre de 2011. La sel ...","montevideo","/anuncio/auxiliar-contable-3ypbu",2019-01-24 01:16:53
"DISEÑADR/A GRAFICO PARA EMPRESA","Importante empresa","Analista","Arte - Diseño - Comunicación","Hace 3 semanas ","Diseñador Gráfico:  Entre 21 y 30 años Dominio de: Ilustrator Indesing,Photo shop Corel Draw Photoshop Se valorara el manejo de otros programas. Impresc ...","montevideo","/anuncio/disenadr-a-grafico-para-empresa-b5zvt",2019-01-24 01:16:53
"AUXILIAR ADMINISTRATIVO","Importante empresa","Asistente","Recursos Humanos","Hace 3 semanas ","Control del horario de llegada y salida de personal. Evaluación de desempeño de los mismos por parámetros establecidos por la empresa. Cumplimiento de func ...","montevideo","/anuncio/auxiliar-administrativo-2y5n2",2019-01-24 01:16:53
"INGENIERO CIVIL","Intendencia Municipal de  Montevideo","Profesional","Producción","Hace 3 semanas "," SERVICIO DE COMPRAS LICITACION ABREVIADA No. 353022/1 ESTRUCTURAL BAJO EL RÉGIMEN DE ARRENDAMIENTO DE SERVICIOS CON DESTINO AL SERVICIO DE ESTUDIOS Y PR ...","montevideo","/anuncio/ingeniero-civil-sh944",2019-01-24 01:16:53
"RESPONSABLE DE TURNO NOCTURNO PARA SU PLANTA INDUSTRIAL.","IMPORTANTE EMPRESA","Supervisor / Encargado","Producción","Hace 3 semanas "," Experiencia de 2 años en cargos similares. Habilidades Proactivo, resolutivo, trabajo en equipo, capacidad de comunicación. Tendrá a su cargo los proces ...","montevideo","/anuncio/responsable-de-turno-nocturno-para-su-planta-industrial-jse5b",2019-01-24 01:16:53
"MOZO DE RESTAURANTE",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Montado y desbarace de mesas, toma de comandas, mantenimiento de areas de trabajo ordenadas y limpias, fajinado de platos y cubiertos, etc. Se valora exper ...","montevideo","/anuncio/mozo-de-restaurante-dhjtb",2019-01-24 01:16:53
"ASESOR DE SERVICIO AL CLIENTE","para empresa líder en el rubro automotriz","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Quieres el desafío? El puesto implica ser un interlocutor y asesor confiable, generando una experiencia de servicio de excelencia para clientes. Se actuar ...","montevideo","/anuncio/asesor-de-servicio-al-cliente-drhy7",2019-01-24 01:16:53
"ASESOR DE VENTAS","para empresa líder en el rubro automotriz","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Quieres el desafío? El puesto tendrá a su cargo la implementación de la estrategia comercial y acciones de marketing para el segmento asignado. Realizará  ...","montevideo","/anuncio/asesor-de-ventas-ev49z",2019-01-24 01:16:53
"OFICIAL DE CHAPA Y PINTURA","para empresa líder en el rubro automotriz","Oficial","Servicios - Oficios","Hace 3 semanas ","¿Quieres el desafío?  Personas con formación en el área de chapa y pintura automotriz, que posean experiencia en el área de pintura principalmente. Se valo ...","montevideo","/anuncio/oficial-de-chapa-y-pintura-q4vne",2019-01-24 01:16:53
"ENVASADO DE CONFITURAS","isamar","Medio Oficial","Producción","Hace 3 semanas ","envasado manual de confituras envasado manual de confituras","montevideo","/anuncio/envasado-de-confituras-54ng5",2019-01-24 01:16:53
"AUXILIAR DE DEPOSITO PROACTIVO CON LIBRETA DE CONDUCIR",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas ","-Armar y  preparad envíos. -Ordenar el deposito -Entregar  mercadería - Entregar  envíos en Camioneta ( LIBRETA EXCLUYENTE) - Recepcionar, realizar seguimi ...","montevideo","/anuncio/auxiliar-de-deposito-proactivo-con-libreta-de-conducir-6es5a",2019-01-24 01:16:53
"COORDINADOR PARA SINIESTROS","Importante Arrendadora de Vehículos selecciona","Asistente","Administración - Secretariado","Hace 3 semanas ","Persona para coordinar trámites frente a compañías de seguros y talleres de chapa y pintura. La persona deberá contar con conocimientos y/o experiencia (co ...","montevideo","/anuncio/coordinador-para-siniestros-j8e5y",2019-01-24 01:16:53
"BUSCAMOS DISTRIBUIDORES EN TODO MONTEVIDEO","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","¿QUIERES TRABAJAR JUNTO A LAS MEJORES MARCAS MUNDIALES DE NUTRICIÓN ?                                      SEYTU - OMNILIFE.    Busco  Personas para Desarr ...","montevideo","/anuncio/buscamos-distribuidores-en-todo-montevideo-mndn2",2019-01-24 01:16:53
"DIRECTOR/A PARA COLEGIO SALESIANO","  ","Jefe","Educación - Recreación - Deportes","Hace 4 semanas ","- Liderar y animar el proyecto del Colegio. - Supervisar la aplicación del plan curricular y los programas de estudio. - Contacto con la Congregación y con ...","montevideo","/anuncio/director-a-para-colegio-salesiano-n6t34",2019-01-24 01:16:53
"DISTRIBUIDOR INDEPENDIENTE","Distribuidor Independiente JD","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Venta y distribución Atención personalizada al cliente","montevideo","/anuncio/distribuidor-independiente-2vqjh",2019-01-24 01:16:53
"VENDEDOR MOSTRADOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Atención al cliente,venta, facturación y entrega de productos Reposición, chequeo de vencimientos y mantenimiento del stock del local Recepción telefónica  ...","montevideo","/anuncio/vendedor-mostrador-jhh68",2019-01-24 01:16:53
"ASISTENTE DE CALIDAD ASISTENCIAL","SANATORIO MAUTONE","Profesional","Producción","Hace 2 semanas "," Sanatorio Mautone selecciona Asistente de Calidad Asistencial.  Requisitos Excluyentes:  ""	Título de Licenciada/o en Enfermería, Doctor en Medicina, Q ...","montevideo","/anuncio/asistente-de-calidad-asistencial-r6zuu",2019-01-24 01:16:53
"VENDEDOR INDEPENDIENTE","Ignacio da Silveira","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Ventas Independiente de productos naturales y formación de equipos de trabajo Formación de cartera de clientes y seguimiento de la misma. Asistencia a capa ...","montevideo","/anuncio/vendedor-independiente-adyeu",2019-01-24 01:16:53
"VENDEDORES","1122","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Requisitos:  - Buena presencia - Secundaria Completa. - Manejo fluido de paquete office (Excel, Word, Ppt), dominio de herramientas   de internet (Mail ...","montevideo","/anuncio/vendedores-qesh5",2019-01-24 01:16:53
"OPERARIA DE MANO / CEMENTADORA","Importante empresa","Peon","Producción","Hace 3 semanas ","Operaria de mano / Cementadora con experiencia en prendas de cuero lanar con lana, necesita empresa Exportadora. Trabajo de mano en las prendas, antes y/o  ...","montevideo","/anuncio/operaria-de-mano-cementadora-be7gq",2019-01-24 01:16:53
"GUARDIAS DE SEGURIDAD","Seguridad Diferente","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para diferentes zonas de Montevideo. Sexo masculino, de 23 hasta 55 años de edad. Se requiere buena presencia. Remuneración mejorada y beneficios. Estab ...","montevideo","/anuncio/guardias-de-seguridad-92gmt",2019-01-24 01:16:53
"AUXILIAR DE JURÍDICA COBRADOR","Cash S.A","Asistente","Legal","Hace 3 semanas ","Realizar y recibir llamadas a personas que se encuentran en situación de atraso, gestionando el cobro y recupero de deudas. Atención al cliente en forma te ...","montevideo","/anuncio/auxiliar-de-juridica-cobrador-tu7md",2019-01-24 01:16:53
"CAJERO REDPAGOS","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Se necesita cajeros con experiencia en RedPagos,  Preferentemente de 20 a 30 años Que tengan buen relacionamiento con el público, amable, responsable, simp ...","montevideo","/anuncio/cajero-redpagos-ed5ss",2019-01-24 01:16:53
"AYUDANTE DE COCINA HORARIO DE 11:00 A 19:00","Salmuera","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","INSERCIÓN INMEDIATA  BUENA PRESENCIA E HIGIENE PERSONAL PUNTUALIDAD EXPERIENCIA EXCLUYENTE SE VALORAN ESTUDIOS EN EL ÁREA HORARIO DE 11:00 A 19:00 HASTA 30 ...","montevideo","/anuncio/ayudante-de-cocina-horario-de-11-00-a-19-00-j5ab8",2019-01-24 01:16:53
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas ","Cajera, horario de 15:00 hs a 22:30 hs Cajera.","montevideo","/anuncio/cajera-5r574",2019-01-24 01:16:53
"INSTALADOR DE CABLEADO ESTRUCTURADO","Hyperlink","Oficial","Servicios - Oficios","Hace 3 semanas ","•	Instalación de sistemas de cableado estructurado UTP y fibra óptica •	Instalaciones eléctricas •	Montaje de canalizaciones en ambientes comerciales e ind ...","montevideo","/anuncio/instalador-de-cableado-estructurado-m5bnm",2019-01-24 01:16:53
". VENDEDOR  . MERCHANDISER:","VENDEDOR :- MERCHANDISER:","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," VENDEDOR : LA TAREA IMPLICA  VISITA PERIODICA DE  LAS DISTINTAS ZONAS ASIGNADAS DONDE DEBERA REALIZAR ESTRATEGIAS DE VENTAS, CON EL FIN DE INCREMENTAR LA ...","montevideo","/anuncio/vendedor-merchandiser-nqehu",2019-01-24 01:16:53
"ENCARGADO","Importante Empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas "," Para supermercado.","montevideo","/anuncio/encargado-byd45",2019-01-24 01:16:53
"SUB ENCARGADO","Importante Empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas "," Para supermercado.","montevideo","/anuncio/sub-encargado-nenth",2019-01-24 01:16:53
"EJECUTIVA DE VENTAS","Buscamos para compañía vinculada al sector farmacéutico","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Quieres el desafío? La posición será un interlocutor válido y representante de la empresa ante actores clave en el área de la salud y el sector farmacéut ...","montevideo","/anuncio/ejecutiva-de-ventas-9bve5",2019-01-24 01:16:53
"GUARDIAS ARMADOS PARA MALVÍN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Paso de la Arena - Malvín - Colón - Paso Molino   Requisitos: Entre 25 y 59 años, b ...","montevideo","/anuncio/guardias-armados-para-malvin-gjdzg",2019-01-24 01:16:53
"GUARDIAS ARMADOS PARA PASO DE LA ARENA","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Paso de la Arena - Malvín - Colón - Paso Molino   Requisitos: Entre 25 y 59 años, b ...","montevideo","/anuncio/guardias-armados-para-paso-de-la-arena-9sjne",2019-01-24 01:16:53
"GUARDIAS ARMADOS PARA COLÓN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Paso de la Arena - Malvín - Colón - Paso Molino   Requisitos: Entre 25 y 59 años, b ...","montevideo","/anuncio/guardias-armados-para-colon-dybsa",2019-01-24 01:16:53
"GUARDIAS ARMADOS PARA PASO MOLINO","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Paso de la Arena - Malvín - Colón - Paso Molino   Requisitos: Entre 25 y 59 años, b ...","montevideo","/anuncio/guardias-armados-para-paso-molino-9ztnz",2019-01-24 01:16:53
"GUARDIAS ARMADOS PARA CERRO","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Paso de la Arena - Malvín - Colón - Paso Molino   Requisitos: Entre 25 y 59 años, b ...","montevideo","/anuncio/guardias-armados-para-cerro-m2y4a",2019-01-24 01:16:53
"CADETE CON MOTO PARA DELIVERY","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","Se valora experiencia, buena presencia, moto en condiciones, puntualidad, responsabilidad y compromiso. Se necesita cadete con experiencia en  delivery, pu ...","montevideo","/anuncio/cadete-con-moto-para-delivery-5mmp9",2019-01-24 01:16:53
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Manejo de excel, experiencia en el área. Formara parte del equipo de ventas desarrollando tareas de control de facturas y cobro a clientes. seguimiento, va ...","montevideo","/anuncio/vendedor-7uvnp",2019-01-24 01:16:53
"ENCARGADO","EMPRESA DE CERRAJERÍA BANCARIA Y EMPRESARIAL","Auxiliar","Administración - Secretariado","Hace 2 semanas ","- manejo de zureo y herramientas informáticas - facturación - pagos - presupuestos - procesos internos La persona debe ser: - Pro-activa - experiente - ver ...","montevideo","/anuncio/encargado-24uhd",2019-01-24 01:16:53
"VENDEDOR MOSTRADOR Y TELEFÓNICO CON EXPERIENCIA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Ventas telefónicas y en mostrador Mantener actualizado mercado libre y la página web Atención a clientes de distribución Ingreso de pedidos de distribución ...","montevideo","/anuncio/vendedor-mostrador-y-telefonico-con-experiencia-d4yh6",2019-01-24 01:16:53
"SERVICIO DOMÉSTICO CON CAMA, PARA BARRIO SAN NICOLÁS","MSG","Auxiliar","Servicios - Oficios","Hace 2 semanas ","tareas de ama de llaves cooperar con cocina, limpieza, planchado colaborar con atención de 5 chicos que asisten en doble horario de marzo a diciembre SEÑOR ...","montevideo","/anuncio/servicio-domestico-con-cama-para-barrio-san-nicolas-nv97p",2019-01-24 01:16:53
"GUARDIAS DE SEGURIDAD PARA DIFERENTES ZONAS","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas "," Requisitos: Entre 25 y 59 años, buena presencia, ciclo básico de enseñanza secundaria, disponibilidad horaria, carné de salud vigente y certificado de bu ...","montevideo","/anuncio/guardias-de-seguridad-para-diferentes-zonas-vzdhr",2019-01-24 01:16:53
"INGENIEROS","AMBEV","Profesional","Producción","Hace 2 semanas "," Selecciona para su planta industrial en Paysandú.   Requisitos:  -Orientamos nuestra búsqueda a egresados de la carreras de Ingeniería Quimica, Industr ...","montevideo","/anuncio/ingenieros-3ze94",2019-01-24 01:16:53
"EJECUTIVO COMERCIAL SEGURIDAD","PROSEGUR","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," REQUISITOS: ser estudiante de Ingeniería o carreras vinculadas a la tecnología, con marcado perfil comercial y fuerte orientación al logro de resultados. ...","montevideo","/anuncio/ejecutivo-comercial-seguridad-grp6d",2019-01-24 01:16:53
"GUARDIAS DE SEGURIDAD","SILDAN SECURITY","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas ","Guardia de seguridad física para diferentes servicios.  Excelente relacionamiento interpersonal. EN ZONAS:  Centro, Tres Cruces, Parque Rodó, Pocitos, Buc ...","montevideo","/anuncio/guardias-de-seguridad-564vh",2019-01-24 01:16:53
"AYUDANTE PARA TALLER METALÚRGICO","IMPROTEL  SRL","Auxiliar","Producción","Hace 2 semanas ","CON CONOCIMIENTOS DE SOLDADURA, PLEGADO Y CAÑERÍAS.  INSERCIÓN LABORAL INMEDIATA. CON EXPERIENCIA Y REFERENCIAS. CON CONOCIMIENTOS DE SOLDADURA, PLEGADO Y ...","montevideo","/anuncio/ayudante-para-taller-metalurgico-3srrg",2019-01-24 01:16:53
"APRENDIZ ADELANTADO DE MECÁNICA DE AUTOS","IMPORTANTE TALLER DE AUTOMOVILES","Medio Oficial","Producción","Hace 2 semanas "," Zona Carrasco  REQUISITOS: 21 a 30 años Experiencia en mecánica ligera Viva en la zona ","montevideo","/anuncio/aprendiz-adelantado-de-mecanica-de-autos-85mzv",2019-01-24 01:16:53
"AUXILIAR ADMINISTRATIVO","IMPROTEL  SRL","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Con conocimiento de memory y tareas de recepción. conocimiento de uso de PC e ingles básico. inmediata inserción laboral. Con referencias y experiencia. Co ...","montevideo","/anuncio/auxiliar-administrativo-thy3b",2019-01-24 01:16:53
"TÉCNICO EN AIRE ACONDICIONADO","IMPROTEL  SRL","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas ","Con sólidos conocimientos en instalación, reparación y servicio de equipos de aire acondicionado central y enfriadores de agua. Rápida inserción laboral. c ...","montevideo","/anuncio/tecnico-en-aire-acondicionado-m9e3z",2019-01-24 01:16:53
"ESTUDIANTE CONTADOR PUBLICO",NA,"Asistente","Administración - Secretariado","Hace 2 semanas ","AUREN Capital Humano selecciona Estudiantes de Contador Público para incorporar a los departamentos de Auditoría y Outsourcing.  Orientamos la búsqueda a  ...","montevideo","/anuncio/estudiante-contador-publico-p38vv",2019-01-24 01:16:53
"SUPERVISOR","Empresa de Limpieza","Supervisor / Encargado","Producción","Hace 2 semanas "," EXCLUYENTE ""	Experiencia. ""	Disponibilidad Horaria ""	Conocimiento de calles ""	Libreta de chofer vigente ","montevideo","/anuncio/supervisor-qe87a",2019-01-24 01:16:53
"TELEFONISTA PARA SERVICIO TÉCNICO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Empresa en expansión busca persona con vocación de atención al cliente que tenga bachillerato completo para cumplir funciones como telefonista. Hasta 25 añ ...","montevideo","/anuncio/telefonista-para-servicio-tecnico-s95zt",2019-01-24 01:16:53
"AUXILIAR DE VENTAS MOSTRADOR","Importante empresa","Auxiliar","Atención al cliente","Hace 2 semanas ","Buscamos persona para atención al público en tienda de artículos para el hogar, decoración, luminarias, etc. Estamos ubicados en Cordón, sobre la avenida R ...","montevideo","/anuncio/auxiliar-de-ventas-mostrador-7an4g",2019-01-24 01:16:53
"VENDEDOR PARA AUTOMOTORA","IMPORTANTE AUTOMOTORA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","EXPERIENCIA EN EL RUBRO TASACIÓN DE USADOS CONOCIMIENTOS DE LA DOCUMENTACIÓN DE VEHÍCULOS BÚSQUEDA PRO-ACTIVA DE POTENCIALES CLIENTES MANEJO DE VENTAS CORP ...","montevideo","/anuncio/vendedor-para-automotora-96yb5",2019-01-24 01:16:53
"VENDEDORA","IMPORTANTE JOYERIA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","  Preferentemente con experiencia. Viva en zona de Colon o aledaños.   ","montevideo","/anuncio/vendedora-nsd58",2019-01-24 01:16:53
"VENDEDORAS PART TIME","PRESTIGIOSA EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Departamento de RRHH selecciona:  VENDEDORAS   Part time: 4 horas.    Con experiencia.  Mayores de 35 años  Secundaria completa.  Para locales ...","montevideo","/anuncio/vendedoras-part-time-nm6yp",2019-01-24 01:16:53
"CHOFERES PARA TAXI ELECTRICO","TransPaso","Peon","Servicios - Oficios","Hace 2 semanas ","SE BUSCAN CHOFERES PARA TAXI ELÉCTRICO, CON FLEXIBILIDAD HORARIA (trato directo con dueño) BUSCAMOS CANDIDATOS CON:  - LIBRETA PROFESIONAL - BUENA PRESEN ...","montevideo","/anuncio/choferes-para-taxi-electrico-y8ees",2019-01-24 01:16:53
"ENCARGADO/A DE TIENDA-MONTEVIDEO","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 2 semanas ","Gestión integral de Local comercial.  Competencias requeridas:  Liderazgo y excelente orientación al equipo de trabajo.  Planificación y organización.  Pr ...","montevideo","/anuncio/encargado-a-de-tienda-montevideo-77bap",2019-01-24 01:16:53
"AUXILIAR DE LIMPIEZA - TURNO MADRUGADA","Restaurante Punta Carretas","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","Restaurante en Punta Carretas selecciona auxiliar de limpieza para tareas de limpieza y apoyo en cocina. Horario: 48 horas por semana, de 11 a 7am. Se bus ...","montevideo","/anuncio/auxiliar-de-limpieza-turno-madrugada-6t3mj",2019-01-24 01:16:53
"COCINERO - TURNO MADRUGADA","Restaurante Punta Carretas","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","Restaurante en Punta Carretas selecciona Cocinero con experiencia en distintas áreas de la cocina para desenvolverse según los requerimientos del puesto y  ...","montevideo","/anuncio/cocinero-turno-madrugada-5bbna",2019-01-24 01:16:53
"DELIVERY CON MOTO","Mr delivery","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","se necesito cadete con moto y libreta varias zonas dia. y noche . fines de semana muy bien pago. se necesito cadete para zonas Centro.  pocitos.  buceo . p ...","montevideo","/anuncio/delivery-con-moto-26qde",2019-01-24 01:16:53
"ENCARGADO DE TALLER DE CHAPA Y PINTURA","Importante empresa","Supervisor / Encargado","Producción","Hace 2 semanas ","Funciones y responsabilidades Controlar productividad de las reparaciones y manejo de personal Presupuestos de reparaciones de los vehículos a reparar. Con ...","montevideo","/anuncio/administrativo-a-jt2p5",2019-01-24 01:16:53
"PROGRAMADOR SENIOR GENEXUS","Importante empresa desarrolladora de Software.","Analista","Tecnologías de la información","Hace 2 semanas ","Nos orientamos a candidatos con experiencia comprobada por lo menos de 3 años en el desarrollo de soluciones utilizando como herramienta Genexus Evolution  ...","montevideo","/anuncio/programador-senior-genexus-q7q5e",2019-01-24 01:16:53
"APRENDIZ MECÁNICO PARA SECTOR MECÁNICA LIGERA","Importante empresa","Peon","Producción","Hace 2 semanas ","Importante empresa del Rubro Automotriz selecciona: Aprendiz Mecánico para sector Mecánica Ligera Requisitos Excluyentes: Egresado o cursando ultimo año  ...","montevideo","/anuncio/aprendiz-mecanico-para-sector-mecanica-ligera-sr3u8",2019-01-24 01:16:53
"GUARDIA DE SEGURIDAD TURNOS ROTATIVOS MONTEVIDEO","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas ","Se busca incorporar al equipo un guardia de seguridad que cubra HORARIOS ROTATIVOS en distintas zonas de Montevideo. Requisitos: Excelente presencia  Masc ...","montevideo","/anuncio/guardia-de-seguridad-turnos-rotativos-montevideo-v3j28",2019-01-24 01:16:53
"VENDEDOR DE SERVICIOS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Buscamos un ejecutivo/a con marcada vocación para el trabajo a resultados. Mayor de 30 años. Deben contar con experiencia en venta de servicios vinculados  ...","montevideo","/anuncio/vendedor-de-servicios-4un2g",2019-01-24 01:16:53
"AUXILIAR DE REVENUE MANAGEMENT",NA,"Auxiliar","Ventas - Comercial","Hace 2 semanas ","Descripción general/Objetivos generales del cargo Colaborar en la maximización del revenue de todos los hoteles a través de la realización de reportes, ac ...","montevideo","/anuncio/auxiliar-de-revenue-management-ht4au",2019-01-24 01:16:53
"AUXILIAR DE ADMINISTRADOR DE EDIFICIOS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Administración de edificios busca auxiliar con experiencia comprobable en el rubro de administración de edificios. Sexo femenino. UTU o similar. .","montevideo","/anuncio/auxiliar-de-administrador-de-edificios-2aznj",2019-01-24 01:16:53
"AUXILIAR CONTABLE","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Estudio contable. UTU o similar. Sexo femenino. $ 15.000 líquidos, lunes a viernes 9:15 a 18 hs. .","montevideo","/anuncio/auxiliar-contable-3rqzh",2019-01-24 01:16:53
".NET DEVELOPER","Buscamos para QDOT","Analista","Tecnologías de la información","Hace 2 semanas ","¿Quieres el desafío? Responsable de la codificación del back-end y su despliegue en la nube Queremos integrar Desarrolladores .NET, que estén listos para ...","montevideo","/anuncio/net-developer-8btdp",2019-01-24 01:16:53
"INGENIERO ELECTRICO/MECANICO","Importante Empresa Internacional Selecciona:","Profesional","Producción","Hace 2 semanas "," FUNCIONES DEL CARGO ""	Colaborará en la planificación, implementación y ejecución de las tareas de Mantenimiento, así como en la organización del personal ...","montevideo","/anuncio/ingeniero-electrico-mecanico-bh572",2019-01-24 01:16:53
"EMPLEADA ADMINISTRATIVA","Importadora Fiore","Asistente","Administración - Secretariado","Hace 2 semanas ","Estamos en la búsqueda de una joven para el departamento administrativo de empresa importadora. Requisitos: 18 a 24 años. Atención al público, en local com ...","montevideo","/anuncio/empleada-administrativa-trs9p",2019-01-24 01:16:53
"OPERARIOS","Importante empresa","Peon","Producción","Hace 2 semanas "," IMPORTANTE EMPRESA SOLICITA: Operarios y/o auxiliares de deposito  con experiencia en logistica. ","montevideo","/anuncio/operarios-g93yn",2019-01-24 01:16:53
"QUALITY ASSURANCE ASSOCIATE","O+H","Asistente","Tecnologías de la información","Hace 2 semanas ","Como miembro del equipo de QA serás responsable por el reporte y tracking de bugs, utilizando las plataformas disponibles para realizar el seguimiento y re ...","montevideo","/anuncio/quality-assurance-associate-zbaqt",2019-01-24 01:16:53
"MANICURAS Y PEDICURAS CON EXPERIENCIA","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas ","Buscamos manicuras/pedicuras solo CON EXPERIENCIA en el rubro , dedicadas y detallistas para manicuria convencional esmaltado permanente y uñas esculpidas  ...","montevideo","/anuncio/manicuras-y-pedicuras-con-experiencia-25yj4",2019-01-24 01:16:53
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Estamos en búsqueda de una persona pro-activa, con ganas de crecimiento, buen léxico, experiencia en el área de ventas, responsable. El trabajo consta de l ...","montevideo","/anuncio/vendedor-q477h",2019-01-24 01:16:53
"VENDEDORES PARA MOSTRADOR DE FERRETERIA Y PINTURERIA","FERRETERIA Y PINTURERIA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Se solicita:  Experiencia en el ramo (excluyente) Ganas de progresar Iniciativa - Dinamismo.  Se ofrece:  Sueldo más comisión Horario a convenir  ...","montevideo","/anuncio/vendedores-para-mostrador-de-ferreteria-y-pintureria-8vsnz",2019-01-24 01:16:53
"COCINERO","ARTICO","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Restaurante en PUNTA CARRETAS selecciona Cocinero con experiencia en distintas áreas de la cocina para desenvolverse según los requerimientos del puesto y  ...","montevideo","/anuncio/cocinero-2j2hv",2019-01-24 01:16:53
"OFICIAL IMPRESOR FLEXO","Polybag ltda","Oficial","Producción","Hace 1 semana ","Oficial Impresor Flexo o medio oficial con experiencia Oficial o Medio Oficial impresor flexo con experiencia comprobable , zona Paso de la Arena. Trabajo  ...","montevideo","/anuncio/oficial-impresor-flexo-7hm7h",2019-01-24 01:16:53
"ADMINISTRADOR DE SISTEMAS","O+H","Jefe","Tecnologías de la información","Hace 1 semana ","La posición implicará la instalación, configuración y puesta en marcha de sistemas en la nube. Brindará soporte de primer y segundo nivel, resolviendo inci ...","montevideo","/anuncio/administrador-de-sistemas-y6tms",2019-01-24 01:16:53
"PROFESOR DE LENGUA ESPAÑOLA","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Se incorpora un docente de Idioma español, con experiencia y nivel de posgrado para dictar cursos a profesionales. Se aspira que cuente con estudios avanza ...","montevideo","/anuncio/profesor-de-lengua-espanola-tveph",2019-01-24 01:16:53
