"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"LAVADOR","Importante empresa del rubro Automotriz","Auxiliar","Servicios - Oficios","Hace 1 hora ","Lavador de autos

Tarea Principal: lavado exterior e interior de vehículos y
manejo de los mismos.

EXCLUYENTE: Licencia de conducir auto (Cat. A) vigente. ...","https://trabajo.gallito.com.uy/anuncio/lavador-47tva","montevideo",2019-11-01 16:20:32
"DESARROLLO Y SOPORTE DE APLICACIONES WEB Y MÓBILES","CINETICA TECH","Analista","Tecnologías de la información","Hace 1 hora ","Desarrolladores que sean estudiantes de las carreras de Ingeniería / Licenciatura en computación, Analista en Computación o Tecnólogo en Informática, para  ...","https://trabajo.gallito.com.uy/anuncio/desarrollo-y-soporte-de-aplicaciones-web-y-mobiles-n4att","montevideo",2019-11-01 16:20:32
"OFICIAL ARMADOR DE MUEBLES, SILLAS, DIVISORIAS Y OTROS","Tecnomadera","Medio Oficial","Producción","Hace 2 horas ","  Tecnomadera selecciona cargo estable.

 La tarea consiste en cargar pedidos en vehículos de la empresa (colaborar en tareas de carga y descarga), entrega ...","https://trabajo.gallito.com.uy/anuncio/oficial-armador-de-muebles-sillas-divisorias-y-otros-d793p","montevideo",2019-11-01 16:20:32
"ESTUDIANTE DE ARQUITECTURA","Importane empresa","Profesional","Construcción - Arquitectura","Hace 2 horas "," Que trabaje en Autocad, paisajista y vivienda","https://trabajo.gallito.com.uy/anuncio/estudiante-de-arquitectura-v4hu9","montevideo",2019-11-01 16:20:32
"AGENTE DE CALL CENTER","Importante Empresa de Servicios","Auxiliar","Teleoperadores - Call Center","Hace 3 horas "," Para atención al cliente

Requisitos:

Ciclo Básico

Manejo paquete office

formación comprobable en atención al cliente (exlcuyente)

experiencia mínima  ...","https://trabajo.gallito.com.uy/anuncio/agente-de-call-center-y6eps","montevideo",2019-11-01 16:20:32
"VENTAS TELEFÓNICAS / CALL CENTER","Synapsis","Auxiliar","Teleoperadores - Call Center","Hace 3 horas ","Trabajamos de forma constante con la finalidad de brindar oportunidades laborales a todos aquellos interesados. 
Avalamos la Ley 19691 de inclusión laboral ...","https://trabajo.gallito.com.uy/anuncio/ventas-telefonicas-call-center-ey4jz","montevideo",2019-11-01 16:20:32
"LICENCIADOS EN ENFERMERÍA","Sanatorio Psiquiátrico","Técnico / Especialista","Salud","Hace 4 horas "," Con experiencia en atención a pacientes psiquiátricos.","https://trabajo.gallito.com.uy/anuncio/licenciados-en-enfermeria-hunz2","montevideo",2019-11-01 16:20:32
"AUXILIARES EN ENFERMERÍA","Sanatorio Psiquiátrico","Auxiliar","Salud","Hace 4 horas "," Con experiencia en atención a pacientes psiquiátricos.","https://trabajo.gallito.com.uy/anuncio/auxiliares-en-enfermeria-vnnng","montevideo",2019-11-01 16:20:32
"AUXILIARES DE SERVICIO","Sanatorio Psiquiátrico","Auxiliar","Servicios - Oficios","Hace 4 horas "," Con experiencia en atención a pacientes psiquiátricos.","https://trabajo.gallito.com.uy/anuncio/auxiliares-de-servicio-m7h27","montevideo",2019-11-01 16:20:32
"ELECTROMECÁNICO","Importante Empresa","Técnico / Especialista","Servicios - Oficios","Hace 6 horas "," Persona con bachillerato tecnológico aprobado en electromecánica, 

Entre 30 y 40 años 

y con cinco años de experiencia en el rubro, 

servicio full time ...","https://trabajo.gallito.com.uy/anuncio/electromecanico-u5us4","montevideo",2019-11-01 16:20:32
"VENDEDORES - PART TIME/ FULL TIME","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 7 horas ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente. 
Hora ...","https://trabajo.gallito.com.uy/anuncio/vendedores-part-time-full-time-5st54","montevideo",2019-11-01 16:20:32
"SOCIAL MEDIA MANAGER","Qualis Uruguay","Analista","Arte - Diseño - Comunicación","Hace 21 horas ","Es tu oportunidad de sumarte a un grupo emprendedor en crecimiento. Buscamos alguien creativo y con excelente desempeño técnico. Su principal tarea será la ...","https://trabajo.gallito.com.uy/anuncio/social-media-manager-tzjgj","montevideo",2019-11-01 16:20:32
"ATENCIÓN AL PÚBLICO","Cadena de comida rápida","Auxiliar","Atención al cliente","Hace 21 horas ","Atención al cliente, producción, manejo del producto, mantenimiento del orden del lugar de trabajo. La búsqueda está orientada hacia personas dinámicas, or ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-publico-pbb33","montevideo",2019-11-01 16:20:32
"ENCARGADO PARA RESIDENCIAL","Importante empresa","Supervisor / Encargado","Recursos Humanos","Hace 1 día ","-Velará por el buen funcionamiento del residencial 
-Cuidará el buen ambiente laboral entre los cuidadores a su cargo.
-Coordinará todas las actividades.
- ...","https://trabajo.gallito.com.uy/anuncio/encargado-para-residencial-dem8p","montevideo",2019-11-01 16:20:32
"GUARDIA DE SEGURIDAD - ZONA CASAVALLE","SUPERMERCADO BAMBÚ","Auxiliar","Seguridad - Vigilancia","Hace 1 día ","Seguridad Buscamos una persona proactiva y con experiencia.","https://trabajo.gallito.com.uy/anuncio/guardia-de-seguridad-zona-casavalle-a2mgv","montevideo",2019-11-01 16:20:32
"CAJERO/A CON EXPERIENCIA EXCLUYENTE - ZONA CASAVALLE","SUPERMERCADO BAMBÚ","Auxiliar","Cadetería - Cobranzas","Hace 1 día ","Arqueo de caja, cobranzas, etc.. Buscamos una persona proactiva, con experiencia y buena presencia.","https://trabajo.gallito.com.uy/anuncio/cajero-a-con-experiencia-excluyente-zona-casavalle-za6rs","montevideo",2019-11-01 16:20:32
"FIAMBRERA/ O - ZONA CASAVALLE","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 día ","FIAMBRERA/O PARA SUPERMERCADO Buscamos una persona proactiva, con experiencia y buena presencia.","https://trabajo.gallito.com.uy/anuncio/fiambrera-o-zona-casavalle-bn28r","montevideo",2019-11-01 16:20:32
"MERCADEO EN RED - MULTINIVEL","Emprendedores UY","Ejecutivo Comercial","Ventas - Comercial","Hace 1 día ","EMPRENDE TU PROPIO NEGOCIO

ESTOY FORMANDO UN EQUIPO DE TRABAJO TE UNES A MI EQUIPO?
SOLICITAMOS Mujeres y Hombres de 18 a 28 años Emprendedores Que Deseen ...","https://trabajo.gallito.com.uy/anuncio/mercadeo-en-red-63rv9","montevideo",2019-11-01 16:20:32
"PROFESOR DE INGLÉS","Colegio Bilingue HCA","Profesional","Educación - Recreación - Deportes","Hace 1 día "," Nivel CPE - TESOL

Para sector Educación Inicial y Educación Primaria.","https://trabajo.gallito.com.uy/anuncio/profesor-de-ingles-49vtq","montevideo",2019-11-01 16:20:32
"MAESTRO DE ESPAÑOL","Colegio Bilingue HCA","Profesional","Educación - Recreación - Deportes","Hace 1 día "," Egresado de IINN, para sector de Educación Inicial y Educación Primaria","https://trabajo.gallito.com.uy/anuncio/maestro-de-espanol-tg63h","montevideo",2019-11-01 16:20:32
"PROFESOR ADSCRIPTO","Colegio Bilingue HCA","Profesional","Educación - Recreación - Deportes","Hace 1 día "," Profesor Adscripto y profesor egresado de todas las asignaturas. 

Por apertura de nuevo grupos","https://trabajo.gallito.com.uy/anuncio/profesor-adscripto-zs252","montevideo",2019-11-01 16:20:32
"TÉCNICO/A  PREVENCIONISTA","TGU","Técnico / Especialista","Recursos Humanos","Hace 1 día "," LLAMADO A: 

Técnico/a  prevencionista

Requisitos excluyentes: 

-	Título habilitante 

-	 Experiencia previa 

-	Manejo de herramientas informáticas (Ex ...","https://trabajo.gallito.com.uy/anuncio/tecnico-a-prevencionista-aptan","montevideo",2019-11-01 16:20:32
"VENDEDOR DE CALLE CON AUTO","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 día ","Nos orientamos a la búsqueda de perfiles comerciales para ventas de calle a clientes de la cartera de la empresa, del rubro telefonía móvil.
Proactivos, ca ...","https://trabajo.gallito.com.uy/anuncio/vendedor-de-calle-con-auto-j3nar","montevideo",2019-11-01 16:20:32
"INSTALADOR SISTEMAS DE SEGURIDAD ELECTRÓNICA","Empresa de Seguridad Electrónica","Oficial","Servicios - Oficios","Hace 1 día ","Instalaciones de sistema CCTV, sistema de alarma, portero eléctricos. 
mantenimiento y servicies
Cableados 
Configuración de Sistemas de seguridad Se busca ...","https://trabajo.gallito.com.uy/anuncio/instalador-z4aq3","montevideo",2019-11-01 16:20:32
"CONDUCTOR DE TAXI HORARIO DE 6 A 15 O 15 A 00","Taxi","Oficial","Servicios - Oficios","Hace 1 día ","TENER MÁS DE 35 AÑOS 
LIBRETA CATEGORÍA E DE MONTEVIDEO
EXPERIENCIA DE MANEJO PROFESIONAL 
BUENA PRESENCIA TENER MÁS DE 35 AÑOS 
LIBRETA CATEGORÍA E DE MON ...","https://trabajo.gallito.com.uy/anuncio/conductor-de-taxi-horario-de-6-a-15-o-15-a-00-zmh9p","montevideo",2019-11-01 16:20:32
"DELIVERY CON MOTO","","Auxiliar","Cadetería - Cobranzas","Hace 1 día ","Delivery Entregar pedidos con responsabilidad, buena actitud y presencia","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-arpg8","montevideo",2019-11-01 16:20:32
"AUXILIAR DE PRODUCCIÓN AUXILIAR DE PRODUCCIÓN","IMPORTANTE","Auxiliar","Producción","Hace 2 días "," Importante Imprenta busca AUXILIAR DE PRODUCCIÓN



Requisitos:



- Experiencia en imprenta ( no excluyente)

- Disponibilidad para trabajar horarios rot ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-produccion-auxiliar-de-produccion-h9u93","montevideo",2019-11-01 16:20:32
"ENFERMERA","mh","Técnico / Especialista","Salud","Hace 2 días ","Medical Hair selecciona enfermera de sexo femenino, ya recibida para formar parte de nuestro equipo de trabajo. Es esencial que sepa trabajar en equipo, y  ...","https://trabajo.gallito.com.uy/anuncio/enfermera-qhvy5","montevideo",2019-11-01 16:20:32
"ASISTENTE DE VENTAS","para importante empresa líder en su rubro","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Perfil:
Orientamos nuestra búsqueda a personas con bachillerato completo y sólidos conocimientos de herramientas informáticas, se valorará la formación en  ...","https://trabajo.gallito.com.uy/anuncio/asistente-de-ventas-4myyh","montevideo",2019-11-01 16:20:32
"ESTUDIANTE DE CONTADOR PÚBLICO","","Asistente","Administración - Secretariado","Hace 2 días ","Ofrecemos la oportunidad de formar parte de una firma líder en servicios profesionales, con posibilidades de crecimiento y desarrollo profesional AUREN Cap ...","https://trabajo.gallito.com.uy/anuncio/estudiante-de-contador-publico-3y8as","montevideo",2019-11-01 16:20:32
"DIRECTOR EJECUTIVO - ELBIO FERNÁNDEZ","AUREN","Jefe","Educación - Recreación - Deportes","Hace 2 días ","Será responsable de: Liderar y gestionar el desarrollo del Proyecto Institucional en el marco curricular nacional e internacional, en su dimensión pedagógi ...","https://trabajo.gallito.com.uy/anuncio/director-ejecutivo-jujmp","montevideo",2019-11-01 16:20:32
"AUXILIAR ADMINISTRATIVO - CONTABLE","Empresa de Equipamiento en Seguridad","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 días ","Facturación
Cobranzas
Proveedores
Contabilización en Sistema Contable (Memory Figaro)
Conciliaciones
Tareas Administrativo-Contables en general La persona  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-qp644","montevideo",2019-11-01 16:20:32
"AUXILIAR ADM. CONTABLE Y RRHH","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 días ","* Experiencia en liquidación de sueldos mensuales y jornaleros, se valorará experiencia en Construcción.
* Conocimientos en inscripciones de obras públicas ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-adm-contable-y-rrhh-ym963","montevideo",2019-11-01 16:20:32
"JEFE DE ADMINISTRACIÓN","Importante empresa","Profesional","Finanzas - Contabilidad - Auditoria","Hace 2 días ","Flujo de fondos - Relevamiento de cajas - Manejo de administración contable y financiera - Presentación de informes, resultados, balances, etc. REsponsable ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-administracion-dmend","montevideo",2019-11-01 16:20:32
"EJECUTIVO DE VENTAS","CONVIXION","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Somos una empresa que busca brindar el mejor servicio de asesoramiento técnico con  productos de calidad para nuestros profesionales y estamos buscando a u ...","https://trabajo.gallito.com.uy/anuncio/ejecutivo-de-ventas-54zns","montevideo",2019-11-01 16:20:32
"MARKETING MULTINIVEL","Emprendedores UY","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Buscamos jóvenes sin empleo o su primer trabajo, amas de casas, empleados domesticas, profesionales, etc para trabajar desde casa 4/5hs diarias. De Lunes a ...","https://trabajo.gallito.com.uy/anuncio/marketing-multinivel-nd4zb","montevideo",2019-11-01 16:20:32
"EMPRENDEDOR","Angélica Ortiz ","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Trabaje desde casa 3hs por día 
Requiere celular o PC con internet 
Mínima invercion 
Capacitaciones permanentes 
Disponibilidad para aprender algo nuevo I ...","https://trabajo.gallito.com.uy/anuncio/emprendedor-v9vmj","montevideo",2019-11-01 16:20:32
"VENDEDORES ENTRE 18 A 33 AÑOS","Freelance Work Teams","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Venta y asesoramiento en linea vía Internet
Atención al cliente
Seguimiento a cartera de clientes Post – Venta Proactiva
Responsable y puntual
Abierta al a ...","https://trabajo.gallito.com.uy/anuncio/vendedores-entre-18-a-33-anos-mmudn","montevideo",2019-11-01 16:20:32
"VENDEDOR/A PLAZA DE ANIMALES DE COMPAÑIA","CONVIXION","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","La posición reporta al Director Comercial y tiene como objetivo central la comercialización de las líneas de animales de compañia con foco en el logro de a ...","https://trabajo.gallito.com.uy/anuncio/vendedor-a-plaza-de-animales-de-compania-53yny","montevideo",2019-11-01 16:20:32
"CONTADOR PARA EMPRESA","","Profesional","Finanzas - Contabilidad - Auditoria","Hace 3 días ","procesos contables de la empresa , realizar presupuestos mensuales , etc
horario de lunes a viernes de  10 a 19 hs
incluir  aspiraciones salariales como de ...","https://trabajo.gallito.com.uy/anuncio/contador-para-empresa-j3d9a","montevideo",2019-11-01 16:20:32
"AUXILIAR DE VENTAS MOSTRADOR CONFITERÍA","empresa","Auxiliar","Atención al cliente","Hace 3 días ","Seleccionamos auxiliar de ventas para mostrador de panadería-confitería. Debe ser una persona proactiva y dinámica. Ritmo de trabajo intenso. 

Requisitos  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-mostrador-confiteria-3rajy","montevideo",2019-11-01 16:20:32
"ROTISERA- AYUDANTE DE COCINA","empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días ","Seleccionamos rotisera - ayudante de cocina para trabajo en la cocina de una panadería confitería en horario 7 a 15 de lunes a sábado. 

Requisito: Indicar ...","https://trabajo.gallito.com.uy/anuncio/rotisera-ayudante-de-cocina-qshuz","montevideo",2019-11-01 16:20:32
"DEPILADORA SIST. ESPAÑOL - MANICURISTA Y PEDICURISTA","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 3 días ","Atención de Clientas Depilación con Cera Sistema Español.
Manicuría y Pedicuría.
Tareas de orden y limpieza del local, etc.

Requisitos
Experiencia en Depi ...","https://trabajo.gallito.com.uy/anuncio/depiladora-sist-espanol-manicurista-y-pedicurista-3839m","montevideo",2019-11-01 16:20:32
"VENDEDORA","Umso","Auxiliar","Atención al cliente","Hace 3 días ","Se necesitan jóvenes entre 18 y 33 años, comprometidas.
Con o sin experiencia. 
Horario Part-time o Full time Buena Presencia
Dinámico 
Responsable 
Puntua ...","https://trabajo.gallito.com.uy/anuncio/vendedora-srbsj","montevideo",2019-11-01 16:20:32
"AUXILIAR MECANICO","Importante arrendadora de vehículos","Auxiliar","Producción","Hace 3 días ","La persona seleccionada deberá ocuparse del control mecánico de los vehículos de la empresa Serán Requisitos Excluyentes:
Conocimientos de mecánica automot ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-mecanico-jm5zt","montevideo",2019-11-01 16:20:32
"JEFE DE COCINA","Rumba","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 días ","Planificar mice en place
Organizar cocina
organizar platos
dirigir y controlar los servicios. Mantener buen ambiente laboral.
Manejo de stock y de costos.
 ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-cocina-567m9","montevideo",2019-11-01 16:20:32
"ENCARGADO DE COMPRAS","Empresa","Supervisor / Encargado","Administración - Secretariado","Hace 3 días "," 

Encargado de compras:

Empresa Multinacional de Servicios Necesita  incorporar a su Staff Comprador  con experiencia en departamento de Compras en empre ...","https://trabajo.gallito.com.uy/anuncio/encargado-de-compras-js4p5","montevideo",2019-11-01 16:20:32
"MEDICO/A PARA DIRECCIÓN TÉCNICA EN RESIDENCIAL ADULTO","Natalia Acosta","Profesional","Salud","Hace 4 días ","Dentro de sus funciones tendrá que:
- Evaluar ingresos de residentes,
- Realizar seguimientos,
- Control de medicación,
- Historia clínica,
- Asistencia te ...","https://trabajo.gallito.com.uy/anuncio/medico-a-para-direccion-tecnica-en-residencial-adulto-qedu7","montevideo",2019-11-01 16:20:32
