"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
","




Conocimientos: 

Marketing al consumidor
Marketing directo
Community manager
Redes Sociales
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 19 Hasta 25 Años





","www.buscojobs.com.uy/pasante-marketing-ID-174173",2019-10-25,"Pasante Marketing",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",2,"Completa","BUSCAMOSJóvenes, preferentemente con experiencia en el área de atención al cliente y/o promociones. Se valora capacidad de iniciativa y habilidades de comunicación. TAREASColaborar con los socios en el proceso de autogestión de consultas. REQUISITOSDisponibilidad horaria para cubrir turnos matutino e intermedioSE OFRECECapacitación en las funcionalidades del sistema de autogestión.","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Promociones
Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/pasantes-ID-173880",2019-10-17,"PASANTES",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Pasantías para estudiantes de UdelaR Convenio F. IM, nº de llamado 113/19, expediente 09113. 00109. 19, Resolución nº 22 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/pasantias-conv-fo-im-udelar-ID-173368",2019-10-02,"Pasantias Conv. Fo Im (Udelar)",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Producción",1,"Completa","Joven dinámico, emprendedor, responsable para realizar diversas tareas de apoyo a sector de producción, empaque, carga y descarga, etc... Ordenado, prolijo y con ganas de trabajar. Buenas posibilidades de desarrollo. Conocimientos: Primaria, Secundaria Incompleta o UTU oficios(no excluyente) y todos aquellos conocimientos que pueda aportar a su tarea.","Industria – Producción / Producción
","




Conocimientos: 

Peón Carga - Descarga
Estudio Mínimo Necesario: Ciclo Básico Incompleto
Edad: Desde 19 Hasta 25 Años
Sexo: Masculino





","www.buscojobs.com.uy/peon-industria-ID-173295",2019-10-02,"Peón Industria",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Construcción",NA,"Completa","Empresa que terceriza personal para ente pública selecciona Peón para ente público en La Paz.Horario:lunes a viernes 7 a 15hs.Contrato : 6 meses","Construcción – Arquitectura / Construcción
","




Conocimientos: 

Albañil
Estudio Mínimo Necesario: Primaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/peon-la-paz-ID-174267",2019-10-28,"Peón- La Paz",2019-11-01 19:51:31,"19:51:31","lunes","canelones","canelones"

"TORNOMETAL","Almacén / Depósito / Stock",1,"Completa","Buscamos una persona para integrarse a un equipo de peones para descargar neumáticos de los contenedores, ordenarlos adecuadamente y cargar en camiones para distribuir. Debe tener secundario o UTU, vivir en el barrio o zonas cercanas, Ruta 1 y Cno. Cibils, Cerro, La Teja u otras y tener entre 20 y 35 años. Se valora tener Libreta de conducir para autoelevadores (no excluyente) ","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
","




Conocimientos: 

Peón Carga - Descarga
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/peon-para-carga-y-descarga-de-neumaticos-ruta-1-y-cno-cibils-ID-174068",2019-10-23,"Peón para carga y descarga de neumáticos - Ruta  y Cno Cibils",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Ceramicas Castro","Almacén / Depósito / Stock",1,"Completa","Nos encontramos en la búsqueda de Peón para Sucursal de Treinta y Tres.Las tareas a realizar son.  Limpieza.  Orden de deposit.  Preparación de pedidos.  RepartoRequisito.  Contar con libreta de Camión y elevador . Disponibilidad horaria","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Transporte / Carga
","




Conocimientos: 

Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/peon-suc-treinta-y-tres-ID-173881",2019-10-17,"Peón - Suc. Treinta y Tres",2019-11-01 19:51:31,"19:51:31","jueves","treinta y tres","treinta y tres"

"(Confidencial)","Diseño Gráfico",NA,"Medio turno tarde","Buscamos a alguien con conocimiento de maquinas bordadoras y experiencia en realización de matrices.Se valoran conocimiento de diseño gráfico.Trabajo part time","Diseño – Decoración / Diseño Gráfico
","




Conocimientos: 

Diseño Gráfico
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/persona-para-maquina-bordadora-y-matrices-ID-173670",2019-10-11,"Persona para maquina Bordadora y Matrices",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"Datasec SRL","Administración de Base de datos",3,"Completa","Estudiantes universitarios o estudiantes de UTU de las carreras de informática Experiencia mínima de 1 año en infraestructura o en Call Center / Mesa de Ayuda de tecnología. Se valorará experiencia en monitoreo de equipamiento informático y herramientas de seguridad de la información. Se valorará experiencia como operadores de procesos batch nocturnos.Excelente trato con los usuarios y capacidad para trabajar siguiendo los procedimientos asociados al servicio y proactividad para sugerir mejoras al mismo.Habilidad para trabajar solo, pero integrando un equipo de soporte 7x24x365.Trabajo 5 días a la semana, incluidos los sábados y domingos. No es horario rotativo.Flexibilidad de horario en caso de ser necesario, para asegurar el servicio 7x24 en caso de licencias, enfermedad, etc.Dedicación ful. time.Compromiso con una mejora continua del servicio, asiduidad y puntualidad Se ofrece:Integrar un equipo de profesionales que ofrecen un servicio especializado en monitoreo y seguridad para importante empresa de plaza.Capacitación en las herramientas y equipos que deberá monitorear.Capacitación permanente.Posibilidad de desarrollarse profesionalmente.Garantizamos Absoluta Reserva","Tecnologías de la Información / Administración de Base de datos
Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / Arquitectura de Sistemas
Tecnologías de la Información / Calidad de Sistemas
Tecnologías de la Información / Consultoría
Tecnologías de la Información / HelpDesk / Soporte Técnico
","




Conocimientos: 

Gestión de Sistemas de Help Desk
Seguridad de Datos
Call Center
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-de-informatica-para-integrar-un-servicio-7x24x365-ID-174188",2019-10-28,"Personal de informática para integrar un servicio xx",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"RESIDENCIAL LARES DE ATLANTIDA","Enfermería",4,"Completa","Se necesita personal femenino para residencial de adulto mayor, con experiencia comprobable, preferentemente mayor de 40 años y que resida en las inmediaciones de Atlántida.","Salud / Enfermería
Salud / Farmacia
Salud / Nutrición y Dietética
","




Conocimientos: 

Salud Ocupacional
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-femenino-para-residencial-ID-174265",2019-10-28,"Personal femenino para Residencial",2019-11-01 19:51:31,"19:51:31","lunes","atlantida","canelones"

"(Confidencial)","Facturación / Cobros / Pagos",NA,"Completa","Nos encontramos en la búsqueda de personal para incorporarse al Área Contable de la empresa. Los postulantes deberán contar con sólidos conocimientos y experiencia en dicha área.Principales responsabilidades.  Llevar la contabilidad de la empres.  Implementación del nuevo sistema contable.  Ingreso y contabilización de los comprobantes.  Realizara todas las conciliaciones.  Confección de estados de resultados mensuales.  Emisión de cheque.  Pago a Proveedore.  Colaboración en tareas administrativas.Requisitos.  Idóneo en tareas contables, registración asientos contables, trato con proveedores, pagos, control de cuentas y transacciones bancaria.  Conocimientos de contabilidad, matemática financiera, tesorería.  Experiencia comprobable en tareas contables, registraciones, facturación, gestión de cobranzas, control de cuentas y cash flow.  Excelente dominio de herramientas informáticas.  Disponibilidad horaria.  Edad entre 30 y 40 años.  Se valorara experiencia en Sector de Recursos Humanos.Nos orientamos a personas proactivas, dinámicas, responsables, con buena capacidad de relacionamiento y trabajo en equipo.","Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Administración Contable y Financiera
Contabilidad – Auditoría – Finanzas / Contaduría
Contabilidad – Auditoría – Finanzas / Economía
","




Conocimientos: 

Administración Contable y Financiera
Cuentas Corrientes
Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-el-area-contable-ID-173707",2019-10-11,"Personal para el Area Contable",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"(Confidencial)","Farmacia",NA,"Completa","Nos encontramos en búsqueda de personal para Local de Farmacia en Montevideo y Canelones. Buscamos Auxiliares, Cajeros, Idóneos en Farmacia y Encargado de local.Requisito excluyente contar con experiencia previa en Farmacias y disponibilidad horaria para trabajar en horarios rotativos.","Salud / Farmacia
","




Conocimientos: 

Caja y/o Facturación
Farmacia
Encargado de Local
Idóneo en Farmacia
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-farmacia-ID-174089",2019-10-23,"Personal para Farmacia",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"TIENDA INGLESA","Atención al Cliente",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Supermercados – Autoservices / Supervisión
Atención al Cliente / Caja
","




Conocimientos: 

Atención al Cliente
Distribución, logística, depósito.
Carnicería 
Panadería, confitería y afines
Distribución
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 29 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-atlantida-ID-173299",2019-10-02,"Personal para Zafra- Contrato  meses-Atlántida",2019-11-01 19:51:31,"19:51:31","miercoles","atlantida","canelones"

"TIENDA INGLESA","Atención al Cliente",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Atención al Cliente / Caja
","




Conocimientos: 

Atención al Cliente
Carnicería 
Panadería, confitería y afines
Distribución
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 29 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-maldonado-ID-173332",2019-10-02,"Personal para Zafra- Contrato  meses - Maldonado",2019-11-01 19:51:31,"19:51:31","miercoles","punta del este","maldonado"

"TIENDA INGLESA","Caja",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
","




Conocimientos: 

Atención al Cliente
Distribución, logística, depósito.
Carnicería 
Panadería, confitería y afines
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-montevideo-ID-174015",2019-10-22,"Personal para Zafra - Contrato  meses - Montevideo",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Adecco","Atención al Cliente",NA,"Completa","ADECCO SELECCIONA PARA LA EMPRESA RAPPI: PERSONAL SHOPPERS¿Qué es Rappi?Rappi es la plataforma que te permite hacer cualquier tipo de compras y recibirlas en minutos. Se puede ordenar comida, frutas, electrónicos, artículos de papelería, medicinas, antojos o ¡hasta el súper completo!Estamos contratando a personas activas, inteligentes y detallistas para volverse Personal Shoppers en nuestro equipo de Supermercado y obtener más clientes felices. ¡Sé parte del equipo!¿Qué hace un Personal Shopper?Recibe el pedido de nuestros clientes, a través de la aplicación y hace su lista de compras en supermercado en tiempos record. El Personal Shopper debe asegurarse de siempre ser muy meticuloso y dar un servicio espectacular.Si eres.  Sociable, amable y extremadamente detallista.  Te consideras súper eficiente y sabes trabajar bajo presión.  Tienes ojo para la excelencia y te gustan las cosas muy bien hechas.  Te apasiona, al igual que nosotros, la tecnología, el servicio, calidad.Sólo se necesita.  Un smartphone con sistema operativo Android (4.0 mínimo).  Contar un plan de datos móviles.  Disponibilidad para trabajar en turno rotativos, descanso entre seman.  8 Horas de Jornada Laboral (14 a 22 hs.  Tener experiencia en servicio al cliente (6 meses mínimo).  Nosotros te equipamos con uniforme, materiales de trabajo y todo lo que necesitarás para ser el mejor.Se ofrece la posibilidad de ingresar a una importante empresa que brinda estabilidad laboral y posibilidades de crecimiento","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-shoppers-rappi-ID-174227",2019-10-27,"Personal Shoppers - Rappi",2019-11-01 19:51:31,"19:51:31","domingo","montevideo","montevideo"

"PROSEGUR URUGUAY S.A.","Mantenimiento General",1,"Completa","PLANIFICADOR DE MANTENIMIENTOÁrea de Flota e infraestructuraREQUISITOS EXCLUYENTESEstudiante de Ingeniería Mecánica o Tecnicatura UTUManejo de Excel avanzadoInglés técnico (Preferentemente)Experiencia y conocimientos en el manejo de ERP (ORACLE, EAM, SAP)Experiencia de tres años como mínimo en mecánica pesada y mantenimiento del automotor Gestión de Activos FísicosRESPONSABILIDADESRealizar y programar el plan de mantenimiento correctivo / preventivo / predictivo, a través del módulo de mantenimiento de activos dentro del ERP. Realizar el seguimiento de la planificación y ejecución del plan y del programa de mantenimiento de los activos.Coordinar con supervisores la realización, seguimiento y cumplimiento del plan de mantenimiento.  Creación /actualización y finalización de las O.T (Órdenes de Trabajo). Analizar árbol de fallas (causa – efecto).Proponer rediseño y/o mejoras de reportes y análisis de variables del módulo de mantenimiento (ERP). Administrar y mantener actualizada la base de datos de los activos en el ERP.Conocer los procesos de mantenimiento, desde la solicitud hasta el cierre de la OT / Realizar el cierre de las O.T. Mantenerse actualizado de las últimas tendencias del mantenimiento preventivo / predictivo.Informar la lista de Materiales necesaria para la realización de los mantenimientos preventivos, proponiendo los puntos de pedido e inventarios de seguridad.","Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Ingeniería Industrial Mecánica
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/planificador-de-mantenimiento-ID-173864",2019-10-17,"Planificador de Mantenimiento",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"(Confidencial)","Producción",1,"Completa","El cargo implica la planificación de toda la producción diaria, procesamiento, análisis y expresión de resultados a partir de los datos recabados de producción. Realizar informes semanales y mensuales. Se deberá poseer conocimientos de herramientas estadísticas, tablas dinámicas, y excel avanzado.Pensamos en una una persona dinámica, pro activa de buen relacionamiento.Experiencia de un año en cargo similar","Industria – Producción / Producción
","




Conocimientos: 

Estadística
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 24 Hasta 40 Años





","www.buscojobs.com.uy/planner-de-produccion-ID-173724",2019-10-16,"Planner de Producción",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Randstad Uruguay ","Portero",1,"Medio turno mañana","Para importante empresa buscamos Porteros. Deberá acreditar estar inscrito en el Registro de personas en situación de Discapacidad de la Comisión Nacional Honoraria de Discapacitados. (Excluyente).Requisitos: Estudiantes de bachillerato o superior para incorporarse a una importante empresa, para trabajar de lunes a viernes de 08.00 a 14.00hs. Sus responsabilidades serán brindar atención de llamadas telefónicas, identificación de documentos para el ingreso de las personas, control de monitores, detección de irregularidades. Remuneración acorde a las responsabilidades. ","Seguridad – Vigilancia / Portero
","




Conocimientos: 

Auxiliar Administrativo
Seguridad y Vigilancia
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 23 Hasta 40 Años





","www.buscojobs.com.uy/portero-ID-174250",2019-10-28,"Portero.",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Universidad De La República - Facultad De Psicología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. El Programa posibilita la inserción en servicios de salud de ASSE de estudiantes en fase de culminación de su carrera de grado, orientados por un profesional referente que se desempeñe en dichos servicios, y acompañados por el equipo docente del Programa.Lugar de Recepción de Consultas:concursos@psico.edu.uyconcursos@psico.edu.uy","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/practicante-asse-universidad-de-la-republica-ID-174424",2019-10-31,"Practicante Asse   Universidad De La República",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Sabre","Auxiliar Administrativo",2,"Completa","Job Description:Under direct supervision, responsible for responding to routine customer inquiries regarding products. Analyzes problems using diagnostic tools to identify problem area(s) and recommend corrective action. Recommends solutions to customer application questions. Maintains log of problems so that recurring problems can be reported to product development. Follow. up and escalates unresolved problems to ensure resolution is accomplished and tracks calls to identify trends and provide feedback to internal departments and to customers. Daily duties: Provide support to customer applications questions and analyzes potential issues using diagnostic tools and recommending corrective actions Develop and maintain positive customer relations by delivering outstanding customer service Coordinate with various functions within the Company to ensure customer requests are handled appropriately and in a timely manner.? Requirements:Experience in providing customer support Excellent?English communication (Oral and Written)  Strong customer service focus and proble. solving ability required Good computer software skills and Internet capabilities Ability to work independently as well as in a?team Flexibility in working hours. Ability to work different shifts in a 24/7 environment which may include weekends (periodical shift biddings) This job posting comprises the law No 19691 and its decree No 73/019, which includes the people registered in the National Register of disabled people who have the skills and aptitude for the position described in the present posting.We will receive applications for this job from 19/10/04 to 19/11/30.","Administración – Secretariado / Auxiliar Administrativo
Atención al Cliente / Atención al Cliente
Tecnologías de la Información / Sistemas Operativos
","




Conocimientos: 

Atención al Cliente
Soporte a Sistemas de Ofimática
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/product-customer-support-ID-173392",2019-10-02,"Product Customer Support",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Desarrollo de Producto / Marca",1,"Completa","Buscamos Productor/a y Editor/a Audiovisual para sumarse al equipo de marketing.Nos orientamos a personas proactivas con gran iniciativa que les guste el trabajo en equipo y los constantes desafíos.Principales tareas:Filmación y edición de video, grabación y edición de audio, animación, corrección de color y ajustes técnicos a nivel general.Generación de contenido para redes sociales, videowalls, spots y otros materiales audiovisuales. Fotografía digital, manejo de equipo audiovisual (cámaras, luces, estabilizadores, etc.).Apoyo al área de producción de moda en la generación de contenido.Cobertura de eventos de la marca.Requisitos: Bachillerato o equivalente, carrera técnica en diseño o producción audiovisual.Conocimientos avanzados de Adobe Photoshop, Adobe Illustrator, Adobe After Effects y Sony Vegas (excluyente).Experiencia previa en cargos similares.Experiencia en producción audiovisual relacionada a la moda (deseado).Experiencia en diseño gráfico (deseado).","Marketing – Publicidad / Desarrollo de Producto / Marca
Marketing – Publicidad / Publicidad
Marketing – Publicidad / RRPP y Eventos
","




Conocimientos: 

Producción, Edición y Mezcla Multimedia
Adobe Photoshop
Edición Audiovisual
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/productor-a-y-editor-a-audiovisual-ID-174157",2019-10-24,"PRODUCTORA Y EDITORA AUDIOVISUAL",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Advice","Administración de Empresas",1,"Completa","Buscamos:Egresados de las carreras Marketing y Publicidad, Comunicación, Administración de Empresas, Gestión Comercial o afines.Con experiencia laboral no menor a dos años en posiciones comerciales, preferentemente dentro del rubro audiovisual.Se requiere un buen manejo del paquete Office, redes sociales y CRM/ERM, como también se valorará domino de Adobe o programas similares.La posición implica asimismo un muy buen nivel de inglés.Mencionamos finalmente que la persona que se desempeñe en el rol deberá contar con disponibilidad para viajar a América y Centroamérica.Objetivos de la posición:Será responsable de la generación de oportunidades de negocio, seguimiento y concreción de los mismos, así como del diseño y ejecución de proyectos.Manejará la cartera de clientes garantizando su satisfacción y estará orientado a la detección de clientes potenciales.Se encargará del desarrollo y captación de prospectos. Participará en las estrategias comerciales aportando ideas innovadoras para nuevos proyectos.Llevará adelante la búsqueda y gestión de recursos para tales proyectos.Realizará el presupuesto de los mismos.","Administración – Secretariado / Administración de Empresas
Comercio – Mercadeo – Ventas / Venta de Servicios
Marketing – Publicidad / Marketing
","




Conocimientos: 

CRM (Customer Relationship Management)
Microsoft Office
Adobe Illustrator
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/productor-ejecutivo-importante-empresa-audiovisual-ID-174323",2019-10-29,"Productor Ejecutivo - Importante Empresa Audiovisual",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Universidad De La República - Centro Universitario Región Litoral Norte","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. para desempeñar funciones docentes en el Área de Políticas Públicas, Planificación y Gestión en el Departamento de Ciencias Sociales CENUR Litoral Norte, desde la toma de posesión y por dos años.Lugar de Recepción de Consultas:concursos@unorte.edu.uyconcursos@unorte.edu.uy","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adj-g-3-10-hs-dpto-cc-ss-ID-173747",2019-10-13,"Prof.Adj G°0 Hs Dpto Cc.Ss",2019-11-01 19:51:31,"19:51:31","domingo","montevideo","montevideo"

"Universidad De La República - Instituto Superior De Educación Física","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Prof. Adj., G. 3, 35hs. para cumplir funciones en el Departamento Ed. Física y Salud, con radicación en Paysandú.Lugar de Recepción de Consultas:INFORMACIÓN : WEB.  www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int. 222","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adj-g-3-dpto-e-f-y-salud-ID-173588",2019-10-09,"Prof. Adj. G.  Dpto. E. F. Y Salud",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Instituto Superior De Educación Física","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Prof. Adj. G. 3, 35 horas, para el Departamento Ed. Física y Prácticas Corporales, núcleo Educación Física, Cultura y Sociedad, con radicación en Rivera.Lugar de Recepción de Consultas:INFORMACIÓN : WEB.  www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int. 222","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adj-g-3-dpto-ef-y-prac-corp-ID-173589",2019-10-09,"Prof. Adj. G.  Dpto. Ef Y Prac Corp.",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Medicina","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Tareas docentes correspondientes al cargo de Prof. Adjunto (titular) Gr. 3 de Clínica Quirúrgica ""2""Lugar de Recepción de Consultas:Dpto. de Concursos, Edificio Central de Facultad de Medicina, planta baja. Gral. Flores 2125 entre Yatay e Isidoro de María.Atención al público de 14 a 17 hs. hasta el 13/12/2019 y de 10:00 a 14:00 desde el 16/12/2019consulta por mail a concurso@fmed.edu.uyTeléfono de Consultas:no se realizan consultas por telf.","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adjunto-de-clinica-quirurgica-2-ID-174434",2019-10-31,"Prof. Adjunto De Clínica Quirúrgica """"",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Medicina","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Tareas docentes correspondientes al cargo de Profesor Adjunto del Dpto. de Neurología del Instituto de NeurologíaLugar de Recepción de Consultas:Lugar de Postulaciones: Dpto. de Concursos, Edificio Central de Facultad de Medicina, planta baja. Gral. Flores 2125 entre Yatay e Isidoro de María.Atención al público de 14 a 17 hs. hasta el 13/12/2019 y de 10:00 a 14:00 desde el 16/12/2019concurso@fmed.edu.uyTeléfono de Consultas:2924 3414 int. 3375 y 3376","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adjunto-del-dpto-neurologia-ID-174127",2019-10-23,"Prof. Adjunto Del Dpto. Neurología",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Medicina","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Tareas docentes correspondientes al cargo de Prof. Adjunto (titular) Gr. 3 del dpto. de Neuropsicología del Instituto de NeurologíaLugar de Recepción de Consultas:Dpto. de Concursos, Edificio Central de Facultad de Medicina, planta baja. Gral. Flores 2125 entre Yatay e Isidoro de María.Atención al público de 14 a 17 hs. hasta el 13/12/2019 y de 10:00 a 14:00 desde el 16/12/2019consulta por mail a concurso@fmed.edu.uyTeléfono de Consultas:no se realizan consultas por telf.","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/prof-adjunto-dpto-de-neuropsicologia-ID-174435",2019-10-31,"Prof. Adjunto Dpto. De Neuropsicología",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"
