"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Vendedor Técnico de Baterías y Neumáticos","www.buscojobs.com.uy/vendedor-tecnico-de-baterias-y-neumaticos-ID-167623",2019-05-05 19:54:54,"TORNOMETAL","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","TORNOMETAL selecciona para su División Neumáticos un:Vendedor Técnico de Baterías y NeumáticosBuscamos personas con estudios a nivel terciario, sólida formación técnica en ventas y un buen manejo de herramientas informáticas. Deberá demostrar un claro perfil comercial, manejo profesional de las relaciones con los clientes, gestión de su cartera, capacidad para generar negocios y un estilo de trabajo metódico, proactivo y autónomo. Además, deberá acreditar experiencia específica en roles similares y una amplia disposición para viajar al interior del país. Se trata de una muy buena oportunidad para integrarse a una Organización de amplia trayectoria. Se ofrece un muy buen ambiente de trabajo, vehículo, cartera de clientes y una remuneración fija más comisiones sobre ventas.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de cuentas
									
										Venta de productos en general
									
										Venta al por Mayor
									
										Venta al por Menor
									
										Servicio al cliente
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Supervisor de Gestión Ambiental","www.buscojobs.com.uy/supervisor-de-gestion-ambiental-ID-167624",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Agricultura",NA,"Completa","Asegurar el buen funcionamiento del tratamiento de efluentes basado en el marco normativo de la DINAMA.Asegurar el cumplimiento de todas las actividades ambientales que se desprendan de la normativa vigente, específicamente las dictadas por MVOTMA.Gestionar los residuos sólidos e implementar mejoras a los sistemas de tratamientos de efluentes, controlando, auditando y capacitando a los mandos medios en buenas prácticas.Llevar adelante toda la documentación correspondiente a declaraciones juradas de residuos sólidos y documentos relativos al área ambiental.Representar técnicamente a la empresa frente a los organismos competentes en materia ambiental.","Agroindustria / Agricultura
									
										Agroindustria / Lechería
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Supervisión
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"VENDEDORES DE INDUMENTARIA - 6 horas diarias","www.buscojobs.com.uy/vendedores-de-indumentaria-6-horas-diarias-ID-167616",2019-05-05 19:54:54,"LEOPOLDO GROSS Y ASOCIADOS S.A.","Montevideo","Montevideo","Atención al Cliente",NA,"Medio turno tarde","¿QUIÉNES SOMOS? Leopoldo Gross y Asociados S.A, es una reconocida importadora y fábrica. En la actualidad contamos con dos divisiones: textil y comestible. Representamos las marcas Legacy y Adam Tailor en Uruguay. SELECCIONAMOS:VENDEDORES DE INDUMENTARIA PART-TIME - 6 horas diarias. Posibles horarios entre 08.30 y 22.00 horas. OFRECEMOS:Incorporarse a una empresa líder en el mercado, en una posición ideal para estudiantes.SE REQUIERE:Nuestra búsqueda se orienta a estudiantes universitarios, jóvenes activos, dinámicos, con buena presencia y marcado perfil en atención al cliente. Adjuntar CV","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Caja y/o Facturación
									
										Venta en mostrador
									
										Venta al por Menor
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 24 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Operador de Red Pagos","www.buscojobs.com.uy/operador-de-red-pagos-ID-167619",2019-05-05 19:54:54,"Fidelis","Montevideo","Montevideo","Banca Privada",NA,"Medio turno noche","Importante red de cobranza selecciona Operador de Caja.Principales responsabilidades:- Atención al público- Manejo de redpagos- Manejo de caja- Tareas administrativas variasLunes a domingo con descanso rotativo.","Banca – Servicios Financieros / Banca Privada
									
								","
					
						
							
							
							
							Conocimientos: 
							
								atención al cliente
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Desarrollador Backend. Net","www.buscojobs.com.uy/desarrollador-backend-net-ID-167620",2019-05-05 19:54:54,"Adecco",NA,"Montevideo","Programación",NA,"Completa","Estamos buscando DESARROLLADOR BACKEND. NET para incorporarse directamente al equipo de reconocida empresa de TecnologíaSe valorarán candidatos/tas con:4 o más años de experiencia laboral en desarrollo trabajando con algunas de las siguientes tecnologías:- .NET, .NET Core, WebAPI, MVC, SignalR, EF, Dapper, Transaccionalidad- Nodejs / Express / Sequelize / Mongoose- SQL Server / Postgresql / MySQL / Mongo DB- Stored procedures, tuning de base de datosLos requisitos son:Se requiere un buen manejo de herramientas de versionado de código.Se valora la experiencia trabajando en proyectos gestionado mediante metodologías ágiles.Se valora buen manejo del idioma inglés hablado y escrito.Se valoran conocimientos de web crawlingSerá sumamente valorado contar con conocimientos en alguna de estas tecnologías:- Angular- React- Vue.js¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"QA Specialist","www.buscojobs.com.uy/qa-specialist-ID-167394",2019-05-05 19:54:54,"Accord LMS","Montevideo","Montevideo","Testing de Sistemas",1,"Completa","Accord is currently seeking a passionate and highly detail-oriented QA Specialist. Candidate should have experience in Software testing and QA processes. Will receive extensive on the job training in web portal and eLearning technologies. Will work with a diverse and dynamic team. Excellent opportunity to become a leader in a growing company. While experience is valuable, we are more interested in your attitude, curiosity, problem-solving ability, and eagerness to exceed expectations. WHAT YOU WILL DOYou will be leading the process of testing applications. You will work closely with developers, sales team and management members to test and deliver high-quality products.RESPONSIBILITIES •	Develop a deep knowledge of the Accord LMS feature set •	Lead QA process, making sure it is followed•	Design, write, maintain, and execute test plans.•	Report bugs and verify fixes.•	Contribute to and define and maintain quality assurance processes and procedures.•	Provide continuous feedback.QUALIFICATIONS •	Excellent written and spoken English is a must (First Certificate or higher). Experience living in the US or UK would be a plus. •	Self-starting, self-directed team player who can multi-task in a fast-paced environment •	Proven ability to follow through and meet critical milestones/deadlines BENEFITS •	Work with great teams in Montevideo and North America who are friendly and helpful •	Receive extensive training in web portal and eLearning technologies. •	Become a key player in a growing company •	Full-time position with a liberal personal leave policy •	Telecommute - work from home or any remote location APPLICATION REQUIREMENTS •	Curriculum Vitae including work experience, professional references (we will contact them) and LinkedIn account •	Desired full-time monthly salary.","Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Black Box Testing
									
										Test de Integración
									
										Test de Regresión
									
										Test de Sistema
									
										White Box Testing
									
										Test de Usabilidad
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 22 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Asesor Telefónico - Clientes: Financiero / Telefonía","www.buscojobs.com.uy/asesor-telefonico-clientes-financiero-telefonia-ID-167608",2019-05-05 19:54:54,"MULTILINE CONTACT CENTER",NA,"Montevideo","Atención al Cliente",NA,"Medio turno tarde","Somos un Contact Center y mantenemos vínculos comerciales con importantes empresas, nacionales e internacionales. Ubicada en el centro comercial y financiero de Montevideo. El cargo requiere la recepción y asesoramiento de clientes de forma telefónica. Nuestro objetivo central es brindar un adecuado servicio de atención cumpliendo las expectativas de quienes nos contactan. Nos focalizamos en la atención de clientes de empresas de los rubros: Financiero y Telecomunicaciones.Requisitos excluyentes: -Experiencia en atención al cliente (No Excluyente) -Habilidades de comunicación -Excelente dicción -Marcada vocación de servicio -Buen manejo de Herramientas informáticas Se Ofrece: La posibilidad de integrarse a una Empresa Nacional de primer nivel, que cuenta con un excelente clima laboral y remuneración acorde, trabajando en horario part time.","Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
										Teletrabajo – Call Center / Call Center
									
								","
					
						
							
							
							
							Conocimientos: 
							
								atención al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Cadete administrativo	","www.buscojobs.com.uy/cadete-administrativo-ID-167597",2019-05-05 19:54:54,"Contador Jaime Pons","Montevideo","Montevideo","Auxiliar Administrativo",2,"Completa","Seleccionamos joven para tareas de gestoría y tramites en general en entes públicos, clientes y entre las distintas sucursales de la agencia de viajes.La propuesta ofrece:- Posibilidad de crecimiento y desarrollo dentro de la empresa- Buen ambiente laboral y estabilidad dentro de una empresa líder en su rubro.Requisitos:- Ser hombre con excelente presencia y buen nivel de relacionamiento para vincularse con clientes- Ser dinámico, proactivo y tener capacidad resolutiva.- Tener formación básica en admisntirción y manejo de PC- Se valora experiencia en tareas tareas similares.- Se valora ingles nivel bàsico","Administración – Secretariado / Auxiliar Administrativo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 19 Hasta 30 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2017-04-15,NA
"Comercial Alquiler - Renting","www.buscojobs.com.uy/comercial-alquiler-renting-ID-167609",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Ejecutivo de Cuentas",1,"Completa","Importante empresa dedicada a prestar servicios de alquiler y renting a nivel nacional en el rubro industrial se encuentra en la búsqueda de un perfil Comercial. Las responsabilidades que se asignarán serán:-	Análisis de Mercado-	Prospección de nuevos clientes-	Gestionar pro activamente la cartera de clientes, ampliándola y fidelizándola.-	Preparación de cotizaciones/licitaciones.Requisitos: - Libreta de conducir (excluyente)- Secundaria completa / Bachillerato completo, valorizándose formación en Ventas, Marketing o en el sector de actividad. - Experiencia en el sector maquinaria industrial.- Manejo de herramientas informáticas.- Ingles (valorado). Es una oportunidad para ingresar en una empresa en constante crecimiento y de buen ambiente laboral.","Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Distribución – Logística – Almacenamiento / Transporte / Carga
									
										Construcción – Arquitectura / Construcción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Análisis comercial
									
										Marketing directo
									
										Venta de servicios
									
										Venta Industrial
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Foguista","www.buscojobs.com.uy/foguista-ID-167553",2019-05-05 19:54:54,"Servicios Tecnicos",NA,"Montevideo","Electricidad",2,"Indiferente","Empresa de servicios orientada a calidad con 14 años en plaza , en franca expancion necesita operario Foguista CERTIFICADO , para Sabados y Domingos .Persona muy puntual y responsable , Respetuosa , con actitud para trabajar en equipo , y de aspecto prolijo y limpio .Se valoraran otros cursos o conocimientos en calidad o atencion al cliente .Trabajo estable y muy bien remunerado.","Especializaciones / Electricidad
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2017-04-15,NA
"Operario de Mantenimiento Especializado","www.buscojobs.com.uy/operario-de-mantenimiento-especializado-ID-167551",2019-05-05 19:54:54,"Servicios Tecnicos",NA,"Montevideo","Mantenimiento General",1,"Completa","Empresa de Servicios orientada a la calidad con 14 años en plaza necesita Operario para Mantenimiento Especializado .Con conocimientos en electricidad y sanitaria ,se valoraran otros conocimientos en otras áreas tecnicas , ademas de,  en calidad o atención al cliente , idiomas preferentemente ingles .Este puesto requiere una persona muy educada , respetuosa de muy buen trato con las personas y ganas de trabajar .De muy buen aspecto personal , prolijo y muy aseado.Se requiere una Persona con amplio criterio de responsabilidad y Cumplimiento.Preferentemente viva en zona de Carrasco .Muy buen ambiente laboral ,excelente remuneración  y beneficios .","Oficios – Servicios Varios / Mantenimiento General
									
										Oficios – Servicios Varios / Sanitaria
									
										Especializaciones / Electricidad
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad
									
										Sanitaria
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 23 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2017-04-15,NA
"Auxiliar de Créditos Cajero para Florida","www.buscojobs.com.uy/auxiliar-de-creditos-cajero-para-florida-ID-167612",2019-05-05 19:54:54,"CASH","Florida","Florida","Administración de Capitales",NA,"Completa","Nos encontramos en la búsqueda de personal para el área de créditos , orientada a personas dinámicas, responsables, comprometidas, pro activas, con gran espíritu colaborador, muy buen relacionamiento interpersonal. Debiendo tener marcado perfil comercial y vendedor. Alto grado de vocación de servicio y con clara orientación al cliente. Orientado al logro de objetivos individuales como colectivos.Tendrá como tareas principales la atención al cliente de forma presencial como telefónica, asesorando, ofreciendo, y vendiendo nuestros productos, servicios, beneficios que posee la empresa. Manejo de valores, cobranza y pagos.Se trata de una oportunidad de integrarse a una empresa nacional, en constante crecimiento, que brinda posibilidades de capacitación permanente, y desarrollo para sus colaboradores. Ofreciendo un excelente clima de trabajo, estabilidad e importante paquete de beneficios.","Banca – Servicios Financieros / Administración de Capitales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Office
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Seleccionamos Vendedor (viajante) para Roland H","www.buscojobs.com.uy/seleccionamos-vendedor-viajante-para-roland-h-ID-167607",2019-05-05 19:54:54,"Estudio Dinámica","ColoniadelSacramento","Colonia","Comercial / Ventas",NA,"Completa","Buscamos:- Persona proactiva- Con orientación al cliente y a resultados- Con capacidad de organización y planificación- Con capacidad de negociaciónRequisitos:-  Edad: 25 a 40 años inclusive- Sexo: Masculino- Experiencia en ventas en el rubro agrícola (excluyente)- Experiencia en empresas que comercializan productos destinados alsegmento corporativo – canal B2B (excluyente)- Disponibilidad para viajar (excluyente)- Licencia de conducir – categoría A- Conocimiento de paquete officeResponsabilidades:- Mantener una comunicación fluida y asertiva, dentro del local y con clientes.- Venta de maquinaria agrícola, asesoramiento técnico.Se ofrece incorporarse a una empresa consolidada en el mercadoSudamericano con más de 40 años de trayectoria dedicada a lafabricación y comercialización de maquinaria agrícola.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Venta Agroindustria
									
										Agroindustria / Maquinaria
									
										Agroindustria / Agronomía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
										Microsoft Word
									
										Venta a Empresas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2017-04-15,NA
"Supervisor","www.buscojobs.com.uy/supervisor-ID-167549",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Atención al Cliente",1,"Completa","Nos encontramos en la búsqueda de supervisor para equipo de trade. •Coordinación y soporte en la logística y distribución de material POP y de marketing a todo el equipo.•Dar soporte a su equipo (promotores, merchandisers) y operaciones del servicio de Trade Marketing.•Informar sobre cualquier tema relacionado al personal a cargo en tiempo hábil.•Informar sobre cualquier tema relacionado a la plaza a cargo en tiempo hábil.•Consolidación de reportes efectuados por el equipo de campo y coordinación, brindando información confiable y que permita tomar decisiones y evaluar resultados.•Conocer y brindar soporte a los PDVs que poseen mobiliario de la marca.•Perfil proactivo•Conocimientos de Microsoft Office• Idioma, Ingles•Horario Full-time•Con experiencia en supervisión(Solicitamos leer la propuesta y solo postularse interesados)","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
										Marketing al consumidor
									
										Venta de productos en general
									
										Supervisión
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2017-04-15,NA
"Ingeniero en Radiofrecuencia","www.buscojobs.com.uy/ingeniero-en-radiofrecuencia-ID-167599",2019-05-05 19:54:54,"CPA Ferrere","Montevideo","Montevideo","Administración / Instalación de Redes",1,"Completa","Nuestra búsqueda se orienta a estudiantes avanzados o recientemente recibidos de la carrera de Ingeniería Eléctrica, Telemática o afines.  La persona debe contar las siguientes competencias: proactividad, trabajo en equipo, responsabilidad, orientación al cumplimiento de objetivos, capacidad para trabajar bajo presión en algunos momentos.Se valorará experiencia en planificación y optimización de redes celulares (no excluyente). Se requiere muy buen nivel de inglés (First) y excelente manejo de herramientas informáticas.El objetivo del puesto es la planificación y optimización de redes celulares 3G/LTE/Small Cells.Entre las principales tareas se encuentran:•	Servicio de optimización continua de red: recolección de datos de la red (KPIs), análisis de evolución KPIs y recomendaciones de mejora, ajustes de parámetros de la red, elaboración de informes de performance y capacidad•	Servicio de Initial Tuning: elaboración de informes, coordinación, procesamiento y análisis de datos de Drive Tests, recomendaciones y ajustes de parámetros del nodo (Radiobase), definición de parámetros de puesta al aire de RBS y vecinasSe trabajará de lunes a viernes de 9:00 a 18:00. Es necesario contar con flexibilidad horaria para realizar viajes al interior en caso de ser necesario.Se ofrece la oportunidad de incorporarse a una firma líder en su rubro que cuenta con muy buen clima laboral, cuenta con amplios programas de capacitación así como grandes desafíos a nivel profesional y remuneración acorde al puesto.El presente aviso de búsqueda alcanza a personas inscritas en el Registro Nacional de Personas con Discapacidad según la ley 19.691.","Tecnologías de la Información / Administración / Instalación de Redes
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
										Ingeniería en Telecomunicaciones
									
										Ingeniería de Sistemas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Supervisor de operaciones en transporte de carga","www.buscojobs.com.uy/supervisor-de-operaciones-en-transporte-de-carga-ID-167613",2019-05-05 19:54:54,"Possum Gestion de Capital Humano",NA,"Montevideo","Transporte / Carga",1,"Completa","Importante Organización del rubro de Transportes de cargas requiere incorporar Supervisor de  Operaciones.FUNCIONES• Supervisa el buen funcionamiento de la flota vehicular asignada• Programa la asignación semanal de conductores por cada vehículo por cada una de las operaciones.• Programa los días de descanso de su personal a cargo por cada operación• Programa la ejecución de los programas semanales de mantenimiento preventivo y correctivo de la flota vehicular asignada• Controla y registra los costos y gastos de transporte por cada operación del cliente.• Programa y ejecuta los requerimientos de transporte por cada operación del Clientes• Registra el recorrido de cada vehículo por semana de cada una de las operaciones.• Registra el consumo de combustible por cada vehículo asignado.• Supervisa y evalúa el cumplimiento de las normas sanitarias dispuestas: limpieza de móviles uso correcto de EPP en planta y fuera de ella. • Realiza el inventario general de cada uno de los vehículos asignados a su operación• Coordina con los asistentes administrativos las liquidaciones de gastos por cada operación• Controla el cumplimiento de las regulaciones de transporte y circulación vial del Ministerio de Transportes  en los servicios de transporte y la Intendencia de Montevideo..Controla la vigencia y la renovación  de permisos ,seguros vehiculares, Seguros de carga,   licencias de conducir, revisiones técnicas, etcRESPONSABILIDADES• Cumplimiento de los servicios de transporte y armado de hojas de ruta• Cumplimiento de los programas de mantenimiento de los vehículos • Mantener operativa la flota vehicular• La documentación de los vehículos referidas a las normas del Ministerio de Transportes y Comunicaciones, estén al día• La limpieza y desinfección de los vehículosAdecuación de la flota vehicular a las normas y reglamentos de circulación vial del Ministerio de Transporte .• Cumplimiento de los descansos del personal operativo y Back Up  de chofer y transportistas en general.Requisitos y Competencias del perfil:Libreta de conducir categoría C( No excluyente)Bachiller o técnico de las carreras de ingeniería industrial, mecánica y/o logística.administración o afines Experiencia mínima de 3 años en el rubro de transportes de cargaExperiencia liderando equipos de trabajo de transporte.(Choferes)Manejo de excel a nivel intermedioMínimo 2 años de experiencia como supervisor o coordinador de transporte carga -Honesto-Pro activo a aprender-Ejecutivo-Liderazgo facilitador-Compromiso con la organización-Resolución de problemas -Habilidades comunicativas-Bien organizado-Capaz de prestar atención a los detalles-Capaz de seguir procedimientos establecidos con estricto ajuste a normas-capaz de tomar iniciativa-Excelente capacidad de comunicación con pares y con trabajadores a su cargo.Se ofrece  oportunidad de integrarse a una empresa líder en su rubro con una remuneración acorde a las responsabilidades.","Distribución – Logística – Almacenamiento / Transporte / Carga
									
										Industria – Producción / Mecánica Industrial
									
										Industria – Producción / Seguridad Industrial
									
										Directivos – Ejecutivos / Ejecutivos
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Supervisión
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Recepcionista Administrativa","www.buscojobs.com.uy/recepcionista-administrativa-ID-167602",2019-05-05 19:54:54,"Curbelo & Cianci Consultores",NA,"Montevideo","Administración de Empresas",1,"Completa","La Persona:Orientamos la búsqueda a personas con formación en Secretariado o administración.Requerimos experiencia en atención al cliente y buen manejo de herramientas informáticas.Valoraremos conocimientos de programas contables (no excluyente)Procuramos persona ordenada y detallista, con capacidad de aprendizaje y análisis, buen relacionamiento interpersonal, dinámica, con buena tolerancia a la presión y vocación de servicio.Responsabilidades:? Atención al cliente telefónica y presencial.? Manejo de salas de reuniones y servicio a los clientes (café, agua).? Recepción y distribución de correspondencia.? Gestión de cobranzas y seguimiento.? Emisión de cheques para pagos varios y coordinación con el Cadete para querealice los mismos.? Manejo de Caja chica y registración diaria de movimientos.? Emisión de recibos a clientes y envío de los mismos.? Realización de fotocopias y escaneos.? Gestión de compras de insumos.? Orden y gestión del Archivo del Estudio.? Apoyo a todos los sectores del Estudio en tareas administrativas y/o secretariales.La Empresa: Se ofrece incorporarse a importante Estudio Contable, que brinda estabilidad y salario acorde a las responsabilidades.Zona: Centro","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Secretaría
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Recepción
									
										Atención al Cliente / Telefonísta
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
									
										Administración
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Administrativo- ente público","www.buscojobs.com.uy/administrativo-ente-publico-ID-167600",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Auxiliar Administrativo",NA,"Completa","Se selecciona Administrativo para trabajar en ente público para trabajar en área administrativa, atención presencial y comercial.Lunes a viernes 8 hs.","Administración – Secretariado / Auxiliar Administrativo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"Operador de Mesa Central de Alarmas","www.buscojobs.com.uy/operador-de-mesa-central-de-alarmas-ID-167601",2019-05-05 19:54:54,"G4S Uruguay","Montevideo","Montevideo","Auxiliar Administrativo",NA,"Completa","Seleccionamos OPERADOR DE MESA CENTRAL DE ALARMAS:Nuestra búsqueda se orienta a personas que posean conocimientos en materia de seguridad.MISIÓN: Monitorear los sistemas de seguridad a su cargo y realizar los registros correspondientesPRINCIPALES ACTIVIDADES Y/O TAREAS:-Interpretar los eventos ocurridos en la central de alarmas- Despacho de móviles y realizar seguimiento de las recorridas- Comunicación con clientes- Comunicar al supervisor de Mesa Central de Operaciones el evento ocurrido- Comunicar al 911- Registrar los eventos ocurridos en los programas de la empresa- Mantener actualizada la base de datos de la empresa respecto a los clientes- Informar al departamento técnico si surgen fallas en los sistemas instaladosREQUISITOS DEL PUESTO:Bachillerato completo.Operador PcMás de 1 año de experiencia en tareas administrativas u operativas en el área de alarmasDisponibilidad horaria totalHABILIDADES:Trabajo bajo presiónHabilidades comunicacionalesCapacidad de análisisOrientación al cliente","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Gestión de Operaciones
									
										Seguridad – Vigilancia / Alarmas
									
										Seguridad – Vigilancia / Personal de Seguridad
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Seguridad
									
										Seguridad y Vigilancia
									
										Administración
									
										Comunicación Interna
									
										Gestión de Operaciones
									
										Operador PC
									
										Instalador de Alarmas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
"ASISTENTE ADMINISTRATIVO CONTABLE","www.buscojobs.com.uy/asistente-administrativo-contable-ID-167595",2019-05-05 19:54:54,"SOLER HR CONSULTING",NA,"Montevideo","Administración de Empresas",1,"Completa","SOLER HR CONSULTINGSELECCIONA ASISTENTE ADMINISTRATIVO CONTABLEPARA EMPRESA REPRESENTANTE Y DISTRIBUIDORA DE ALIMENTOSEl cargo: Asiste en tareas administrativas comerciales como: ingresos de órdenes de compra y datos de clientes en el  sistema, facturación, controla cuentas corrientes de clientes, recibe cobranza y la controla. Asimismo organiza distribución de pedidos y controla el despacho de los mismos. Atiende telefónicamente a clientes. En un futuro realizará tareas contables. Requisitos: •	Formación Técnica  Administrativa Contable•	Buen manejo de Office•	Manejo de Sistemas Contable•	Experiencia no menor a 3 años en cargos similares•	Buen relacionamiento, organización y proactividad son competencias necesarias para el cargoSe ofrece ingresar a una empresa nacional con trayectoria en el mercado y posibilidad de desarrollo profesional.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auxiliar Administrativo
									
										Administración
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2017-04-15,NA
