"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165962",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Llamar a aspirantes para la provisión interina de un cargo de AyudanteLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Médico Ayudante En Otorrinolaringología","www.buscojobs.com.uy/medico-ayudante-en-otorrinolaringologia-ID-165963",2019-03-07 12:23:25,"Banco De Previsión Social - Banco De Previsión Social",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Realizar las ayudantias quirúrgicas correspondientes a su especialidadLugar de Recepción de Consultas:BPSConcursos@bps.gub.uyTeléfono de Consultas:no","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Prof Adj Farmacia Centro Hosp Veterin","www.buscojobs.com.uy/prof-adj-farmacia-centro-hosp-veterin-ID-165964",2019-03-07 12:23:25,"Universidad De La República - Facultad De Veterinaria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Químico Farmacéutico funciones en Farmacia, Centro Hospital VeterinarioLugar de Recepción de Consultas:gestionconcursosfvet@gmail.comTeléfono de Consultas:1903 int 2318 y 2319","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Farmacia
									
								

						
					
					
				",2019-02-28,"jueves"
"Provisión Efectiva","www.buscojobs.com.uy/provision-efectiva-ID-165965",2019-03-07 12:23:25,"Universidad De La República - Facultad De Agronomí­A",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. CARPETA Nro. 10.090 (020300-002494-18)Profesor Adjunto del Dpto. de Producción Animal - GD Nutrición, perfil Nutrición y Calidad de Producto de origen animal (Gr. 3, 9 hs sem.)Lugar de Recepción de Consultas:Facultad de Agronomía - Sección Concursosconcurso@fagro.edu.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Provisión Efectiva","www.buscojobs.com.uy/provision-efectiva-ID-165966",2019-03-07 12:23:25,"Universidad De La República - Facultad De Agronomí­A",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. CARPETA Nro. 10.091 (020300-002451-18)Profesor Adjunto del Dpto. de Producción Animal - GD Fisiología y Reproducción, perfil Interacción nutrición - reproducción en rumiantes"" (Gr. 3, 9 hs sem.)Lugar de Recepción de Consultas:Facultad de Agronomía - Sección Concursosconcurso@fagro.edu.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Provisión Efectiva","www.buscojobs.com.uy/provision-efectiva-ID-165967",2019-03-07 12:23:25,"Universidad De La República - Facultad De Agronomí­A",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. CARPETA Nro. 10.092 (020300-002486-18)Profesor Adjunto del Dpto. de Producción Animal - GD Nutrición, perfil Nutrición y Calidad de Producto (Gr. 3, 9 hs sem.)Lugar de Recepción de Consultas:Facultad de Agronomía - Sección Concursosconcurso@fagro.edu.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Provisión Efectiva","www.buscojobs.com.uy/provision-efectiva-ID-165968",2019-03-07 12:23:25,"Universidad De La República - Facultad De Agronomí­A",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. CARPETA Nro. 10.093 (020300-002638-18)Asistente del Dpto. de Producción Animal y Pasturas – GD Producción de Pasturas - EEMAC (Gr. 2, 30 hs sem.)Lugar de Recepción de Consultas:Facultad de Agronomía - Sección Concursosconcurso@fagro.edu.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Ayudante Proyecto","www.buscojobs.com.uy/ayudante-proyecto-ID-165976",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 023/19 - Llamar a aspirantes para la provisión interina de un cargo de Ayudante para trabajar en el Proyecto CSIC I+DLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Ayudante Ecología General","www.buscojobs.com.uy/ayudante-ecologia-general-ID-165977",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 020/19 - Llamar a aspirantes para la provisión interina de un cargo de Ayudante para el curso Ecología GeneralLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Recursos Naturales
									
								

						
					
					
				",2019-02-28,"jueves"
"Ayudante Lab Neurociencias","www.buscojobs.com.uy/ayudante-lab-neurociencias-ID-165978",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 021/19 - Llamar a aspirantes para la provisión interina de un cargo de Ayudante para el Laboratorio de NeurocienciasLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Ayudante Instituto De Física","www.buscojobs.com.uy/ayudante-instituto-de-fisica-ID-165979",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 022/19 - Llamar a aspirantes para la provisión interina de un cargo de Asistente del Instituto de Física con perfil Ciencias de la AtmósferaLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-28,"jueves"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165931",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 016/19 - Llamar a aspirantes para la provisión interina de un cargo de AyudanteLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-27,"miércoles"
"Gº3 Serv Enseñ Posgrado Y Ed Permanente","www.buscojobs.com.uy/g3-serv-ensen-posgrado-y-ed-permanente-ID-165916",2019-03-07 12:23:25,"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Profesor Adjunto del Servicio de Enseñanza de Posgrado y Educación permanente (Esc. G, Gº3, 20 hs.), cargo Nº8081Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar - concursos@fadu.edu.uyTeléfono de Consultas:24067225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-27,"miércoles"
"Veterinario/A","www.buscojobs.com.uy/veterinarioa-ID-165855",2019-03-07 12:23:25,"Intendencia De Canelones",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Realizar las tareas descriptas para el cargo en el Manual Descriptivo de Cargos y Funciones.Lugar de Recepción de Consultas:www.seleccionycarrera@imcanelones.gub.uyTeléfono de Consultas:1828 int 2119","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165856",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ingenieria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. DocenteLugar de Recepción de Consultas:Sección Concursos de la Facultad de IngenieríaTeléfono de Consultas:27142714 int. 10182","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Gr2 Servicio De Prótesis Bmf","www.buscojobs.com.uy/gr2-servicio-de-protesis-bmf-ID-165857",2019-03-07 12:23:25,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, efectivos, para el Servicio de Prótesis BMF, nº de llamado 019/19, expediente 091130-001542-18, Resolución nº 14 del Consejo de Facultad de sesión 14/02/2019.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2019-02-26,"martes"
"Asistente","www.buscojobs.com.uy/asistente-ID-165858",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ingenieria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Participación en actividades de Investigación.Lugar de Recepción de Consultas:Sección Concursos de la Facultad de IngenieríaTeléfono de Consultas:2714 2714 int. 10182","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165859",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ingenieria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. DocenteLugar de Recepción de Consultas:Sección Concursos de la Facultad de IngenieríaTeléfono de Consultas:2714 2714 int. 10182","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Gr 1 Cirugía Bmf Iii","www.buscojobs.com.uy/gr-1-cirugia-bmf-iii-ID-165860",2019-03-07 12:23:25,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº1 Ayudante de Clase, efectivos, para la Cátedra de Cirugía B.M.F. III., nº de llamado 020/19, expediente 091130-001075-18 adj. 091130-001105-16, Resolución nº 13 del Consejo de Facultad de sesión 14/02/2019.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2019-02-26,"martes"
"Encuestadora Experiencia En Discapacidad - Presidencia De La República - Instituto Nacional De Estadística","www.buscojobs.com.uy/encuestadora-experiencia-en-discapacidad-presidencia-de-la-republica-instituto-nacional-de-estadistica-ID-165861",2019-03-07 12:23:25,"Presidencia De La República - Instituto Nacional De Estadística",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Relevar datos en hogares, de forma veraz y comprometida con los objetivos definidos, para el relevamiento de la Enc. Nac. de Violencia Basada en Género y Generaciones sobre mujeres con discapacidad.Lugar de Recepción de Consultas:Instituto Nacional de EstadísticaTeléfono de Consultas:2.902.7303 int 7789","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Pasante Para Gerencia Jurídico Notarial - Administración De Las Obras Sanitarias Del Estado","www.buscojobs.com.uy/pasante-para-gerencia-juridico-notarial-administracion-de-las-obras-sanitarias-del-estado-ID-165862",2019-03-07 12:23:25,"Administración De Las Obras Sanitarias Del Estado - Administración De Las Obras Sanitarias Del Estado",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Abogados/as y Escribanos/as se desempeñarán realizando tareas propias de su profesión en distintas divisiones de la Gerencia Jurídico Notarial de OSE.Lugar de Recepción de Consultas:rrhh_recsel@ose.com.uyTeléfono de Consultas:1952 3020 - 3024 - 3049","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165885",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 013/19 - Llamar a aspirantes para la provisión interina de un cargo de AyudanteLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Pasante","www.buscojobs.com.uy/pasante-ID-165886",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 015/19 - Atento a lo estipulado en el Convenio de Marco vigente entre la IM y la UdelaR, llamar a aspirantes para la adjudicación de una pasantíaLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Ayudante","www.buscojobs.com.uy/ayudante-ID-165887",2019-03-07 12:23:25,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 014/19 - Llamar a aspirantes para la provisión interina de un cargo de Ayudante para el Laboratorio de Interacciones Moleculares.Lugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-26,"martes"
"Prof O Lic En Educación Física","www.buscojobs.com.uy/prof-o-lic-en-educacion-fisica-ID-165800",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Profesores o Licenciados en Educación Física para cumplir funciones en el Dpto. de E.F. y Deporte, en Rivera Dirigido a Profesores o Licenciados en Educación Física que posean título.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Licenciado/A En Enfermería","www.buscojobs.com.uy/licenciadoa-en-enfermeria-ID-165801",2019-03-07 12:23:25,"Universidad De La República - Facultad De Enfermería",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Pasantías anuales remuneradas, para desempeñarse en policlínicas del Servicio de Atención a la Salud, Intendencia de Montevideo.Lugar de Recepción de Consultas:FACULTAD DE ENFERMERÍA - SECCIÓN CONCURSOS - UdelarJaime Cibils 2810Lunes a viernes de 9:00 a 13:00hsTeléfono de Consultas:2486 4521","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Enfermería
									
								

						
					
					
				",2019-02-25,"lunes"
"Técsalvacuático Y Prácy Estrrescate","www.buscojobs.com.uy/tecsalvacuatico-y-pracy-estrrescate-ID-165803",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Técnica de salvamento acuático y Prácticas y Estrategias de rescate, Gº1, para el Curso de Guardavidas en PaysandúLugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:248000102 int. 222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Prácty Estrategias De Rescate","www.buscojobs.com.uy/practy-estrategias-de-rescate-ID-165804",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Prácticas y Estrategias de Rescate, Gº2, para el cursos de Guardavidas en PaysandúLugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int. 222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Emergacuáticas Y Primeros Auxilios","www.buscojobs.com.uy/emergacuaticas-y-primeros-auxilios-ID-165805",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Emergencias Acuáticas y Primeros Auxilios, Gº2 para el curso de Guardavidas en Paysandú.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Prof O Lic En Educación Física","www.buscojobs.com.uy/prof-o-lic-en-educacion-fisica-ID-165806",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente, Gº2, para cumplir funciones en el Dpto. de E.F. y Salud en Rivera. El llamado está dirigido a Profesores o Licenciados en Educación Física con título.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Prof O Lic En Educación Física","www.buscojobs.com.uy/prof-o-lic-en-educacion-fisica-ID-165807",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente, Gº2, para cumplir funciones en el Dpto. de E.F. y Prácticas Corporales en Rivera. Dirigido a Profesores o Licenciados en Educación Física que tengan título.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Núcleo Téccorporales Y Práctartísticas","www.buscojobs.com.uy/nucleo-teccorporales-y-practartisticas-ID-165808",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente, Gº2 para el núcleo Técnicas Corporales y prácticas Artísiticas en Maldonado.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Núcleo Gimnasia","www.buscojobs.com.uy/nucleo-gimnasia-ID-165809",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Ayudante, Gº1, para el núcleo Gimnasia en Maldonado.Lugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Meteorología","www.buscojobs.com.uy/meteorologia-ID-165810",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Meteorología, Gº2, para el curso de Guardavidas en PaysandúLugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int. 222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Dinámica Costera","www.buscojobs.com.uy/dinamica-costera-ID-165811",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Dinámica Costera, Gº2, para el curso de Guardavidas en PaysandúLugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int.222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Núcleo Juego Y Lúdica","www.buscojobs.com.uy/nucleo-juego-y-ludica-ID-165812",2019-03-07 12:23:25,"Universidad De La República - Instituto Superior De Educación Física",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente, Gº2, para el núcleo Juego y Lúdica en MaldonadoLugar de Recepción de Consultas:WEB - www.isef.edu.uy (Requisitos y Bases) Correo – concursos@isef.edu.uyTeléfono de Consultas:24800102 int. 222","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Críticas De Enc Nac De Violencia - Presidencia De La República","www.buscojobs.com.uy/criticas-de-enc-nac-de-violencia-presidencia-de-la-republica-ID-165826",2019-03-07 12:23:25,"Presidencia De La República - Instituto Nacional De Estadística",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Realizar el control de consistencia de encuestas relevadas. Implica la crítica, codificación, edición y eventualmente la digitación de datos de las encuestas relevadas en dispositivos electrónicos.Lugar de Recepción de Consultas:Instituto Nacional de Estadísticaconcursoscel@ine.gub.uyTeléfono de Consultas:2.902.7303 int 7789","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dispositivos
									
										Edición
									
								

						
					
					
				",2019-02-25,"lunes"
"Supervisora Encuesta Nacional Violencia - Presidencia De La República - Instituto Nacional De Estadística","www.buscojobs.com.uy/supervisora-encuesta-nacional-violencia-presidencia-de-la-republica-instituto-nacional-de-estadistica-ID-165827",2019-03-07 12:23:25,"Presidencia De La República - Instituto Nacional De Estadística",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Supervisar grupo de encuestadoras, que relevan datos de características y aspectos de la vida de mujeres en el marco de la Enc Nac de Prevalencia de Violencia Basada en Género y Generaciones.Lugar de Recepción de Consultas:supervisoresproyesp@ine.gub.uyTeléfono de Consultas:29027303 Int. 7789","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Encuestadora Encuesta Nac De Violencia - Presidencia De La República - Instituto Nacional De Estadística","www.buscojobs.com.uy/encuestadora-encuesta-nac-de-violencia-presidencia-de-la-republica-instituto-nacional-de-estadistica-ID-165802",2019-03-07 12:23:25,"Presidencia De La República - Instituto Nacional De Estadística",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Llamado para integrar un Registro de Aspirantes de Encuestadoras para la Encuesta Nacional de prevalencia de violencia basada en Género y Generaciones, para todo el país.Lugar de Recepción de Consultas:Instituto Nacional de Estadística encuestadoresproyesp@ine.gub.uyTeléfono de Consultas:29027303 Int 7789","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-25,"lunes"
"Gestor De Cultura Científica En Durazno","www.buscojobs.com.uy/gestor-de-cultura-cientifica-en-durazno-ID-165736",2019-03-07 12:23:25,"Ministerio De Educación Y Cultura - Dirección De Educación","Durazno","Durazno","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gestor de Cultura Científica en el departamento de DuraznoLugar de Recepción de Consultas:Dirección de EducaciónTeléfono de Consultas:29150103","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dirección
									
								

						
					
					
				",2019-02-24,"domingo"
"Asistente Gº 2 Área Virología","www.buscojobs.com.uy/asistente-g-2-area-virologia-ID-165737",2019-03-07 12:23:25,"Universidad De La República - Facultad De Veterinaria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente, Gº 2, 16 horas semanales para el Área VirologíaLugar de Recepción de Consultas:gestionconcursosfvet@gmail.comTeléfono de Consultas:1903 int 2318 y 2319","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-24,"domingo"
"Ayudante, Gº 1 Departamento De Equinos","www.buscojobs.com.uy/ayudante-g-1-departamento-de-equinos-ID-165738",2019-03-07 12:23:25,"Universidad De La República - Facultad De Veterinaria",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Ayudante, Gº 1, 20 horas semanales cada uno para el Departamento de EquinosLugar de Recepción de Consultas:gestionconcursosfvet@gmail.comTeléfono de Consultas:1903 int 2318 y 2319","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-24,"domingo"
"Med Especialista Suplente Reg Aspirantes","www.buscojobs.com.uy/med-especialista-suplente-reg-aspirantes-ID-165739",2019-03-07 12:23:25,"Administración De Servicios De Salud Del Estado - Hospital Español",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. El médico de emergencias debe tener conocimientos derivados de todas las disciplinas médicas, para resolver situaciones clínicas que no admiten demora.Lugar de Recepción de Consultas:Oficina de Recursos Humanos del Hospital Español, sito en la calle Av. Garibaldi 1729, de lunes a viernes en el horario 09:00 a 13:00 horas.Teléfono de Consultas:22097899 int 230,231 y 350","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2019-02-24,"domingo"
