"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Administrativo para Recursos Humanos. Part Time","www.buscojobs.com.uy/administrativo-para-recursos-humanos-part-time-ID-169012",2019-06-17 17:15:02,"Adecco",NA,"Montevideo","Administración de Personal",NA,"Indiferente","Estamos buscando ADMINISTRATIVO PARA RECURSOS HUMANOS PART TIME, para incorporarse como personal tercerizado de Adecco, en empresa de tecnología.Principales actividades a desarrollar:1.	Realizar los contratos de trabajo de nuevos empleados y preparar los legajos con toda la documentación requerida.2.	Contactar al candidato si falta documentación, organizar el kit de bienvenida y coordinar sala para la reunión de on-boarding. Contactar a los encargados del seguro médico para gestionar el alta. 3.	Mantener a Payroll actualizado sobre las altas y bajas de empleados, así como sobre los cambios en la información de la seguridad social reportados.4.	Solicitar las liquidaciones de pago por terminación5.	Confeccionar certificados de trabajo solicitados por empleados6.	Llevar el control de inasistencia mensual para efectos de descuentos de Payroll7.	Confeccionar o´rdenes de compra por distintos conceptos.  Dar alta a proveedores y asegurar el pago de las facturas recibidas por el área.8.	Coordinar la logística de actividades de capacitacio´n y formacio´n, solicitar el catering, preparar la sala, los materiales requeridos, etc.9.	Coordinar eventos en la oficina como reuniones after-office y días especiales.10.	Mantener las carteleras de comunicaciones internas al día y colaborar en el diseño de los mailings a empleadosPerfil:1.	Formación académica: Estudiante de nivel terciario o universitario.  2.	Experiencia: un año a dos de experiencia laboral relevante para la posición (Indispensable)3.	Supervisión recibida: Requiere de moderada iniciativa y supervisión, ya que trabaja siguiendo instrucciones de carácter general, por lo que debe ser capaz de planificar y priorizar cuidadosamente sus actividades. Requiere aplicar su criterio para coordinar actividades y realizar sugerencias. Prepara, maneja y custodia información confidencial.4.	Áreas de especializacio´n acade´mica: RR.HH, administración de Empresas, Comunicaciones, Legal, Contable, Psicología, etc.5.	Habilidades y conocimientos: Para el desempeño del puesto se requiere manejo de Office y conocimientos de Ingles en nivel intermedio, capacidad analítica, creatividad, dinamismo e iniciativaHorario: 4 horas por día durante 4 días a la semana. ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Recursos Humanos / Administración de Personal
										Recursos Humanos / Organización Interna
								","
					
						
							
							
							Conocimientos: 
							
								Administración
										Recursos humanos
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-18,"sábado"
"Community Manager- Gestion de redes sociales","www.buscojobs.com.uy/community-manager-gestion-de-redes-sociales-ID-169011",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Análisis de Negocios",1,"Completa","Sos el influencer de tus amigos?, la rompes en las redes? Sos dinamico y te gusta emprender nuevos desafíos?, si respondiste si TE ESTAMOS BUSCANDOSE BUSCA: Community Manager para la ejecución de la estrategia de social media y comunicación digital de la empresa. Generación de contenido de impacto en Facebook e instagram.*Historias diarias*Posteos de imágenes*Armado de desafíos, concursos y actividades de interacciónEl/la candidato/a ideal es una persona dinámica, creativa, experto en dinamizar el contenido digital de acuerdo a la estrategia, el curado y producción de contenido. Escucha y responde conversaciones online apoyando a las personas en el momento de la compra y asesorandolos con su envío.Indispensable contar con impecables habilidades de comunicación oral y escritas, excelente ortografía, manejo de redes y herramientas informáticas.Gestión de ecommerce y procesamiento de pedidos de las compras realizadas mediante las redes sociales y web.Zona centrica. Lunes a viernes, sábados part time.Remuneración fija + variable. $23.000","Comercio – Mercadeo – Ventas / Análisis de Negocios
										Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
										Marketing – Publicidad / Marketing
										Marketing – Publicidad / Promociones
										Marketing – Publicidad / Publicidad
										Tecnologías de la Información / Gestión de Proyectos
										Tecnologías de la Información / Telecomunicaciones
										Pasantías / Pasantías
								","
					
						
							
							
							Conocimientos: 
							
								Venta de productos informáticos
										Redes Sociales
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 18 Hasta 30 Años
						

						
					
					
				",2019-05-18,"sábado"
"Project Manager, PMO","www.buscojobs.com.uy/project-manager-pmo-ID-169009",2019-06-17 17:15:02,"Altisource",NA,"Montevideo","Administración de Empresas",NA,"Completa","The Project Manager, PMO position is an opportunity to be part of the implementation of a new Project Management Office within the Company, ensuring best practices in the industry are followed through the process. Once the PMO is implemented, its members will lead various types of business related projects for the Company, including but not limited to: new products, new business processes, new technology development or implementation, etc. Whenever an Idea needs to turn into reality, Project Managers will pave the way, ensuring everyone is clear and accountable for results that need to be achieved.   Qualification/requirements:• PMP certification or equivalent• Candidate must speak and write English fluently at bilingual level, and have the ability to communicate in a professional manner and drive various stakeholders through the different project phases• The ideal candidate should have strong leadership and interpersonal skills• Candidate should possess the ability to work effectively with cross-functional groups• This position requires strong analytical, organizational and decision making skills• A four year college degree in business related careers (Administration, Accounting, Law, Engineering) • 1 to 3 years of experience in a leadership position is a plus• Experienced in Windows and Microsoft Office and Project Management tools• Ability for learning and operating digital tools","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Dirección / Gerencia
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Gestión de Operaciones
										Comercio – Mercadeo – Ventas / Análisis de Negocios
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
										Comercio – Mercadeo – Ventas / Supervisión de Equipos
										Arte – Cultura – Comunicación / Comunicación Institucional
										Industria – Producción / Calidad
										Industria – Producción / Operaciones
										Sector Legal / Relaciones Internacionales
										Tecnologías de la Información / Gestión de Proyectos
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Calidad de Proyectos
										Gestión de Proyectos Medios (3-12meses)
										Gestión de Recursos
										Herramientas de Gestión de Proyectos
										Planificación de Proyectos
										Gestión de Producción
										Comunicación Interna
										Gestión de Calidad
										Gestión de Producción
										Gestión de Operaciones
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 25 Hasta 35 Años
						

						
					
					
				",2019-05-18,"sábado"
"Cadete","www.buscojobs.com.uy/cadete-ID-169010",2019-06-17 17:15:02,"Adecco","Montevideo","Montevideo","Cadete",NA,"Completa","Estamos buscando Cadete para empresa cliente prestadora de servicios de auditaría, consultaría y asesoramiento tributario y legal. Responsabilidad:- Realizar las diligencias y trámites requeridos (gestiones en entres públicos, privados y bancos) trasladándose de forma autónoma en ómnibus. - Armar una ruta diaria con las tareas y lugares designados con el fin de optimizar distancias y tiempos. - Permanecer a la orden durante la jornada laboral - Entregar la documentación correspondiente a cada área de la empresa- Nuestra búsqueda se orienta a una persona responsable, con buen relacionamiento, y excelente capacidad de aprendizaje, con vocación de servicio, que sepa organizarse y que ponga atención en los detalles. Con gusto por desempeñar su labor en la calle.Valorado:- Cursos de Atención al cliente- Experiencia en tareas similares, como mensajero, cadete.Requisitos:- Formación secundaria completa,  - Conocimiento de calles de Montevideo - Propuesta horaria de Lunes a Viernes (10 a 19 hs)¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Cadetería - Cobranzas / Cadete
								","
					
						
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-05-18,"sábado"
"CONTADOR PUBLICO","www.buscojobs.com.uy/contador-publico-ID-169008",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Completa","Empresa Constructora busca Contador Publico para la Administración contable y financiera de la empresa. El cargo implica desarrollar tareas de contabilidad y administración así como también el pago de proveedores y asistencia a la dirección de la empresa.Por lo tanto, se valorara experiencia en pago de proveedores y manejo de programa Memory Figaro. Indicar aspiraciones salariales.","Administración – Secretariado / Administración Contable y Financiera
										Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Microsoft Office
										Memory Fígaro
										Memory Conty
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-18,"sábado"
"Cadete para Moto","www.buscojobs.com.uy/cadete-para-moto-ID-168993",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Cadete",1,"Completa","Buscamos CADETE PARA DEPOSITO CON LIBRETA DE MOTO (EXCLUYENTE por favor no postularse si no tienen libreta) y libreta de AUTO. Para incorporarse a destacada Importadora de Repuestos en el Centro de Montevideo.-Se valorarán conocimientos comprobables en Mecánica integral automotriz y repuestos. -Se requiere experiencia comprobable en cargos similares de al menos 2 años y conocimiento de las calles de Montevideo.(EXCLUYENTE)-Buscamos personas Responsables y con ganas de progresar","Cadetería - Cobranzas / Cadete
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
								","
					
						
							
							
							Conocimientos: 
							
								Distribución
										Logística y almacén
										Distribución, logística, depósito.
										Cadetería y/o cobranza
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 22 Hasta 35 Años
								Sexo: Masculino
						

						
					
					
				",2019-05-18,"sábado"
"INEFOP: Desarrollador GeneXus (contrato a un año, con posibilidades de","www.buscojobs.com.uy/inefop-desarrollador-genexus-contrato-a-un-ano-con-posibilidades-de-ID-169007",2019-06-17 17:15:02,"Advice",NA,"Montevideo","Programación",NA,"Completa","INEFOP es el Instituto Nacional de Empleo y Formación Profesional, creado por Ley Nº 18.406 del 24 de octubre de 2008 como una persona pública no estatal.Profesionales en Informática o estudiantes avanzados. Deberán contar con formación en programación en lenguaje Java, formación en plataforma J2EE o JEE5, Conocimiento en base de datos, UML y conocimientos básicos del idioma inglés. Será necesario contar con experiencia de al menos un año como desarrollador Genexus.Se valorará la participación en equipos de proyectos de software, la experiencia en Java Server Faces, Enterprise Java Beans (EJB3) y Web Services. Será responsable del desarrollo de aplicaciones de software de gobierno electrónico de complejidad media. Asimismo, cumplirá funciones de mantenimiento de sistemas informáticos.","Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								GeneXus
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
"Auxiliar administrativo contable","www.buscojobs.com.uy/auxiliar-administrativo-contable-ID-169006",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Administración de Empresas",2,"Completa","loa cargos tendrán como tareas principales a realizar registros contables, conciliaciones,realización de planillas,ingreso de importaciones, archivo de toda la documentación  atención a clientes,proveedores locales, exterior,(ingles)...Requisitos: Experiencia comprobable mínima 3 años.Sólidos conocimientos contables (excluyente),manejo de sistemas informáticos, buen dominio de herramientas informáticas.Manejo fluido de idioma ingles,oral,escrito.Actitud pro activa y dinámica.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Administración Contable y Financiera
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Secretariado
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 25 Hasta 50 Años
									Sexo: Femenino
						

						
					
					
				",2019-05-18,"sábado"
"Syngenta: Order to Cash Analyst","www.buscojobs.com.uy/syngenta-order-to-cash-analyst-ID-169005",2019-06-17 17:15:02,"Advice","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","Syngenta is a world-leading agribusiness company committed to improve global food security. If you are interested in professional development in the finance area, we have opportunities for you.We are looking for an advanced student of Accounting or Business Administration. At least 2 years of experience in similar positions at Shared Services Centers or Multinational Companies. Advanced level of English. SAP knowledge is desirable.Responsibilities include: provide accurate, timely and proper substantiation of financial reporting submissions in line with the Syngenta Financial Reporting requirements. Payments posting and cash compensation: Client statement analysis. Provide suitable support to internal and external stakeholders. Contribute to continuous improvement and efficiency in relevant processes. Support internal /external audits, and ensure timely remediation of outstanding audit issues. Collaborate with Business Finance organization to verify the correctness of the accounts and provide appropriate substantiation to approve relevant accounts. This job posting is covered by Section 1 of Law # 19691 of labor promotion for persons with disabilities. We will receive applications in this position from 19/5/20 to 19/5/31.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Cuentas Corrientes
										Gestión de cuentas
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-18,"sábado"
"Desarrollador Web/ Full Stack Developer","www.buscojobs.com.uy/desarrollador-web-full-stack-developer-ID-169003",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Administración / Instalación de Redes",1,"Completa","Position SummaryWe are looking for a full-stack freelancer developer with proven experience. The ideal person for this position should be intellectually curious and available to provide us with full dedication to this long term project. They should have a strong ability to perform deep work: to focus without distraction on a cognitively demanding task. Finally, they should be able tomake pragmatic decisions while designing and building new features for our platform.Responsibilities* Contribute in all phases of the development lifecycle* Write well designed, testable, efficient code* Ensure designs are in compliance with specifications* Prepare and produce releases of software components* Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review* Always work to improve our platform and our customers’ experience.Requirements* Proven hands-on Software Development experience* Experience with micro services.* Exposure to agile technology.* Proven working experience in Java development* Use Python, Django, React.js, Bootstrap.* Hands on experience in designing and developing applications using Full Stack Development* Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.* Familiarity with JavaScript frameworks such as Angular JS, React and Amber.* Proficiency with server side languages such as Python, Ruby, Java, PHP and .Net.* Familiarity with database technology such as MySQL, Oracle and MongoDB.* Strong Full Stack Development programming* Strong Technical Leadership experience* Good Communication* Ability to interact with Customer and provide technical inputs/leadership* Co-ordinate with and provide direction for offshore team* Good Understanding of Agile (Scrum) ceremonies.* Start your cover letter with your sk ipe IDEmployee Status : Full Time EmployeeShift : 40 hours per weekMonday to Friday from 8am est to 4pm estBudget: $11 usd per hour","Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Desarrollo de Sistemas Embedded
										Desarrollo de Interfases Gráficas
										Programación
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Completo
							Edad: Desde 25 Hasta 35 Años
						

						
					
					
				",2019-05-18,"sábado"
"Auxiliar Junior de reclutamiento y selección.","www.buscojobs.com.uy/auxiliar-junior-de-reclutamiento-y-seleccion-ID-169002",2019-06-17 17:15:02,"(Confidencial)",NA,"Montevideo","Evaluación de Personal",NA,"Completa","Orientamos nuestra búsqueda a estudiantes de los primeros años de la carrera de Psicología, que estén interesados en comenzar su primer experiencia laboral en el rubro de Recursos Humanos.Se trata de una organización en constante dinamismo y expansión, lo cual brinda grandes oportunidades de aprendizaje y crecimiento.Las principales tareas serán el filtrado de cvs, la coordinación y realización de entrevistas laborales así como la aplicación de pruebas psicotécnicas y el análisis de las mismas. Se requiere:-Ser estudiante de 1ero o 2do año de Psicología (excluyente)-No tener experiencia laboral en el rubro (excluyente)-Inglés Avanzado (excluyente)-Portugués (valorado)Te ofrecemos:-Propuesta de Lunes a Viernes.-Salario base + bono por productividad.-Ser parte de un excelente clima laboral -Grandes posibilidades de desarrollo profesional-Múltiples beneficios corporativos.Si te interesa te animamos a que nos envíes tu CV con tus aspiraciones salariales.","Recursos Humanos / Evaluación de Personal
										Recursos Humanos / Pruebas Psicotécnicas
										Recursos Humanos / Selección de Personal
								","
					
						
							
							
							Conocimientos: 
							
								Psicología
										Pruebas psicotécnicas
										Selección y contratación de personal
										Recursos humanos
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
"Técnico de electrónica","www.buscojobs.com.uy/tecnico-de-electronica-ID-168998",2019-06-17 17:15:02,"RSM","Montevideo","Montevideo","Electrónica",1,"Completa","Nos orientamos a la búsqueda de personas con fromación en electrónica con un nivel FP2. La empresa brinda soporte en reparaciones electrónicas a otras empresas.Requisito excluyente: experiencia mínima de 3 años.","Oficios – Servicios Varios / Electrónica
								","
					
						
							
							
							Conocimientos: 
							
								Electrónica
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 30 Hasta 50 Años
						

						
					
					
				",2019-05-18,"sábado"
"Jefe de Cocina, cocinero","www.buscojobs.com.uy/jefe-de-cocina-cocinero-ID-168997",2019-06-17 17:15:02,"(Confidencial)","Colonia","Colonia","Gastronomía",2,"Completa","jefe de cocina con capacidad de liderazgo y organización.","Turismo – Hotelería – Gastronomía / Gastronomía
								","
					
						
							
							
							Conocimientos: 
							
								Cocina 
										Administración de Personal
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 45 Años
						

						
					
					
				",2019-05-18,"sábado"
"Encargado en planta de producción - área gastronomia","www.buscojobs.com.uy/encargado-en-planta-de-produccion-area-gastronomia-ID-168996",2019-06-17 17:15:02,"INTEGRAR",NA,"Montevideo","Gastronomía",NA,"Completa","Seleccionamos para empresa dedicada a la elaboración y servicio de productos gastronómicos: Encargado para planta de producción. Requisitos: -secundaria completa -cursos de producción y manipulación de alimentos (no excluyente) -dominio de herramientas informáticas -conocimiento de BPM -carne de manipulador de alimentos (nivel DECISOR) -mínimo 4 años en posición similar en industria del sector (catering, etc.) Tareas: -dirigir la gestión de Planta, coordinando la producción -dirigir, desarrollar y capacitar al personal de planta -planificar la producción -cumplir con las BPM y SGI -supervisar elaboración de producción, monitoreando los stock de materias primas -elaborar informe de cierre de producción semanal","Turismo – Hotelería – Gastronomía / Gastronomía
								","
					
						
							
							
							Conocimientos: 
							
								Cocina 
										Cocina Especializada 
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 40 Hasta 60 Años
								Sexo: Masculino
						

						
					
					
				",2019-05-18,"sábado"
"Auxiliar administrativo","www.buscojobs.com.uy/auxiliar-administrativo-ID-168981",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Contaduría",1,"Completa","Responsable de cuentas corrientes de deudores: control de cuentas corrientes, gestión telefónica de cobranzas y coordinación de las mismas. Seguimiento y solución de diferencias.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Auxiliar Contable
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
"Administrativo para depósito","www.buscojobs.com.uy/administrativo-para-deposito-ID-168991",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Gestión de Operaciones",1,"Completa","Las tareas a realizar son:Ingreso y egreso de materiales al software.Mantener al día el stock y presentar informes conciliados con el cliente.Recuento físico.Preparar cualquier solicitud de materiales con la gestión de documentación correspondiente.Conciliar con el cliente los stocks de materiales.Requisitos: Experiencia previa en tareas administrativas similares (no excluyente)Formación en logística o administración (deseable)Dominio de herramientas informáticas (excluyente)Buscamos una persona organizada y dinámica, con buena disposición al trabajo, capaz de trabajo en equipo","Administración – Secretariado / Gestión de Operaciones
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
										Distribución – Logística – Almacenamiento / Compras / Proveedores
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
								","
					
						
							
							
							Conocimientos: 
							
								Logística y almacén
										Administración
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 40 Años
						

						
					
					
				",2019-05-18,"sábado"
"Vendedor","www.buscojobs.com.uy/vendedor-ID-168963",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","Empresa nacional con 35 años de actividad  ofrece oportunidad en ventas. Mayor de 30 años con secundaria completa.Conocimientos de  Office e Internet. Disponibilidad full time. Imprescindible ser una persona proactiva y dinámica. Con locomoción.Se valorara experiencia en Ventas Sueldo fijo + comisiones.","Comercio – Mercadeo – Ventas / Comercial / Ventas
								","
					
						
							
							
							Conocimientos: 
							
								Internet
										Venta al por Mayor
										Microsoft Office
										Venta a Empresas
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 30 Hasta 55 Años
						

						
					
					
				",2019-05-18,"sábado"
"Desarrollador sin experiencia","www.buscojobs.com.uy/desarrollador-sin-experiencia-ID-168992",2019-06-17 17:15:02,"Practia Global","Montevideo","Montevideo","Análisis de Sistemas",NA,"Indiferente","¡Seguimos creciendo, súmate a nuestro equipo de Desarrollo!Buscamos personas dinámicas y autodidactas, con pasión por la tecnología.Serán valorados tanto carreras en curso como Analista, Licenciatura o Ingeniería en Sistemas, como también proactividad, autonomía e interés para trabajar en equipo. Se trata de una interesante oportunidad de ingresar a una empresa de Desarrollo y obtener tu primera experiencia laboral manejando tecnologías Microsoft. Quien ingrese a esta posición tendrá la posibilidad de programar, analizar, investigar y aprender en el área, involucrándose activamente en diferentes proyectos. Ofrecemos la posibilidad de trabajar en horarios de 6 o 9 horas.","Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
										Tecnologías de la Información / Desarrollador iOS
								","
					
						
							
							
							Conocimientos: 
							
								Desarrollo de Sistemas Embedded
										Tecnologías de la Información
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
"Auxiliar contable","www.buscojobs.com.uy/auxiliar-contable-ID-168990",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Administración de Empresas",2,"Indiferente","¿Sos una persona proactiva que le gustan los desafío? ¿Sos estudiante de contador y/o administración y queres combinar tus estudios con tu trabajo?, si tu respuesta es si entonces te estamos buscando.La propuesta: sumarse en el cargo de auxiliar contable de 6 HORAS en reconocida empresa logística en pleno crecimiento. Buscamos una persona con experiencia Administrativa y/o Contable. Requerimos buen manejo de herramientas informáticas, especialmente Excel y capacidad de aprendizaje de nuevos sistemas.Persona proactiva, analítica, con buenas habilidades para trabajar en equipo, dedicación y capacidad para resolver problemas.Responsabilidades:- Pago proveedores- Control de cajas- Análisis de resultados mensuales- Análisis de costos- Elaboración de reportes contables mensuales.La empresa se encuentra ubicada en la zona céntrica de Montevideo.Horario: 6 o 4 horas de lunes a viernes","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Impuestos
										Administración – Secretariado / Liquidación de Sueldos
										Contabilidad – Auditoría – Finanzas / Auditoría
										Contabilidad – Auditoría – Finanzas / Contaduría
										Contabilidad – Auditoría – Finanzas / Economía
										Banca – Servicios Financieros / Análisis Financiero
								","
					
						
							
							
							Conocimientos: 
							
								Finanzas corporativas
										Docencia en contabilidad, comercio y secretariado
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 35 Años
						

						
					
					
				",2019-05-18,"sábado"
"Vendedor de Plaza en San José","www.buscojobs.com.uy/vendedor-de-plaza-en-san-jose-ID-168988",2019-06-17 17:15:02,"Wurth","SanJosédeMayo","SanJosé","Comercial / Ventas",1,"Completa","Te estamos buscando!En Wurth nos encontramos en la búsqueda de vendedores de plaza.Algunas de tus principales responsabilidades serán:-	Gestionar proactivamente la cartera de clientes, ampliándola y fidelizándola.-	Realizar la cobranza según lo tiempos establecidos.-	Participar en forma activa de las instancias de capacitación.-	Cumplir con los objetivos establecidos por los SupervisoresEl desafío está dirigido a quienes:-	Poseen vocación por la venta y el servicio al cliente-	Persiguen continuamente la perfección y la excelencia en la realización de su trabajo-	Están dispuestos a dar el máximo, buscando siempre soluciones alternativas para nuestros clientes-	Se esfuerzan y comprometen con su desarrollo y formación como profesionales de la venta-	Disfrutan del trabajo basado en la confianza y el respeto mutuo.¿Qué te ofrecemos?-	Capacitarte, formarte y acompañarte en el desarrollo de tu vocación por la venta y el servicio al cliente-	Formar parte de una organización que promueve y celebra los logros de sus equipos-	Trabajar en un clima basado en la confianza y el respeto mutuo-	Acceder a una remuneración fija mas un variable por comisiones, vehículo y gastos de combustible-	Trabajar de lunes a viernes con jornadas de 8 horas diariasRequisitos (excluyentes)-	Libreta de conducir-	Secundaria completa-	Carné de Salud¿Te interesa el desafío? Postulate!","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
										Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
								","
					
						
							
							
							Conocimientos: 
							
								Venta al por Menor
										Atención al Cliente
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 50 Años
						

						
					
					
				",2019-05-18,"sábado"
"Mecánico","www.buscojobs.com.uy/mecanico-ID-168986",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Automatismos",1,"Completa","Quien ocupe el cargo deberá realizar trabajos de mecánica en planta industrial, reportando a Supervisor de mantenimiento. Egresado o próximo a recibirse en la Escuela Técnica de Mecánica Industrial o similar. Se valoran conocimientos y experiencia en mantenimiento de equipos industriales, montaje, automatización,neumática,programación en PLC, soldadura eléctrica y autógena.Horario rotativos (48 hs semanales). Los interesados deberán enviar sus aspiraciones salariales, CV completo con referencias laborales.","Industria – Producción / Automatismos
										Industria – Producción / Mecánica Industrial
								","
					
						
							
							
							Conocimientos: 
							
								Mecánica
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
"Vendedor","www.buscojobs.com.uy/vendedor-ID-168985",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Desarrollo de Producto / Marca",1,"Completa","Quien ocupe el cargo deberá atender a clientes en Montevideo e interior, realizar ventas, cobranzas y acciones de merchandising; apoyar al equipo de Vendedores entre otras tareas.Requisitos:- Finalizando Bachillerato- Manejo de herramientas informáticas, paquete Ms. Office- Disposición a viajar al interior del país.- Deberá poseer libreta de conducirSe valorara experiencia en ventas.","Marketing – Publicidad / Desarrollo de Producto / Marca
										Marketing – Publicidad / Promociones
										Marketing – Publicidad / Publicidad
								","
					
						
							
							
							Conocimientos: 
							
								Marketing directo
								Estudio Mínimo Necesario: Secundaria Incompleta
						

						
					
					
				",2019-05-18,"sábado"
"Analista de Laboratorio","www.buscojobs.com.uy/analista-de-laboratorio-ID-168984",2019-06-17 17:15:02,"(Confidencial)","Montevideo","Montevideo","Automatismos",NA,"Indiferente","Quien ocupe el cargo deberá realizar análisis de laboratorio de materias primas, productos terminados e inspección de calidad de los procesos productivos. Los interesados deberán ser egresados o próximos a recibirse de Tecnólogo Químico o similares y  tener un claro perfil observador, detallista y proactivo. Realizará 48 hs semanales de lunes a sábados. Los interesados deberán enviar sus aspiraciones salariales, CV completo con referencias laborales.","Industria – Producción / Automatismos
										Industria – Producción / Calidad
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Calidad
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-18,"sábado"
