"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
","




Conocimientos: 

WAP
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 23 Años





","www.buscojobs.com.uy/part-time-flexible-estudiantes-18-23-anos-ID-173362",2019-10-03,"PART-TIME FLEXIBLE ESTUDIANTES (18-23 años)",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"PedidosYa.com","Auxiliar Administrativo",1,"Medio turno mañana","Tenemos una oportunidad para vos, estamos buscando Pasante de Marketing offlineQué desafíos te esperan:El puesto está orientado hacia el control y conciliación interna del gasto del departamento.También se pretende que la persona brinde soporte a distintas tareas operativas de cualquiera de los mercados que se requiera.Consiste en un contrato de 6 meses, con posibilidad a que se extienda por 3 meses más. La persona que resulte seleccionada deberá tener disponibilidad para incorporarse el 4/11Las tareas serán:Procesamiento de comprobantes.Seguimiento de pagos.Soporte en el proceso de planificación de medios tradicionales.Interacción con agencias de medios.Qué esperamos de vos: Estudiante de Administración (Licenciatura o Tecnicatura) de Empresas o Marketing.Excel nivel básico.Persona ordenada, con facilidad para los números y responsable.Proactividad y ganas de aprender.Disponibilidad para trabajar de Lunes a Viernes de 9:30 a 13:30 hs a partir del 4/11 (Excluyente)No se requiere experiencia previaTe proponemos:Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino.Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente.Integrarte al equipo de Marketing offline, llevando adelante tareas que impactarán a nivel regionalEl presente llamado comprende a las personas inscriptas en el Registro Nacional de Personas con Discapacidad, que reúnan las condiciones e idoneidad para el cargo descrito de acuerdo a lo dispuesto en la Ley N° 19.691","Administración – Secretariado / Auxiliar Administrativo
Marketing – Publicidad / Marketing
","




Conocimientos: 

Auxiliar Administrativo
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 23 Años





","www.buscojobs.com.uy/pasante-de-offline-marketing-ID-173771",2019-10-14,"Pasante de Offline Marketing ",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",2,"Completa","BUSCAMOSJóvenes, preferentemente con experiencia en el área de atención al cliente y/o promociones. Se valora capacidad de iniciativa y habilidades de comunicación. TAREASColaborar con los socios en el proceso de autogestión de consultas. REQUISITOSDisponibilidad horaria para cubrir turnos matutino e intermedioSE OFRECECapacitación en las funcionalidades del sistema de autogestión.","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Promociones
Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/pasantes-ID-173880",2019-10-17,"PASANTES",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"PedidosYa.com","Contaduría",3,"Indiferente","Tenemos una oportunidad para vos, estamos buscando Pasantes para ContabilidadQué desafíos te esperan:Podrás incorporarte al área de contabilidad del Departamento de Finanzas para realizar soporte en tareas administrativas – contables (Facturación, registraciones, etc)Se trata de una excelente oportunidad para estudiantes Universitarios de Administración, Ciencias Económicas, o carreras a fines de UDE, ORT, UdelaR, UM, que estén en búsqueda de su primera experiencia laboral, incorporándose al área de Finanzas de PedidosYa, en calidad de pasante y en un horario par. time de 4 horas, de lunes a viernes.Duración de la pasantía: Seis meses con opción a que se extienda 3 meses más.Disponibilidad horaria  para trabajar lunes a viernes de 10 a 14 hs o de 14:00 a 18:00 hs, favor indicar horario de preferenciaQué esperamos de vos:Que te motive el ambiente desafiante, trabajar en equipo, aprender y enriquecerte dentro de una compañía pujante.Buscamos un perfil analítico con capacidad de enfocarse, atendiendo a los detalles.Tu rol será asistir a los equipos del área de contabilidad, que trabajan para todos los mercados de PedidosYa LATAMValoramos buena escolaridadTe proponemos:Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino.Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente.Trabajar en un equipo de profesionales altamente motivado y dinámicoClaros, directos, sinceros, ingeniosos, abiertos, atentos, cercanos, divertidos, auténticos, cotidianos, coloquiales. Así somos y así trabajamos. Nuestra cultura se ve reflejada en cada uno de nuestros actos. Nos motiva a exigirnos y ser protagonistas en todo momento.#LoHacemosYa #VamosAlDetalle #PisamosFuerte #JugamosEnEquipo #GeneramosImpacto.","Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

Auxiliar Administrativo
Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/pasantes-contabilidad-ID-172861",2019-09-18,"Pasantes Contabilidad",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Pasantías para estudiantes de UdelaR Convenio F. IM, nº de llamado 113/19, expediente 09113. 00109. 19, Resolución nº 22 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/pasantias-conv-fo-im-udelar-ID-173368",2019-10-03,"['Pasantias Conv. Fo', 'Im (Udelar) ']",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"(Confidencial)","Producción",1,"Completa","Joven dinámico, emprendedor, responsable para realizar diversas tareas de apoyo a sector de producción, empaque, carga y descarga, etc... Ordenado, prolijo y con ganas de trabajar. Buenas posibilidades de desarrollo. Conocimientos: Primaria, Secundaria Incompleta o UTU oficios(no excluyente) y todos aquellos conocimientos que pueda aportar a su tarea.","Industria – Producción / Producción
","




Conocimientos: 

Peón Carga - Descarga
Estudio Mínimo Necesario: Ciclo Básico Incompleto
Edad: Desde 19 Hasta 25 Años
Sexo: Masculino





","www.buscojobs.com.uy/peon-industria-ID-173295",2019-10-02,"Peón Industria",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Automotores",1,"Completa","PEON CON CONOCIMIENTOS LOGISTICA.CARGA Y DESCARGA DE CAMIONESORDEN EN DEPOSITOENTREGA Y REPARTO EN MOTOLUNES A SABADOS $18000 LIQUIDOSEXPERIENCIA EN EL RUBRO AUTOMOTORLIBRETA DE MOTO AL DIACARNET DE SALUD AL DIA","Comercio – Mercadeo – Ventas / Automotores
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Merchandiser
","




Conocimientos: 

Logística y almacén
Distribución
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/peon-logistica-y-reparto-moto-ID-172897",2019-09-18,"PEON LOGISTICA  Y REPARTO MOTO",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"Ceramicas Castro","Almacén / Depósito / Stock",1,"Completa","Nos encontramos en la búsqueda de Peón para Sucursal de Treinta y Tres.Las tareas a realizar son.  Limpieza.  Orden de deposit.  Preparación de pedidos.  RepartoRequisito.  Contar con libreta de Camión y elevador . Disponibilidad horaria","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Transporte / Carga
","




Conocimientos: 

Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/peon-suc-treinta-y-tres-ID-173881",2019-10-17,"Peón - Suc. Treinta y Tres",2019-10-18 23:28:31,"23:28:31","jueves","treinta y tres","treinta y tres"

"(Confidencial)","Atención al Cliente",1,"Completa","Somos una empresa pequeña en búsqueda de una persona proactiva que tenga disponibilidad horaria para trabajar en un buen ambiente laboral. El trabajo comprende un rol multi tarea, que implica desde la limpieza del lugar (espacios de oficinas, hall, lugares comunes, entre otras) , así como tareas de recepción, atención telefónica, recibimiento de correspondencia, portería en general. El ingreso es de forma inmediata, y la carga horaria es la propia de una empleo full time, de lunes a viernes con flexibilidad de parte del postulante ya que la empresa puede solicitar la realización de horas extras.","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Recepción y registro
Limpieza en General
Operador PC
Idiomas: 

Inglés
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 30 Hasta 55 Años
Sexo: Femenino





","www.buscojobs.com.uy/persona-multitarea-ID-173488",2019-10-07,"Persona Multitarea",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"(Confidencial)","Diseño Gráfico",NA,"Medio turno tarde","Buscamos a alguien con conocimiento de maquinas bordadoras y experiencia en realización de matrices.Se valoran conocimiento de diseño gráfico.Trabajo part time","Diseño – Decoración / Diseño Gráfico
","




Conocimientos: 

Diseño Gráfico
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/persona-para-maquina-bordadora-y-matrices-ID-173670",2019-10-11,"Persona para maquina Bordadora y Matrices",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"Limax","Higiene Industrial",2,"Completa","Buscamos persona de limpieza para incorporarse a nuestro equipo de trabajo.         REQUISITOSEdad entre 20 y 45 añosConocimientos básicos de Limpieza en general.Carnet de salud vigente.Disponibilidad para trabajar de lunes a sábados.Brindamos un ambiente laboral y cordialidad a nuestro personal. Remuneración acorde a las tareas y responsabilidades del cargo.Tipo de puesto: Tiempo completo, Medio tiempo, Temporal.Pago de viáticos son abonados de forma independiente al sueldo .","Industria – Producción / Higiene Industrial
","




Conocimientos: 

Limpieza en General
Idiomas: 

Español
Estudio Mínimo Necesario: Primaria Completa
Edad: Desde 25 Hasta 45 Años
Sexo: Femenino





","www.buscojobs.com.uy/personal-de-limpieza-ID-173927",2019-10-18,"PERSONAL DE LIMPIEZA",2019-10-18 23:28:31,"15:28:31","viernes","montevideo","montevideo"

"(Confidencial)","Almacén / Depósito / Stock",1,"Completa","Importante empresa de Importación y Distribución, selecciona personal masculino para Depósito, con experiencia en orden y mantenimiento del mismo. Manejo de auto elevador.L a V: 08:30 hrs a 17:30 hrs.    ","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Incompleto
Edad: Desde 25 Hasta 40 Años
Sexo: Masculino





","www.buscojobs.com.uy/personal-para-deposito-ID-173765",2019-10-15,"Personal para depósito ",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Facturación / Cobros / Pagos",NA,"Completa","Nos encontramos en la búsqueda de personal para incorporarse al Área Contable de la empresa. Los postulantes deberán contar con sólidos conocimientos y experiencia en dicha área.Principales responsabilidades.  Llevar la contabilidad de la empres.  Implementación del nuevo sistema contable.  Ingreso y contabilización de los comprobantes.  Realizara todas las conciliaciones.  Confección de estados de resultados mensuales.  Emisión de cheque.  Pago a Proveedore.  Colaboración en tareas administrativas.Requisitos.  Idóneo en tareas contables, registración asientos contables, trato con proveedores, pagos, control de cuentas y transacciones bancaria.  Conocimientos de contabilidad, matemática financiera, tesorería.  Experiencia comprobable en tareas contables, registraciones, facturación, gestión de cobranzas, control de cuentas y cash flow.  Excelente dominio de herramientas informáticas.  Disponibilidad horaria.  Edad entre 30 y 40 años.  Se valorara experiencia en Sector de Recursos Humanos.Nos orientamos a personas proactivas, dinámicas, responsables, con buena capacidad de relacionamiento y trabajo en equipo.","Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Administración Contable y Financiera
Contabilidad – Auditoría – Finanzas / Contaduría
Contabilidad – Auditoría – Finanzas / Economía
","




Conocimientos: 

Administración Contable y Financiera
Cuentas Corrientes
Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-el-area-contable-ID-173707",2019-10-11,"Personal para el Area Contable",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",1,"Completa","Nos encontramos en la búsqueda de un auxiliar administrativo de RRHH, trabajo bajo presión , disposición horaria.Dentro de sus principales tareas se encuentran.  altas y bajas en BP.  confección de legajos del persona.  confección de contratos de trabaj.  archivo de documentació.  denuncias de accidentes de trabajo ante BS.  liquidación de sueldos y confección de nominas","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Liquidación de Sueldos
","




Conocimientos: 

Recursos humanos
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-recursos-humanos-ID-173012",2019-09-25,"personal para Recursos Humanos",2019-10-18 23:28:31,"23:28:31","miercoles","maldonado","maldonado"

"Subway","Atención al Cliente",2,"Completa","Restaurant de Comida Rápida en Zona Céntrica busca personal. Diferentes Turnos: Diurno.  Vespertino.  Nocturno. Tareas: Atención al Cliente / Atención en MostradorElaboración y Producción Limpieza en generalCaja Jornada Laboral Completa.  44 Horas Semanales. Descanso fijo, todo el día Domingo y medio día durante la semana. Posibilidad de recibir presentismo e incentivos semanales, además del sueldo nominal. Enviar C.V. con Foto (excluyente) y Referencias Laborales comprobables. Domicilio preferentemente en Zona Céntrica y aledañas.","Atención al Cliente / Atención al Cliente
Oficios – Servicios Varios / Panadería
Oficios – Servicios Varios / Repostería
Turismo – Hotelería – Gastronomía / Servicio en Barra
Turismo – Hotelería – Gastronomía / Servicio en Mesa
Turismo – Hotelería – Gastronomía / Gastronomía
Turismo – Hotelería – Gastronomía / Personal de Servicio / Limpieza
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Supermercados – Autoservices / Supervisión
Oficios – Servicios Varios / Limpieza
Atención al Cliente / Caja
","




Conocimientos: 

Caja y/o Facturación
Cocina 
Servicio en Barra
Venta en mostrador
Atención al Cliente
Fiambrería
Limpieza en General
Panadería, confitería y afines
Ayudante de cocina
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 32 Años
Sexo: Femenino





","www.buscojobs.com.uy/personal-para-restaurant-de-comida-rapida-ID-173047",2019-09-25,"Personal para Restaurant de Comida Rápida",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"TIENDA INGLESA","Carnicería",NA,"Indiferente","Nos encontramos en búsqueda de personal Zafral para desempeñarse en las Secciones de Rotisería, Panadería y Carnicería. Las personas que ocupen el cargo serán responsables de la elaboración de los productos de la sección y tareas afines al cargo, cumpliendo con los procedimientos y etapas establecidas para cada tipo de producto. Requisitos:Experiencia y/o conocimientos en el área de Rotisería, Panadería o Carnicería.Amplia disponibilidad horaria.Flexibilidad para trabajar en cualquiera de nuestras sucursales.Carnet de Manipulación de Alimentos vigente o en trámite.","Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Rotisería
","




Conocimientos: 

Carnicería 
Panadería, confitería y afines
Ayudante de cocina
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-rotiseria-panaderia-y-carniceria-ID-173214",2019-10-01,"Personal para Rotisería, Panadería y Carnicería",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Auxiliar de Servicios",2,"Completa","Buscamos personas para realizar tareas de limpieza, servicio y cocina en casa de familia. La persona debe tener buena presencia, una actitud pr. activa, excelente trato y muy discreta. Excluyente tener referencias laborales comprobables. Disponibilidad horaria completa. Es para ocupar puesto permanente, salario acorde a las responsabilidades, superiores a lo ofrecido en el mercado.Se Requiere radicación en Maldonado o San Carlos. ","Oficios – Servicios Varios / Auxiliar de Servicios
Oficios – Servicios Varios / Babysitter
Oficios – Servicios Varios / Mantenimiento General
Oficios – Servicios Varios / Panadería
Oficios – Servicios Varios / Repostería
Oficios – Servicios Varios / Servicio Doméstico
Turismo – Hotelería – Gastronomía / Servicio en Mesa
Turismo – Hotelería – Gastronomía / Gastronomía
Turismo – Hotelería – Gastronomía / Personal de Servicio / Limpieza
Oficios – Servicios Varios / Limpieza
","




Conocimientos: 

Cocina 
Servicio a la Habitación
Servicio en mesa
Limpieza en General
Servicio Doméstico
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 30 Hasta 50 Años
Sexo: Femenino





","www.buscojobs.com.uy/personal-para-servicio-domestico-ID-172945",2019-09-26,"Personal para servicio Domestico ",2019-10-18 23:28:31,"23:28:31","jueves","maldonado","maldonado"

"TIENDA INGLESA","Atención al Cliente",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Supermercados – Autoservices / Supervisión
Atención al Cliente / Caja
","




Conocimientos: 

Atención al Cliente
Distribución, logística, depósito.
Carnicería 
Panadería, confitería y afines
Distribución
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 29 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-atlantida-ID-173299",2019-10-02,"Personal para Zafra- Contrato 3 meses-Atlántida",2019-10-18 23:28:31,"23:28:31","miercoles","atlantida","canelones"

"TIENDA INGLESA","Atención al Cliente",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Atención al Cliente / Atención al Cliente
Atención al Cliente / Recepción
Atención al Cliente / Telefonísta
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Atención al Cliente / Caja
","




Conocimientos: 

Atención al Cliente
Carnicería 
Panadería, confitería y afines
Distribución
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 29 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-maldonado-ID-173332",2019-10-02,"Personal para Zafra- Contrato 3 meses - Maldonado",2019-10-18 23:28:31,"23:28:31","miercoles","punta del este","maldonado"

"Adecco","Reposición de Mercaderia",NA,"Completa","ADECCO SELECCIONA PARA LA EMPRESA RAPPI: PERSONAL SHOPPERS¿Qué es Rappi?Rappi es la plataforma que te permite hacer cualquier tipo de compras y recibirlas en minutos. Se puede ordenar comida, frutas, electrónicos, artículos de papelería, medicinas, antojos o ¡hasta el súper completo!Estamos contratando a personas activas, inteligentes y detallistas para volverse Personal Shoppers en nuestro equipo de Supermercado y obtener más clientes felices. ¡Sé parte del equipo!¿Qué hace un Personal Shopper?Recibe el pedido de nuestros clientes, a través de la aplicación y hace su lista de compras en supermercado en tiempos record. El Personal Shopper debe asegurarse de siempre ser muy meticuloso y dar un servicio espectacular.Si eres.  Sociable, amable y extremadamente detallista.  Te consideras súper eficiente y sabes trabajar bajo presión.  Tienes ojo para la excelencia y te gustan las cosas muy bien hechas.  Te apasiona, al igual que nosotros, la tecnología, el servicio, calidad.Sólo se necesita.  Un smartphone con sistema operativo Android (4.0 mínimo).  Contar un plan de datos móviles.  Disponibilidad para trabajar en turno rotativos, descanso entre seman.  8 Horas de Jornada Laboral (14 a 22 hs.  Tener experiencia en servicio al cliente (6 meses mínimo).  Nosotros te equipamos con uniforme, materiales de trabajo y todo lo que necesitarás para ser el mejor.Se ofrece la posibilidad de ingresar a una importante empresa que brinda estabilidad laboral y posibilidades de crecimiento","Supermercados – Autoservices / Reposición de Mercaderia
","




Conocimientos: 

Reposición de mercadería
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-shoppers-rappi-ID-172995",2019-09-24,"Personal Shoppers - Rappi",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"(Confidencial)","Albañil",NA,"Completa","Estamos en la búsqueda de una persona con conocimientos de carpintería, pintura, yeso y manualidades en general para realizar un trabajo puntual eventual en un hotel de la ciudad de Montevideo.Ingreso inmediato.","Oficios – Servicios Varios / Albañil
Oficios – Servicios Varios / Carpintería
Oficios – Servicios Varios / Pintor
","




Conocimientos: 

Carpintería en madera
Pintura 
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 20 Hasta 40 Años
Sexo: Masculino





","www.buscojobs.com.uy/personas-para-arreglos-en-general-ID-172033",2019-08-19,"Personas para arreglos en general",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"PROSEGUR URUGUAY S.A.","Mantenimiento General",1,"Completa","PLANIFICADOR DE MANTENIMIENTOÁrea de Flota e infraestructuraREQUISITOS EXCLUYENTESEstudiante de Ingeniería Mecánica o Tecnicatura UTUManejo de Excel avanzadoInglés técnico (Preferentemente)Experiencia y conocimientos en el manejo de ERP (ORACLE, EAM, SAP)Experiencia de tres años como mínimo en mecánica pesada y mantenimiento del automotor Gestión de Activos FísicosRESPONSABILIDADESRealizar y programar el plan de mantenimiento correctivo / preventivo / predictivo, a través del módulo de mantenimiento de activos dentro del ERP. Realizar el seguimiento de la planificación y ejecución del plan y del programa de mantenimiento de los activos.Coordinar con supervisores la realización, seguimiento y cumplimiento del plan de mantenimiento.  Creación /actualización y finalización de las O.T (Órdenes de Trabajo). Analizar árbol de fallas (causa – efecto).Proponer rediseño y/o mejoras de reportes y análisis de variables del módulo de mantenimiento (ERP). Administrar y mantener actualizada la base de datos de los activos en el ERP.Conocer los procesos de mantenimiento, desde la solicitud hasta el cierre de la OT / Realizar el cierre de las O.T. Mantenerse actualizado de las últimas tendencias del mantenimiento preventivo / predictivo.Informar la lista de Materiales necesaria para la realización de los mantenimientos preventivos, proponiendo los puntos de pedido e inventarios de seguridad.","Mantenimiento General / Mantenimiento General
","




Conocimientos: 

Ingeniería Industrial Mecánica
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/planificador-de-mantenimiento-ID-173864",2019-10-17,"Planificador de Mantenimiento",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"(Confidencial)","Producción",1,"Completa","El cargo implica la planificación de toda la producción diaria, procesamiento, análisis y expresión de resultados a partir de los datos recabados de producción. Realizar informes semanales y mensuales. Se deberá poseer conocimientos de herramientas estadísticas, tablas dinámicas, y excel avanzado.Pensamos en una una persona dinámica, pro activa de buen relacionamiento.Experiencia de un año en cargo similar","Industria – Producción / Producción
","




Conocimientos: 

Estadística
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 24 Hasta 40 Años





","www.buscojobs.com.uy/planner-de-produccion-ID-173724",2019-10-15,"Planner de Producción",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"PedidosYa.com","Auxiliar Administrativo",1,"Completa","Tenemos una oportunidad para vos, estamos buscando Procurement AnalystQué desafíos te esperan:Nos encontramos en la búsqueda de un analista para el equipo regional de Procurement, con foco en la atención de los servicios que presta el área de Travelling.Tus principales responsabilidades serán:Gestión de las solicitudes de viajes, reservas, consultas, visas, relocaciones, y otros requerimientos del área.Emisión de pasajes, confirmaciones de reservas, contacto con AgenciasSupervisión y administración de los acuerdos con los proveedores (aerolíneas, hoteles, salones, etc)Seguimiento de las órdenes de compra, entregas y pago a los proveedoresParticipación en la implementación de nuevos sistemas y procesosQué esperamos de vos:Estudiante de Ciencias Económicas, Relaciones Internacionales, Turismo o carreras afines, que tenga actitud positiva y disfrute de trabajar en equipo.Que muestre proactividad, habilidad analítica y capacidad para abordar las tareas de forma responsable y orientado al resultado.Que le guste trabajar con otras personas y lograr acuerdos.Disponibilidad para trabajar Full Time.Te proponemos:Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino.Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente.Claros, directos, sinceros, ingeniosos, abiertos, atentos, cercanos, divertidos, auténticos, cotidianos, coloquiales. Así somos y así trabajamos. Nuestra cultura se ve reflejada en cada uno de nuestros actos. Nos motiva a exigirnos y ser protagonistas en todo momento.#LoHacemosYa #VamosAlDetalle #PisamosFuerte #JugamosEnEquipo #GeneramosImpacto.","Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Gestión de Operaciones
Distribución – Logística – Almacenamiento / Compras / Proveedores
","




Conocimientos: 

Auxiliar Administrativo
Gestión de Compras
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/procurement-analyst-ID-172953",2019-09-23,"Procurement Analyst",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"
