"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Administrador de sistemas","www.buscojobs.com.uy/administrador-de-sistemas-ID-165626",2019-02-20 23:52:00,"SONDA Uruguay","Montevideo","Montevideo","Administración / Instalación de Redes",1,"Completa","Estamos en la búsqueda de un estudiante con excelente capacidad en resolución de problemas, considerando las políticas y procedimientos de la compañía. Mínimo 6 semestres en carrera del área informática, computación o afín.Las responsabilidades serán:Supervisar la capacidad del servidor y red. Determinar las características de un problema y/o bien resolver el problema inmediatamente y / o registro, escalar y realizar un seguimiento del problema hasta el cierre para la satisfacción de los clientes.","Tecnologías de la Información / Administración / Instalación de Redes
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 23 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Gerente de Operaciones","www.buscojobs.com.uy/gerente-de-operaciones-ID-165623",2019-02-20 23:52:00,"Universal",NA,"Montevideo","Gestión de Proyectos",NA,"Completa","En universal Soluciones Tecnológicas entendemos el valor de la vida. Por eso, nos apropiamos de la tecnología y construimos productos que ayudan a nuestros clientes a mejorar la asistencia en los distintos servicios de salud.Queremos que las personas que se unan a nuestro equipo entiendan el desafío de lo que hacemos, tengan pasión, sientan curiosidad, sean críticos y comprometidos.La posición liderará al Equipo de Operaciones. Participará de la gestión de la demanda de proyectos de nuestros clientes, así como del vínculo con proveedores externos y de la articulación entre todos los interesados. Llevará adelante la coordinación de dichos proyectos informáticos, y será responsable de la satisfactoria ejecución de los mismo.  Conocimientos y experiencia:- Formación en carreras de IT- Experiencia en cargos similares mayor a 3 años- Capacidad de liderazgo de equipos multidisciplinarios- Prácticas ágilesSe valorará:- Formación y experiencia en Project Management- Experiencia en proyectos vinculados a la tecnología Genexus- Conocimientos y/o experiencia en el área de Salud","Tecnologías de la Información / Gestión de Proyectos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Metodología Scrum
									
										Gestión de Proyectos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Operario Logístico para Puntas de Manga-Con referencias Formales","www.buscojobs.com.uy/operario-logistico-para-puntas-de-manga-con-referencias-formales-ID-165619",2019-02-20 23:52:00,"Grupo Humano Consultores","Montevideo","Montevideo","Almacén / Depósito / Stock",1,"Completa","La persona seleccionada realizará tareas de logística, carga y descarga de mercadería, tareas de operario en el depósito, entre otras. para una empresa de alimento reconocida en el mercado. Turnos de 8 horas de lunes a sábados","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Desarrollador de SW Semi Senior","www.buscojobs.com.uy/desarrollador-de-sw-semi-senior-ID-165618",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Administración / Instalación de Redes",1,"Completa","Se busca:Profesionales universitarios y estudiantes avanzados de carreras informáticas. Se requiere: Conocimiento y/o experiencia en SQL Conocimiento y/o experiencia en Visual Basic o .net Se valorará: Conocimientos de contabilidad (no excluyente)","Tecnologías de la Información / Administración / Instalación de Redes
									
										Tecnologías de la Información / Hardware / Reparación PC
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Sistemas Operativos
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Promotor de Afiliaciones para Piriapolis","www.buscojobs.com.uy/promotor-de-afiliaciones-para-piriapolis-ID-165616",2019-02-20 23:52:00,"Dalfenur","Piriápolis","Maldonado","Atención al Cliente",1,"Completa","En Más Ventas - Dalfenur Seleccionamos: Promotor de Afiliaciones para Piriapolis!  Si tenes un perfil comercial, si te gusta relacionarte, recorrer distintas localidades, barrios y comercios, si te entusiasma el desafío de ofrecerles un servicio que contribuirá con los ingresos de su negocio y estás afín de capacitarte sobre producto y técnicas de venta… ¡Nos encantará conocerte!El Cargo: entre sus principales funciones se encuentran generar contactos para comercializar nuestros productos, captar nuevos clientes a través de la visita a comercios mediante una venta consultiva, contribuyendo en el proceso de aprendizaje del uso de la herramienta. También se deberá asistir a citas asignadas en la zona de trabajo. Requisitos: orientamos nuestra búsqueda a personas entusiastas que deseen incorporarse en un equipo de alto impacto, que cuenten con Bachillerato completo, donde se valorarán cursos de ventas. Ofrecemos: unirse a una empresa en crecimiento, con un salario acorde a las responsabilidades con importantes desafíos a cumplir, así como un interesante plan de remuneración y plan de reconocimiento. Bono por sobre cumplimiento de metas en ventas. Estabilidad laboral y muy buen ambiente laboral.Lugar de trabajo: el desempeño del cargo implica recorrer Piriapolis y sus inmediaciones. Dedicación: De lunes a viernes, 44 horas semanales.","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de servicios
									
										atención al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 60 Años
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"GERENTE COMERCIAL - CANAL TRADICIONAL","www.buscojobs.com.uy/gerente-comercial-canal-tradicional-ID-165533",2019-02-20 23:52:00,"LEOPOLDO GROSS Y ASOCIADOS S.A.",NA,"Canelones","Análisis de Negocios",1,"Completa","LEOPOLDO GROSS Y ASOCIADOS selecciona: GERENTE COMERCIAL - CANAL TRADICIONAL Nuestra búsqueda se orienta a profesionales de 35 a 45 años de edad, con marcado perfil comercial y formación Universitaria/Terciaria en el área de Negocios, Marketing o especializaciones afines. Se requiere experiencia en el área comercial de empresas de gran porte, con estructura sólida. Serán sus principales responsabilidades:- Gestionar los proyectos comerciales,, elaborar estrategias para llevar a cabo el plan de ventas basado en objetivos y validarlo con la Dirección Comercial - Desarrollar indicadores específicos para el seguimiento de resultados, que permitan tomar acciones para potenciar el negocio. - Gestión de equipo de ventas (vendedores directos y distribuidores) - Detección de oportunidades de negocio, investigar el mercado y elaborar informes, crear propuestas y planes de acción - Relevar y mantenerse actualizado en información referida al negocio, tipo de clientes, posición de la competencia, diseñando, planificando y dirigiendo las acciones comerciales necesarias y definiendo el mejor esquema de acción asegurando el nivel de rentabilidad. - Elaborar y presentar informes de gestión a la Dirección Comercial. - Realizar una coordinación constante con el Jefe de Ventas de Canal Moderno (Supermercados). Ofrecemos la posibilidad de incorporarse a una empresa de gran trayectoria en su rubro, ocupando un cargo de nivel jerárquico reportando directamente a la Dirección Comercial con dedicación full-time. Es requerido el sólido manejo de herramientas informáticas. Adjuntar CV con aspiraciones salariales","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Supervisión de Equipos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 35 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"OFICIAL SALA DE MAQUINAS","www.buscojobs.com.uy/oficial-sala-de-maquinas-ID-165609",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Operador de Maquinaria",1,"Completa","La búsqueda se orienta hacia candidatos que cuenten con los siguientes requisitos:Mecánico industrial o mecánico naval con experiencia sistemas de frio con gas amoníacoSe valorará experiencia en área industrial y/o cargos similaresDisponibilidad horaria","Industria – Producción / Operador de Maquinaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Refrigeración / Calefacción
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-20,"miércoles"
"Programador","www.buscojobs.com.uy/programador-ID-165575",2019-02-20 23:52:00,"SisInfo","Montevideo","Montevideo","Programación",1,"Completa","Estamos buscando una persona proactiva con marcado deseo de crecimiento personal y profesional, que quiera integrarse a un equipo de trabajo innovador, y con un alto nivel de desafíos a enfrentar.Pensamos en Profesionales con:•	Experiencia en herramienta de desarrollo Genexus•	Experiencia en análisis y diseño de soluciones•	Experiencia en proyectos de implantación de software•	Formación académica en informática.•	Manejo fluido de las herramientas utilizadas en SisInfo (Oracle, Java, SQL Server, MySql, Tomcat, JBoss, etc.)Características de la persona: •	Muy buena capacidad para el trabajo en equipo•	Contar con aptitudes de comunicación interpersonal y buen relacionamiento•	Responsabilidad y compromiso en el cumplimiento de objetivos•	ProactividadNuestra propuesta: •	Incorporarse a una empresa en constante crecimiento con marcada presencia en el mercado.•	Trabajar en equipos de desarrollo de soluciones informáticas de gran porte.•	Ambiente de trabajo distendido y flexible.•	Posibilidades de crecimiento","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Testing de Sistemas
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
										Java
									
										SQL
									
										MySQL
									
										Oracle
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Programador Senior Genexus","www.buscojobs.com.uy/programador-senior-genexus-ID-165574",2019-02-20 23:52:00,"SisInfo","Montevideo","Montevideo","Programación",1,"Completa","Estamos incorporando estudiantes avanzados o profesionales de las carreras de:o	Ingeniería en Computación / Sistemas / Informáticao	Licenciatura en Sistemas / Informáticao	Analista en Tecnología de la Informacióno	Analista Programadoro	Tecnicatura en informática o similaresDescripción del Cargo - Programador Senior GenexusEl cargo interactúa en un equipo de desarrollo con Analistas que le entrega documentación de análisis y diseño, la cual expresa la solución que debe ser desarrollada por el postulante. Responsabilidades Principales•	Se encargará de escribir el código necesario para la realización de la solución expresada en la documentación de análisis y diseño recibida.•	Testeo primario de las soluciones desarrolladas.•	Mantenimiento de las configuraciones de los ambientes de desarrollo.•	Generación de programas (script) para inicialización de Bases de Datos de las soluciones.•	Seguir y fomentar el uso de políticas y procedimientos SisInfo.•	Reportará al Líder de equipo.•	Estimación de las tareas asignadas. •	Autocontrol en base objetivos acordados.Requisitos Profesionales•	Formación académica comprobada en informática•	Manejo fluido de las herramientas utilizadas en SisInfo (Genexus, Oracle, java, SLQ Server, Tomcat, JBoss, etc.)•	Experiencia de al menos 3 años en tareas similares.Características Personales•	Facilidad y predisposición para el trabajo en equipo.•	Contar con aptitudes de comunicación interpersonal y buen relacionamiento.•	Capacidad para materializar las ideas comunicadas por el Analista y cumplir las directrices de éste.•	Capacidad para interpretar la documentación de análisis y diseño entregada por los Analistas.•	Perspectivas de desarrollo profesional en la empresa.•	Demostrar autosuficiencia, responsabilidad y compromiso en el cumplimiento de tareas asignadas.•	Orientación al cliente.•	Proactividad y mejora continua.Nuestra propuesta: •	Incorporarse a una empresa en constante crecimiento con marcada presencia en el mercado.•	Trabajar en equipos de desarrollo de soluciones informáticas de gran porte.•	Ambiente de trabajo distendido y flexible.•	Posibilidades de crecimiento","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Testing de Sistemas
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
										Java
									
										SQL
									
										Oracle
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Programador Junior","www.buscojobs.com.uy/programador-junior-ID-165573",2019-02-20 23:52:00,"SisInfo",NA,"Montevideo","Análisis de Sistemas",1,"Completa","Estamos incorporando estudiantes de las carreras de:o	Ingeniería en Computación / Sistemas / Informáticao	Licenciatura en Sistemas / Informáticao	Analista en Tecnología de la Informacióno	Analista Programadoro	Tecnicatura en informática o similaresSe valorarán conocimientos y experiencia en Genexus.Nuestra propuesta: •	Incorporarse a una empresa en constante crecimiento con marcada presencia en el mercado•	Reportará al Líder de Equipo•	Trabajar en equipos de desarrollo de soluciones informáticas de gran porte•	Seguir los estándares definidos por SisInfo•	Realizar la estimación de las tareas asignadas•	Testeo primario de las soluciones desarrolladas•	Brindar capacitación en Genexus previo a la incorporación Características del perfil: •	Muy buena capacidad para el trabajo en equipo•	Contar con aptitudes de comunicación interpersonal y buen relacionamiento•	Responsabilidad y compromiso en el cumplimiento de objetivos•	Proactividad","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Recepcionista - Telefonista / Suplencia hasta 1° Marzo","www.buscojobs.com.uy/recepcionista-telefonista-suplencia-hasta-1-marzo-ID-165607",2019-02-20 23:52:00,"Consultora Eventuales","Montevideo","Montevideo","Secretaría",1,"Completa","Seleccionamos para Automotora - Zona Centro La Persona Jóvenes que posean bachillerato finalizado, que cuenten con experiencia en tareas similares, así como buen manejo de sistemas informáticos, valorado conocimientos de SAP. Buscamos personas proactivas, con excelente relacionamiento interpersonal, capacidad de trabajo en equipo y orientación al cliente. La TareaRecepción de clientes, atención de central telefónica, apoyo en tareas administrativas. La propuestaHorario de Lunes a Viernes de 9 a 13 y 14 a 18.30h.Salario: $27.400Ingreso inmediatoFECHA DE CONTRATACIÓN 22 FEBRERO AL 1° DE MARZO (Inclusive)","Administración – Secretariado / Secretaría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Secretariado
									
										Administración
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"Ejecutivo de Ventas","www.buscojobs.com.uy/ejecutivo-de-ventas-ID-165604",2019-02-20 23:52:00,"Abitab",NA,"Montevideo","Comercial / Ventas",NA,"Completa","Objetivo del cargo:Venta de tipo consultiva de los distintos servicios (cobros, pagos, giros internacionales, promociones, entre otros), con fuerte componente de TI, a empresas de mediano y gran porte a través de la red de locales.Principales funciones del cargo:- Venta de los diferentes servicios que componen la cartera.- Prospección e identificación de oportunidades de negocio.- Participación en la cotización y diseño de propuestas comerciales.- Estricto seguimiento a las propuestas y liderazgo de la implementación de los proyectos concretados.Requisitos necesarios:- Bachillerato completo. - Experiencia mínima de 2 años en cargos de análoga naturaleza.- Serán valorados los cursos de formación en Atención al Cliente, Ventas y Marketing asi como tambien conocimientos de TI (técnicos).","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de servicios
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2019-02-20,"miércoles"
"ENCARGADO DE MANTENIMIENTO para IMPORTANTE EDIFICIO DE OFICINAS","www.buscojobs.com.uy/encargado-de-mantenimiento-para-importante-edificio-de-oficinas-ID-165586",2019-02-20 23:52:00,"CAPITAL HUMANO RRHH","Montevideo","Montevideo","Mantenimiento Industrial",1,"Completa","Capital Humano RRHH selecciona para importante edificio de oficinas (Edificio Plaza Alemania – Empresa Integrated Developments), Encargado de Mantenimiento.La tareas serán la resolución de problemas técnicos que surjan en los espacios comunes del edificio, asistencia técnica a los ocupantes de las oficinas, así como contacto con proveedores. Serán responsable del mantenimiento de aspectos eléctricos, sanitarios, aire acondicionado y desperfectos técnicos en general. La búsqueda se orienta a personas de ambos géneros, de 30 a 45 con al menos 3 años de experiencia como Encargados de Mantenimiento en edificios, instituciones, clubes deportivos, colegios, organizaciones, etc. Los candidatos deberán poseer titulo técnico en Electricidad, o Sanitaria, mantenimiento de Aire Acondicionado y/o similares.El horario será full time (Lunes a Viernes horario completo), Sábado (medio horario). Sin embargo, la persona deberá poseer disponibilidad y flexibilidad horaria para emergencias y/o recibir proveedores fuera de horario.  Tendrá una persona a su cargo. Se solicitaran aspiraciones salariales.","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Oficios – Servicios Varios / Aire Acondicionado
									
										Oficios – Servicios Varios / Calefacción / Refrigeración
									
										Oficios – Servicios Varios / Electricidad
									
										Oficios – Servicios Varios / Mantenimiento General
									
										Oficios – Servicios Varios / Mecánica General
									
										Oficios – Servicios Varios / Sanitaria
									
										Especializaciones / Construcción
									
										Especializaciones / Electricidad
									
										Construcción – Arquitectura / Obras Civiles
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad
									
										Mecánica industrial
									
										Mantenimiento Industrial
									
										Mantenimiento General
									
										Aire Acondicionado
									
										Sanitaria
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 30 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-02-19,"martes"
