"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Asistente Biología Celelar","www.buscojobs.com.uy/asistente-biologia-celelar-ID-163965",2019-01-07 17:57:56,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 175/18 - Llamar a aspirantes la provisión interina de un cargo de Asistente de la Sección Biología Celular del Departamento de Biología Celular y MolecularLugar de Recepción de Consultas:cocnurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Biología Humana
									
								

						
					
					
				",2018-12-23,"domingo"
"Asistente Biología Celular","www.buscojobs.com.uy/asistente-biologia-celular-ID-163966",2019-01-07 17:57:56,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 176/18 - Llamar a aspirantes la provisión interina de un cargo de Asistente de la Sección Biología Celular del Departamento de Biología Celular y MolecularLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Biología Humana
									
								

						
					
					
				",2018-12-23,"domingo"
"Docentes De Operaciones Unitarias","www.buscojobs.com.uy/docentes-de-operaciones-unitarias-ID-163956",2019-01-07 17:57:56,"Utec - Consejo Directivo Central",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. La carrera de Licenciatura en Análisis Alimentario realiza el llamado de postulantes para el registro docente en el área que se describe a continuación, la cual se brinda en la ciudad de Paysandú.Lugar de Recepción de Consultas:capitalhumano@utec.edu.uycapitalhumano@utec.edu.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-21,"viernes"
"Gº2 Ic Curso Acondicionamiento Natural","www.buscojobs.com.uy/g2-ic-curso-acondicionamiento-natural-ID-163923",2019-01-07 17:57:56,"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Asistente del IC – curso de Acondicionamiento Natural (Esc. G, Gº2, 6 hs.), cargo Nº6871Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar - concursos@fadu.edu.uyTeléfono de Consultas:24067225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Ayudante Pot Iº Social","www.buscojobs.com.uy/ayudante-pot-i-social-ID-163924",2019-01-07 17:57:56,"Universidad De La República - Facultad De Psicología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. VER BASESLugar de Recepción de Consultas:concursos@psico.edu.uyTeléfono de Consultas:24008555 int. 207 y 208","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Asistente Iº Educación","www.buscojobs.com.uy/asistente-i-educacion-ID-163925",2019-01-07 17:57:56,"Universidad De La República - Facultad De Psicología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. VER BASESLugar de Recepción de Consultas:concursos@psico.edu.uyTeléfono de Consultas:2400855 int 207 - 208","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-20,"jueves"
"Coordinador Uae -Cure - Universidad De La República - Centro Universitario Regional Del Este","www.buscojobs.com.uy/coordinador-uae-cure-universidad-de-la-republica-centro-universitario-regional-del-este-ID-163899",2019-01-07 17:57:56,"Universidad De La República - Centro Universitario Regional Del Este - Cure",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Formación y experiencia en gestión de la educación, en particular en la elaboración y evaluación de planes de estudio, pedagogía, dictáctica, etc., mayor informacion basesLugar de Recepción de Consultas:Inscripciones: Centro Universitario Regional Este - De lunes a viernesSede Maldonado: Calle Tacuarembó s/n, e/ Bv Artigas y Av. Aparicio Saravia. Tel 4225 5326 – Int. 562y 565 de 9:00 a 13:00hs.Sede Rocha: Ruta 9 y Ruta 15 Tel: 4472 9507 int.361 y 362. - de 9:00 a 13:00 hs.Sede Treinta y Tres: Ruta 8 km 282. Tel: 4452 3753. De lunes a viernes de 12:30 a 16:30 hsTeléfono de Consultas:42255326 int 562 y 565","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Profesor Titular (Gº5) - Universidad De La República - Centro Universitario Regional Del Este","www.buscojobs.com.uy/profesor-titular-g5-universidad-de-la-republica-centro-universitario-regional-del-este-ID-163900",2019-01-07 17:57:56,"Universidad De La República - Centro Universitario Regional Del Este - Cure",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Consolidada trayectoria en investigacion, docencia, formación en recursos humanos en Limnología y ciencias ambientales. Radicado en el CURELugar de Recepción de Consultas:Lugar de inscripciones: Centro Universitario Regional Este (CURE): Sede Maldonado: Calle Tacuarembó s/n, entre Bv Artigas y Av. Aparicio Saravia. Tel 4225 5326 – Internos 562 y 565. De lunes a viernes de 9:00 a 13:00 hs.Sede Rocha: Ruta 9 y Ruta 15 Tel: 4472 9507 int.361 y 362. De lunes a viernes de 9:00 a 13:00 hs.Sede Treinta y Tres: Simón del Pino 1132. Tel: 4452 3753. De lunes a viernes de 12:30 a 16:30 hsTeléfono de Consultas:4255326 int 562","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Gº1 Eucd Área Tecn Textil-Indumentaria","www.buscojobs.com.uy/g1-eucd-area-tecn-textil-indumentaria-ID-163901",2019-01-07 17:57:56,"Universidad De La República - Facultad De Arquitectura, Diseño Y Urbanismo",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Ayudante del Área Tecnológica, Sub-área Tecnología, perfil textil – indumentaria de la EUCD (Esc. G, Gº1, 10 hs.), cargo Nº5336Lugar de Recepción de Consultas:Sección Concursos | FADU | Udelar - concursos@fadu.edu.uyTeléfono de Consultas:24067225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Interino Gº1-Dtyt De Info-Archivología","www.buscojobs.com.uy/interino-g1-dtyt-de-info-archivologia-ID-163903",2019-01-07 17:57:56,"Universidad De La República - Facultad De Información Y Comunicación",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Llamado 103/18 a aspirantes a un cargo Interino para Ayudante Gº1, para el Departamento Tratamiento y Transferencia de Información.Nº de expediente 251900-001397-18Lugar de Recepción de Consultas:San Salvador 1944 esquina JacksonMontevideo 11200Sección ConcursosTeléfono de Consultas:24138020 interno 1125","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Ingeniero Hidráulico","www.buscojobs.com.uy/ingeniero-hidraulico-ID-163904",2019-01-07 17:57:56,"Administración Nacional De Educación Pública - Consejo Directivo Central",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Elaboración de proyecto ejecutivo aprobado por I.M. para planta de tratamiento de aguas residuales en complejo educativo del barrio Villa García- MontevideoLugar de Recepción de Consultas:licitacionesdecodicen@gmail.comTeléfono de Consultas:29171517 int. 213","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-19,"miércoles"
"Interino - Gº1 -Unidad De Comunicación","www.buscojobs.com.uy/interino-g1-unidad-de-comunicacion-ID-163871",2019-01-07 17:57:56,"Universidad De La República - Facultad De Información Y Comunicación",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Llamado 102/18 a un cargo Interino de Ayudante Gº1 , 20 hs, para la Unidad de Comunicación.Nº de expediente 251045-000380-18Lugar de Recepción de Consultas:San Salvador 1944 esquina JacksonMontevideo 11200Sección ConcursosTeléfono de Consultas:24138020 interno 1125","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-18,"martes"
"Consultor Asesor Economista Para Acce","www.buscojobs.com.uy/consultor-asesor-economista-para-acce-ID-163872",2019-01-07 17:57:56,"Presidencia De La República - Presidencia De La República Y Unidades Dependientes",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Será responsable de ejecutar las tareas de asesoramiento que le asigne el Gerente de Regulación, las que estarán vinculadas con el objetivo de optimizar el funcionamiento del mercado de contrataciones públicas.Lugar de Recepción de Consultas:gestion.humana@acce.gub.uyTeléfono de Consultas:xxx","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Economista
									
								

						
					
					
				",2018-12-18,"martes"
"Responsable Evaluación Y Monitoreo","www.buscojobs.com.uy/responsable-evaluacion-y-monitoreo-ID-163877",2019-01-07 17:57:56,"Presidencia De La República - Oficina De Planeamiento Y Presupuesto",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Apoyar metodológicamente a la Coordinación de las Áreas de Apoyo en la planificación de mediano plazo y en la planificación operativa, así como asistir en la elaboración de los instrumentos del sistema de información.Asegurar el registro de la ejecución con la calidad requerida y en los tiempos adecuados, procurando la disposición de la información que permita la ejecución eficaz del proceso de seguimiento del Programa.Coordinar el proceso de seguimiento de los indicadores de las matrices de resultados, productos y de riesgos de ejecución.Lugar de Recepción de Consultas:Los interesados deberán enviar su CV, hasta el domingo 13 de enero de 2019 inclusive, a la dirección de correo electrónico: uc.adquisiciones@opp.gub.uy indicando en el Asunto: Ref.: Responsable Evaluación y MonitoreoTeléfono de Consultas:150 int. 8225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dirección
									
								

						
					
					
				",2018-12-18,"martes"
"Gr 1 Anatomía Patológica","www.buscojobs.com.uy/gr-1-anatomia-patologica-ID-163844",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr.1 Ayudante de Clase, para la Cátedra de Anatomía Patológica, nº de llamado 127/18, expediente 091130-001112-18, Resolución nº 23 del Consejo de Facultad de sesión del 29/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-17,"lunes"
"Gr 1 Cirugía Bmf Ii","www.buscojobs.com.uy/gr-1-cirugia-bmf-ii-ID-163845",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr.1 Ayudante de Clase, para la Cátedra de Cirugía BMF II, nº de llamado 128/18, expediente 091130-001198-18, Resolución nº 61 del Consejo de Facultad de sesión del 29/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-17,"lunes"
"Asistente Ii De Laboratorio","www.buscojobs.com.uy/asistente-ii-de-laboratorio-ID-163847",2019-01-07 17:57:56,"Utec - Consejo Directivo Central",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. UTEC llama a conformar un registro de Aspirantes de Asistente Administrativo II para desarrollar tareas en la carrera Tecnólogo en Mecatrónica Industrial, la que se dicta en la ciudad de Rivera, en el marco del Proyecto Flor de Lana.Lugar de Recepción de Consultas:capitalhumano@utec.edu.uyTeléfono de Consultas:26038832","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-17,"lunes"
"918013 - Becarios-As Ccee","www.buscojobs.com.uy/918013-becarios-as-ccee-ID-163805",2019-01-07 17:57:56,"Administración Nacional De Usinas Y Trasmisiones Eléctricas",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Realizar tareas técnicas, vinculadas con la gestión comercial, de recursos humanos y de recursos materiales.Lugar de Recepción de Consultas:llamadosexternos@ute.com.uyTeléfono de Consultas:155- 2305","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-16,"domingo"
"918012 - Becarios-As Psicología","www.buscojobs.com.uy/918012-becarios-as-psicologia-ID-163806",2019-01-07 17:57:56,"Administración Nacional De Usinas Y Trasmisiones Eléctricas",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. o Preparar los instrumentos de evaluación y acompañar al Analista Selección Psicolaboral en la aplicación de los instrumentos de evaluación.o Clasificar, ordenar, organizar y archivar los documentos resultantes de las diferentes evaluaciones.o Participar en el seguimiento mediante la modalidad de talleres a los nuevos ingresos de la empresa, asesorando a las jefaturas sobre su inserción en los equipos de trabajo.o Colaborar en la selección y seguimientos de las Becas y Pasantías con los distintos convenios que tiene UTE.o Colaborar en la realización de actividades de clima organizacional.o Ejecutar y Colaborar en la coordinación y en las actividades de evaluación, asesoramiento y divulgación del Sistema de Gestión del desempeñoo Realizar contactos con los gestores del desempeño y colaborar en la impartición de los cursos de capacitación sobre el sistema de Gestión del desempeñoo Participar en las reuniones de divulgación del Sistema de Gestión del Desempeño, cuando le sea encomendado.o Colaborar en diseñar los formularios soporte de la gestión del desempeño proponiendo ajustes.o Colaborar en las distintas actividades relacionadas a la mejora de la claidad de vida de los funcionario.Lugar de Recepción de Consultas:llamadosexternos@ute.com.uyTeléfono de Consultas:155- 2305","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Psicología
									
								

						
					
					
				",2018-12-16,"domingo"
"Gr 2 Cátedra De Radiología Y Fisioterap","www.buscojobs.com.uy/gr-2-catedra-de-radiologia-y-fisioterap-ID-163807",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efectivos, para la Cátedra de Radiología y Fisioterapia, nº de llamado 126/18, expediente 091130-001286-18, Resolución nº 24 del Consejo de Facultad de sesión del 29/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-16,"domingo"
"Gr 4 Dpto Odontología Hosp De Clínicas","www.buscojobs.com.uy/gr-4-dpto-odontologia-hosp-de-clinicas-ID-163797",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 4 Profesor Agregado, efectivo, para el Departamento de Odontología – Hospital de Clínicas, nº de llamado 125/18, expediente 091130-001614-18, Resolución nº 25 del Consejo de Facultad de sesión del 29/11/2018Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-14,"viernes"
"Docente - Adjunto Grado 3","www.buscojobs.com.uy/docente-adjunto-grado-3-ID-163765",2019-01-07 17:57:56,"Universidad De La República - Facultad De Derecho",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO PARA COORDINADOR ACADÉMICO DE LA UNIDAD DE PROYECTOS, COOPERACIÓN Y CONVENIO DE LA FACULTAD DE DERECHOLugar de Recepción de Consultas:concursos@fder.edu.uyTeléfono de Consultas:0","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-13,"jueves"
"Asistente En El Área De Ingeniería Civil","www.buscojobs.com.uy/asistente-en-el-area-de-ingenieria-civil-ID-163768",2019-01-07 17:57:56,"Administración De Las Obras Sanitarias Del Estado - Administración De Las Obras Sanitarias Del Estado",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Se requiere la contratación para apoyar a la Regional Centro en las actividades concernientes al Plan de Conexiones al Saneamiento de Ciudad de la Costa, en un todo de acuerdo con las normas BID y a la normativa nacional vigente.Lugar de Recepción de Consultas:pfe.llamados@ose.com.uypfe.llamados@ose.com.uy","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-13,"jueves"
"Asistente Ingenieria Civil","www.buscojobs.com.uy/asistente-ingenieria-civil-ID-163769",2019-01-07 17:57:56,"Presidencia De La República - Oficina De Planeamiento Y Presupuesto",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. El consultor deberá contribuir activamente en la implementación, ejecución y seguimiento de una serie de instrumentos que se desarrollan en el Área de Inversiones del Programa a efectos de un correcto seguimiento en la ejecución del mismo, así como permitir brindar el apoyo necesario a las IDs en todas las etapas de los diversos proyectos, atendiendo los aspectos que correspondan al perfil requerido en los Términos de Referencia.Lugar de Recepción de Consultas:Los interesados deberán enviar su CV, hasta el domingo 20 de enero de 2019 inclusive, a la dirección de correo electrónico: uc.adquisiciones@opp.gub.uy indicando en el Asunto: Ref.: Asistente en Ingenieria CivilTeléfono de Consultas:150 int. 8225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dirección
									
								

						
					
					
				",2018-12-13,"jueves"
"Especialista En Ordenamiento Territorial - Presidencia De La República","www.buscojobs.com.uy/especialista-en-ordenamiento-territorial-presidencia-de-la-republica-ID-163770",2019-01-07 17:57:56,"Presidencia De La República - Oficina De Planeamiento Y Presupuesto",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. El objetivo de la consultoría consiste en contribuir en forma conjunta con los actoresinvolucrados, a la elaboración de los proyectos de Ordenanzas de los Departamentosde Canelones, Paysandú, Colonia, Tacuarembó y Salto, de acuerdo a lo establecidoen la Ley de Ordenamiento Territorial y Desarrollo Sostenible.Lugar de Recepción de Consultas:Los interesados deberán enviar su CV, hasta el domingo 20 de enero de 2019 inclusive, a la dirección de correo electrónico: uc.adquisiciones@opp.gub.uy indicando en el Asunto: Ref.: Especialista en ordenamiento territorialTeléfono de Consultas:150 int. 8225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dirección
									
								

						
					
					
				",2018-12-13,"jueves"
"Especialista En Proyectos Urbanos - Presidencia De La República","www.buscojobs.com.uy/especialista-en-proyectos-urbanos-presidencia-de-la-republica-ID-163771",2019-01-07 17:57:56,"Presidencia De La República - Oficina De Planeamiento Y Presupuesto",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. El objetivo de la consultoría consiste en asesorar técnicamente en el análisis e implementación de herramientas de gestión territorial, en el marco de la Ley N° 18.308 en cuatro proyectos: Real de San Carlos (Colonia), Parque Inundable (Durazno),Parque Cañada Lavalleja (Flores) y Parque Cuñapirú (Rivera), optimizando la inversión pública en cada uno de los proyectos urbanos de referencia.Lugar de Recepción de Consultas:Los interesados deberán enviar su CV, hasta el domingo 20 de enero de 2019 inclusive, a la dirección de correo electrónico: uc.adquisiciones@opp.gub.uy indicando en el Asunto: Ref.: Especialista en proyectos urbanosTeléfono de Consultas:150 int. 8225","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Dirección
									
								

						
					
					
				",2018-12-13,"jueves"
"Consultor/A Nacional En Comunicaciones","www.buscojobs.com.uy/consultora-nacional-en-comunicaciones-ID-163741",2019-01-07 17:57:56,"Ministerio De Desarrollo Social - Instituto Nacional De Alimentación",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Dar asistencia técnica al Observatorio de Seguridad Alimentaria y Nutricional del INDA-MIDES de Uruguay para el fortalecimiento de estrategias comunicacionales del derecho a la alimentación en el país en el marco del proyecto TCP/RLA/3618.El Consultor/a Nacional en comunicaciones ejercerá sus funciones bajo la supervisión del Representante de la FAO en Uruguay.Lugar de Recepción de Consultas:obsan-inda@mides.gu.buyTeléfono de Consultas:29160778","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Seguridad
									
								

						
					
					
				",2018-12-08,"sábado"
"Beca Laboratorio Central De Prótesis","www.buscojobs.com.uy/beca-laboratorio-central-de-protesis-ID-163717",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Beca para el Laboratorio Central de Prótesis, nº de llamado 124/18, expediente 091130-000256-18, Resolución nº 65 del Consejo de Facultad de sesión del 05/07/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
"90/18 Prof Adj Historia Y Filosofía De","www.buscojobs.com.uy/9018-prof-adj-historia-y-filosofia-de-ID-163718",2019-01-07 17:57:56,"Universidad De La República - Facultad De Humanidades Y Ciencias De La Educación",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Un (1) cargo de Profesor Adjunto (Esc. G, Gr. 3, 20 hs. sem.) para el Departamento de Historia y Filosofía de laEducación del Instituto de Educación desde la toma de posesión hasta la provisión en efectividad no más allá del31.05.19. El cargo es renovable sujeto a informe de disponibilidad presupuestal.Lugar de Recepción de Consultas:concursosfhuce@gmail.comTeléfono de Consultas:2400 2899","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-08,"sábado"
"Gr 2 Cátedra De Cirugía Bmf Ii","www.buscojobs.com.uy/gr-2-catedra-de-cirugia-bmf-ii-ID-163638",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efectivo, para la Cátedra de Cirugía B.M.F. II, nº de llamado 122/18, expediente 091130-000134-16, Resolución nº 13 del Consejo de Facultad de sesión del 1/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
"Gr 3 Cátedra De Endodoncia","www.buscojobs.com.uy/gr-3-catedra-de-endodoncia-ID-163639",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 3 Profesor Adjunto, efectivos, para la Cátedra de Endodoncia, nº de llamado 121/18, expediente 091130-000454-17, Resolución nº 8 del Consejo de Facultad de sesión del 15/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
"Gr 2 Cátedra De Operatoria Dental","www.buscojobs.com.uy/gr-2-catedra-de-operatoria-dental-ID-163646",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efectivos, para la Cátedra de Técnica de Operatoria Dental, nº de llamado 118/18, expediente 091130-000598-18, Resolución nº 11 del Consejo de Facultad de sesión del 25/10/2018Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 A 15 hs.Teléfono de Consultas:24873048 INT. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
"Ay Fisiología Y Genética Bacteriana","www.buscojobs.com.uy/ay-fisiologia-y-genetica-bacteriana-ID-163648",2019-01-07 17:57:56,"Universidad De La República - Facultad De Ciencias",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. LLAMADO Nº 170/18 - Llamar a aspirantes la provisión interina de un cargo de Ayudante de la Sección Fisiología y Genética BacterianaLugar de Recepción de Consultas:concurso@fcien.edu.uyTeléfono de Consultas:25251224","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							
							
							
							
							
								
							
						

						
					
					
				",2018-12-08,"sábado"
"Gr 2 Carrera De Higienista","www.buscojobs.com.uy/gr-2-carrera-de-higienista-ID-163649",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efectivo, para la Carrera de Higienista, nº de llamado 120/18, expediente 091130-001147-18, Resolución nº 12 del Consejo de Facultad de sesión del 18/10/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
"Gr1 Carrera De Laboratorista-Prót Fija","www.buscojobs.com.uy/gr1-carrera-de-laboratorista-prot-fija-ID-163656",2019-01-07 17:57:56,"Universidad De La República - Facultad De Odontología",NA,"Montevideo","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 1 Ayudante de Clase, efectivo, para la Carrera de Laboratorista- Curso de Prótesis Fija, nº de llamado 123/18, expediente 091130-000729-17, Resolución nº 7 del Consejo de Facultad de sesión del 8/11/2018.Lugar de Recepción de Consultas:Facultad de Odontología - Av. Gral. Las Heras 1925 - Sección Concursos - lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Odontología
									
								

						
					
					
				",2018-12-08,"sábado"
