"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"

"(Confidencial)","Comercial / Ventas",5,"Indiferente","Empresa  de gran trayectoria busca personas proactivas con perfil comercial para trabajo en el área de ventas, supervisión y marketing de productos de consumo en Montevideo e Interior. Se ofrece alta remuneración, capacitación y plan de carrera.Requerimos …Capacidad de aprendizaje, buena presencia y don de gente.Para postular.  Adjuntar CV completo.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Supervisión de Equipos
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Marketing – Publicidad / Mercadotecnia
","




Conocimientos: 

Captación de Cuentas
Coordinación de fuerza de ventas
Marketing al consumidor
Prospección de clientes
Venta de servicios
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 25 Hasta 60 Años
Sexo: Femenino





","www.buscojobs.com.uy/oportunidad-comercial-ID-174591",2019-11-05,"Oportunidad Comercial",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"SOFIA CAMPANELLA","Odontología",1,"Indiferente","Busco ortodoncista ya recibido o estudiante  avanzado ,para clinica odontologica,para trabajar en la cuidad de Montevideo ,6 dias al mes .Enviar curriculum completo ....","Salud / Odontología
","




Conocimientos: 

Odontología
Ortodoncia
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/ortodoncista-ID-173963",2019-10-20,"ORTODONCISTA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Goddard Catering Group Uruguay","Panadería",NA,"Completa","NATURALEZA Y ALCANCE DE LAS FUNCIONES:Cumplir con los requerimientos de producción de panadería solicitada por las líneas aéreas y concesiones. Verifica que el producto cumpla con los estándares solicitados, como calidad, peso, porciones exactas, presentación y empaque.PRINCIPALES RESPONSABILIDADES:1. Elaborar de manera adecuada los pedidos de panadería de acuerdo a los requerimientos de los clientes.a) Elabora productos de pan controlando las operaciones según el manual de procedimientos. La elaboración estará constituida por amasar, sobar, establecer porciones, armar, estufar y cocinar panes, bizcochos, galletas, mantequillas.b) Envasa, etiqueta y embala los productos elaborados, asegurando su integridad durante la distribución y comercialización.c) El cumplimiento estricto de los requerimientos específicos de cada cliente referentes a la elaboración de sus productos.d) Colaborar en el orden general del sector, cámaras, rotulados de mercadería.","Oficios – Servicios Varios / Panadería
Turismo – Hotelería – Gastronomía / Gastronomía
","




Conocimientos: 

Cocina 
Panadería, confitería y afines
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/panadero-zona-aeropuerto-ID-174556",2019-11-05,"Panadero - zona Aeropuerto",2019-11-10 21:25:59,"21:25:59",NA,"paso carrasco","montevideo"

"TIENDA INGLESA","Panadería",NA,"Indiferente","Nos encontramos en búsqueda de Maestros Panaderos para Montevideo, Atlántida y Maldonado.Tareas.  Descongelar los productos para preparar y cocinar posteriormente.  Realizar el sobado y armado de los productos panificados varios respetando las especificidades de cada tipo de producción (tipo de masa, semillas, agregados, entro otros.  Preparar los hornos para la cocción considerando temperaturas, tiempos de cocción, tiempos de enfriado y todas aquellas variables que afecten directamente al resultado de producción.  Controlar la cocción de los panificados asegurando una producción acorde a la calidad y caracteristicas establecidas para la sección.  Controlar el stock de productos congelados para producción de panificados e insumos de producción.  Solicitar a quien corresponda la reposición del stock.  Colaborar con el Jefe de Sección en tareas de entrenamiento y capacitación en tareas de alta complejidad técnica (sobado, amasado, corte, leudado) al equipo y a nuevos colaboradores.Requisitos.  Experiencia previa como Panader.  Disponibilidad horaria","Supermercados – Autoservices / Panadería
","




Conocimientos: 

Panadería, confitería y afines
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/panaderos-ID-174454",2019-11-01,"Panaderos",2019-11-10 21:25:59,"21:25:59",NA,"atlantida","canelones"

"Advice","Contaduría",NA,"Completa","Paradigma es una empresa de capitales latinoamericanos con más de 25 años de trayectoria, líder en consultoría de Management, Procesos, Tecnología y Personas.Con más de 1500 proyectos desarrollados en 16 países, hoy la consultora es referente en Uruguay y miembro de la Alianza internacional Next Continent.Buscamos Profesionales Universitarios con título de grado preferentemente de Ciencias Económicas e Ingenierías (Informática, Industrial o afines). Se valora contar con MBA o estudios posgraduales. Dominio del idioma inglés. Experiencia mayor a 15 años en empresas de primera línea, valorándose la experiencia en Consultoría y Proyectos de Transformación. Se requiere contar con experiencia en venta consultiva de servicios a medida B2B (consultoría, desarrollo de sistemas y marketing), con probado nivel de relacionamiento con el mercado interno de empresas targets (contactos C Levels), así como experiencia en gestión de proyectos, en el diseño y la transformación de procesos; la búsqueda de soluciones y el ciclo de vida de la implementación de dichas soluciones, con uso intensivo de tecnología.Disponibilidad para viajar.Objetivos de la posición: Liderar el Plan de Negocios de Paradigma Uruguay, con alcance a las siguientes metas: Desarrollar y proveer vínculos en el mercado para la venta consultiva. Posicionar la marca y propuesta de valor en los mercados objetivos. Liderar la prospección y venta de los diferentes proyectos, alineando el posicionamiento de la marca a las oportunidades detectadas en el mercado: Optimizar y adecuar el offering de cada línea de servicios, considerando la multiplicidad de industrias en las que se encuentran la cartera de clientes actuales y potenciales, actualizando metodologías en función de las mejores prácticas del mercado. Gestionar proyectos y servicios comercializados, asegurando la satisfacción del cliente y la rentabilidad de los mismos. Participar en la ejecución de los proyectos en la dirección y velar por el aseguramiento de la calidad de los mismos. Desarrollar al equipo de profesionales de la firma.","Contabilidad – Auditoría – Finanzas / Contaduría
Directivos – Ejecutivos / Directivos
Tecnologías de la Información / Consultoría
Tecnologías de la Información / Gestión de Proyectos
Oportunidad de Negocio / Oportunidad de Negocio
","




Conocimientos: 

Gestion de Proyectos IT
Desarrollo de Producto
Gestión de Proyectos
Idiomas: 

Inglés
Estudio Mínimo Necesario: Posgrado Completo
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/paradigma-director-de-consultoria-ID-173969",2019-10-21,"Paradigma: Director de Consultoría",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",3,"Indiferente","Se busca gente joven con buena onda, ganas de trabajar en equipo, ideal para ESTUDIANTES UNIVERSITARIOS (cualquier carrera). Las vacantes son para trabajar en la cocina. Es un trabajo que no requiere ningún tipo de conocimiento ni estudio previo de cocina, sino que preferimos enseñarles todo nosotros ya que son todas tareas muy sencillas.El trabajo seria para 3 o 4 turnos semanales de 6hs aprox (24 horas semanales). Los Horarios se arman semana a semana, dependiendo de las necesidades POR ESTUDIO de cada uno. Con esta oportunidad laboral, buscamos que el estudiante encuentre en nosotros, su segunda casa, que le permita hacer amigos, solventar gastos, ahorrar, o dedicarse a trabajar en conjunto el tiempo que se quiera.Horarios Flexibles Part – TimeEstudiantes de 1. 23 años","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

WAP
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 23 Años
Sexo: Masculino





","www.buscojobs.com.uy/part-time-flexible-estudiantes-18-23-anos-ID-174663",2019-11-07,"PART-TIME FLEXIBLE ESTUDIANTES (- años)",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Administración de Empresas",1,"Completa","Brindar soporte a la gestión administrativa contable en todo lo relacionado al sector, para lo cual el nuevo ingreso necesariamente recibirá capacitación.Entre otras tareas se destacan las siguientes: Control de IVA – VentasRegistración Controles variosTareas de apoyo al áreaSe requiere formación en Administración, preferentemente UTU o Bios, y experiencia no menor a 6 meses.","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Administración Contable y Financiera
","




Conocimientos: 

Administración
Microsoft Office
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 25 Años





","www.buscojobs.com.uy/pasante-administrativo-ID-174412",2019-11-04,"PASANTE ADMINISTRATIVO",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Auditoría",3,"Indiferente","Prestigioso Estudio jurídic. contable ubicado en Zonamerica selecciona Pasante Contable para formar parte de su Staff  (Pasantía de 4 meses con posibilidad de quedar efectivo).Requisitos:. Cursando Carrera de Contador Público. Ingles excluyente: Nivel FC. 6 hs diarias de Lunes a Viernes (horario a convenir. $ 15.477 Nominal de lunes a viernesTareas:. Participar en un equipo de trabajo, reportando directamente al Jefe de Equipo.. Asistir al Jefe de Equipo en la coordinación de trabajos para consecución de objetivos periódicos.. Registraciones contables. Conciliaciones bancarias. Otras tareas inherentes al cargo","Contabilidad – Auditoría – Finanzas / Auditoría
Contabilidad – Auditoría – Finanzas / Contaduría
Contabilidad – Auditoría – Finanzas / Economía
","




Conocimientos: 

Microsoft Office
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 25 Años





","www.buscojobs.com.uy/pasante-contable-para-zonamerica-ID-174570",2019-11-05,"PASANTE CONTABLE PARA ZONAMERICA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"PedidosYa.com","Auxiliar Administrativo",1,"Medio turno mañana","Tenemos una oportunidad para vos, estamos buscando Pasante de Marketing offlineQué desafíos te esperan:El puesto está orientado hacia el control y conciliación interna del gasto del departamento.También se pretende que la persona brinde soporte a distintas tareas operativas de cualquiera de los mercados que se requiera.Consiste en un contrato de 6 meses, con posibilidad a que se extienda por 3 meses más. La persona que resulte seleccionada deberá tener disponibilidad para incorporarse el 4/11Las tareas serán:Procesamiento de comprobantes.Seguimiento de pagos.Soporte en el proceso de planificación de medios tradicionales.Interacción con agencias de medios.Qué esperamos de vos: Estudiante de Administración (Licenciatura o Tecnicatura) de Empresas o Marketing.Excel nivel básico.Persona ordenada, con facilidad para los números y responsable.Proactividad y ganas de aprender.Disponibilidad para trabajar de Lunes a Viernes de 9:30 a 13:30 hs a partir del 4/11 (Excluyente)No se requiere experiencia previaTe proponemos:Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino.Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente.Integrarte al equipo de Marketing offline, llevando adelante tareas que impactarán a nivel regionalEl presente llamado comprende a las personas inscriptas en el Registro Nacional de Personas con Discapacidad, que reúnan las condiciones e idoneidad para el cargo descrito de acuerdo a lo dispuesto en la Ley N° 19.691","Administración – Secretariado / Auxiliar Administrativo
Marketing – Publicidad / Marketing
","




Conocimientos: 

Auxiliar Administrativo
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 23 Años





","www.buscojobs.com.uy/pasante-de-offline-marketing-ID-173771",2019-10-11,"Pasante de Offline Marketing",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Administración De Las Obras Sanitarias Del Estado - Administración De Las Obras Sanitarias Del Estado","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Colaborar en el desarrollo y ejecutar el plan de actividades de acuerdo al Diseño Básico curricular para niños y niñas de 0 a 3.Lugar de Recepción de Consultas:rrhh_recsel@ose.com.uyTeléfono de Consultas:1952 3020 / 3024 / 3049","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/pasante-jardin-primera-infancia-ID-174473",2019-11-01,"Pasante Jardín Primera Infancia",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"PedidosYa.com","Contaduría",NA,"Indiferente","Somos la compañía líder de delivery en América Latina. Nuestra plataforma conecta a más de 20.000 restaurantes, supermercados, farmacias y tiendas de la región con millones de usuarios. Actualmente operamos en más de 400 ciudades ubicadas en Argentina, Bolivia, Chile, Paraguay y Uruguay. Contamos con un equipo de trabajo de más de 1400 colaboradores. Nuestra app está disponible para sistemas operativos iOS y Android ¡y ya cuenta con más de 15 millones de descargas!Para seguir creciendo buscamos personas talentosas que se sumen, generen impacto en el negocio y sigan haciéndolo crecer. ¡Súmate a nuestro equipo!Tenemos una oportunidad para vos, estamos buscando Pasantes para Tesoreria Qué desafíos te esperan:Podrás incorporarte al área de Tesorería dentro del Departamento de Finanzas para realizar soporte en tareas administrativas – contables para Argentina y Bolivia (conciliaciones bancarias, análisis de movimientos bancarios y de tarjetas de crédito, análisis de cobranzas)Se trata de una excelente oportunidad para estudiantes Universitarios de Contador Público – excluyente.  de UDE, ORT, UdelaR, UM, que estén en búsqueda de su primera experiencia laboral, incorporándose al área de Finanzas de PedidosYa, en calidad de pasante y en un horario par. time de 4 horas, de lunes a viernes.Duración de la pasantía: Seis meses con opción a que se extienda a 3 meses más, ingreso en diciembre.Qué esperamos de vos: Que te motive el ambiente desafiante, trabajar en equipo, aprender y enriquecerte dentro de una compañía pujante. Buscamos un perfil analítico con capacidad de enfocarse, atendiendo a los detalles. Tu rol será asistir a los equipos del área de contabilidad, que trabajan para todos los mercados de PedidosYa LATAMTe proponemos. Entrar a una compañía pujante, enérgica, que busca constantemente dejar su huella. Todo lo que hacemos tiene un impacto inmediato no sólo en tu día a día, sino también en el de quienes conocés: tus amigos, tu familia, tu vecino. Unirte a un grupo de personas inquietas, curiosas y entusiastas. que buscan potenciar el talento constantemente. Trabajar en un equipo de profesionales altamente motivado y dinámicoClaros, directos, sinceros, ingeniosos, abiertos, atentos, cercanos, divertidos, auténticos, cotidianos, coloquiales. Así somos y así trabajamos. Nuestra cultura se ve reflejada en cada uno de nuestros actos. Nos motiva a exigirnos y ser protagonistas en todo momento.#LoHacemosYa #VamosAlDetalle #PisamosFuerte #JugamosEnEquipo #GeneramosImpacto.","Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

SAP R/3 Financials
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/pasante-tesoreria-ID-174616",2019-11-06,"Pasante Tesorería",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Universidad De La República - Centro Universitario De Tacuarembó","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Instalar, configurar, y poner en funcionamiento equipos nuevos, instalar y actualizar software, hacer diagnostico, reparación de hardware y configuración de redes.Lugar de Recepción de Consultas:Udelar | Sede Tacuarembó | Sección Personal y Concursos – Ruta 5 Km 386,5personal@cut.edu.uyTeléfono de Consultas:46323911 Int 5","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/pasante-unidad-de-informatica-cut-ID-174584",2019-11-05,"Pasante   Unidad De Informatica   Cut",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",2,"Completa","BUSCAMOSJóvenes, preferentemente con experiencia en el área de atención al cliente y/o promociones. Se valora capacidad de iniciativa y habilidades de comunicación. TAREASColaborar con los socios en el proceso de autogestión de consultas. REQUISITOSDisponibilidad horaria para cubrir turnos matutino e intermedioSE OFRECECapacitación en las funcionalidades del sistema de autogestión.","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Promociones
Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/pasantes-ID-173880",2019-10-17,"PASANTES",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Retail Shop","Almacén / Depósito / Stock",1,"Completa","Sera el encargado de realizar el armado de pedidos.Toda tarea de Picking, embalaje, y recepción de mercaderías.Armado de mobiliario en deposito para futuro envio a clientes.Encargarse del mantenimiento del deposito tareas de limpiezas.Se valora tener libreta de auto.Se valora experiencia previa en el rubro.Procuramos personas proactivas, que sepa trabajar en equipo, buen relacionamiento, y que tenga iniciativa.Importante Puntualidad.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Logística y almacén
Distribución, logística, depósito.
Peón Carga - Descarga
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/peon-auxiliar-deposito-ID-174628",2019-11-06,"Peon Auxiliar Deposito",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Almacén / Depósito / Stock",NA,"Completa","Empresa cercana a Ruta Perimetral y Camino del Andaluz requiere peones para carga y descarga, carnét de salud vigente y referencias laborales comprobables.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Compras / Proveedores
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Distribución – Logística – Almacenamiento / Transporte / Carga
","




Conocimientos: 

Logística y almacén
Estudio Mínimo Necesario: Ciclo Básico Incompleto
Edad: Desde 18 Hasta 45 Años





","www.buscojobs.com.uy/peon-de-deposito-ID-174623",2019-11-07,"PEON DE DEPOSITO",2019-11-10 21:25:59,"21:25:59",NA,"suarez","canelones"

"(Confidencial)","Construcción",NA,"Completa","Empresa que terceriza personal para ente pública selecciona Peón para ente público en La Paz.Horario:lunes a viernes 7 a 15hs.Contrato : 6 meses","Construcción – Arquitectura / Construcción
","




Conocimientos: 

Albañil
Estudio Mínimo Necesario: Primaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/peon-la-paz-ID-174267",2019-10-28,"Peón- La Paz",2019-11-10 21:25:59,"21:25:59",NA,"canelones","canelones"

"TORNOMETAL","Almacén / Depósito / Stock",1,"Completa","Buscamos una persona para integrarse a un equipo de peones para descargar neumáticos de los contenedores, ordenarlos adecuadamente y cargar en camiones para distribuir. Debe tener secundario o UTU, vivir en el barrio o zonas cercanas, Ruta 1 y Cno. Cibils, Cerro, La Teja u otras y tener entre 20 y 35 años. Se valora tener Libreta de conducir para autoelevadores (no excluyente) ","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
","




Conocimientos: 

Peón Carga - Descarga
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 20 Hasta 35 Años





","www.buscojobs.com.uy/peon-para-carga-y-descarga-de-neumaticos-ruta-1-y-cno-cibils-ID-174068",2019-10-23,"Peón para carga y descarga de neumáticos - Ruta  y Cno Cibils",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Ceramicas Castro","Almacén / Depósito / Stock",1,"Completa","Nos encontramos en la búsqueda de Peón para Sucursal de Treinta y Tres.Las tareas a realizar son.  Limpieza.  Orden de deposit.  Preparación de pedidos.  RepartoRequisito.  Contar con libreta de Camión y elevador . Disponibilidad horaria","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Transporte / Carga
","




Conocimientos: 

Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/peon-suc-treinta-y-tres-ID-173881",2019-10-17,"Peón - Suc. Treinta y Tres",2019-11-10 21:25:59,"21:25:59",NA,"treinta y tres","treinta y tres"

"HUMAN PHI","Almacén / Depósito / Stock",2,"Completa","Seleccionamos Peones para importante organismo que residan próximo a la zona del barrio Abayubá. Las Responsabilidades:Carga y descarga de materialesAlmacenaje (loteo) de materialesPreparación de pedidos de materialesControl y embalaje de pedidosReparto de materiales.•       Manejo de autoelevadorRequisitos Excluyentes:Formación curricular mínima excluyente Ciclo Básico completo de Enseñanza Secundaria o equivalente en CETP.Experiencia laboral en tareas de carga, descarga y ordenamiento de materiales en Depósitos y Predios.Valorado.  Estudios o conocimientos de Logística.*Se requiere presentación de documentos que certifiquen formación y experiencia – Excluyente.La PropuestaContratación por 24 meses.Régimen de lunes a viernes de las 8:00 hrs. a 15:00 hrs.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Logística y almacén
Distribución, logística, depósito.
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 24 Hasta 52 Años





","www.buscojobs.com.uy/peones-para-ente-publico-zona-abayuba-ID-174614",2019-11-06,"Peones para Ente Público - zona Abayubá",2019-11-10 21:25:59,"21:25:59",NA,"abayuba","montevideo"

"Datasec SRL","Administración de Base de datos",3,"Completa","Estudiantes universitarios o estudiantes de UTU de las carreras de informática Experiencia mínima de 1 año en infraestructura o en Call Center / Mesa de Ayuda de tecnología. Se valorará experiencia en monitoreo de equipamiento informático y herramientas de seguridad de la información. Se valorará experiencia como operadores de procesos batch nocturnos.Excelente trato con los usuarios y capacidad para trabajar siguiendo los procedimientos asociados al servicio y proactividad para sugerir mejoras al mismo.Habilidad para trabajar solo, pero integrando un equipo de soporte 7x24x365.Trabajo 5 días a la semana, incluidos los sábados y domingos. No es horario rotativo.Flexibilidad de horario en caso de ser necesario, para asegurar el servicio 7x24 en caso de licencias, enfermedad, etc.Dedicación ful. time.Compromiso con una mejora continua del servicio, asiduidad y puntualidad Se ofrece:Integrar un equipo de profesionales que ofrecen un servicio especializado en monitoreo y seguridad para importante empresa de plaza.Capacitación en las herramientas y equipos que deberá monitorear.Capacitación permanente.Posibilidad de desarrollarse profesionalmente.Garantizamos Absoluta Reserva","Tecnologías de la Información / Administración de Base de datos
Tecnologías de la Información / Análisis de Sistemas
Tecnologías de la Información / Arquitectura de Sistemas
Tecnologías de la Información / Calidad de Sistemas
Tecnologías de la Información / Consultoría
Tecnologías de la Información / HelpDesk / Soporte Técnico
","




Conocimientos: 

Gestión de Sistemas de Help Desk
Seguridad de Datos
Call Center
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-de-informatica-para-integrar-un-servicio-7x24x365-ID-174188",2019-10-28,"Personal de informática para integrar un servicio xx",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Farmacia",NA,"Completa","Nos encontramos en búsqueda de personal para Local de Farmacia en Montevideo y Canelones. Buscamos Auxiliares, Cajeros, Idóneos en Farmacia y Encargado de local.Requisito excluyente contar con experiencia previa en Farmacias y disponibilidad horaria para trabajar en horarios rotativos.","Salud / Farmacia
","




Conocimientos: 

Caja y/o Facturación
Farmacia
Encargado de Local
Idóneo en Farmacia
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-farmacia-ID-174089",2019-10-23,"Personal para Farmacia",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Atención al Cliente",30,"Indiferente","Se requiere personal para trabajar en Supermercado ubicado en zona de Costa Azul y Parque del Plata.Requisitos:* Disponibilidad de ingreso inmediato* Disponibilidad para trabajar en turno de 6 horas 6 días a la semana con descanso entre semana* Flexibilidad HorarioBuscamos Auxiliares de Venta valorando experiencia en reposición de mercadería y atención al cliente en mostradores de Panadería y Fiambrería.Buscamos Carniceros con experiencia comprobable como Cortador o Auxiliar.Buscamos Cajeros y Cajeras con experiencia previa en manejo de cajas con sistema ScantechOfrecemos la oportunidad de trabajo durante zafra (3 meses) con posibilidades de continuar trabajando el resto del año","Atención al Cliente / Atención al Cliente
Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
Atención al Cliente / Caja
","




Conocimientos: 

Caja y/o Facturación
Atención al Cliente
Carnicería 
Panadería, confitería y afines
Reposición de mercadería
Ayudante de cocina
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 18 Hasta 50 Años





","www.buscojobs.com.uy/personal-para-supermercado-zona-costa-azul-y-parque-del-plata-ID-174650",2019-11-07,"Personal para Supermercado - Zona Costa Azul y Parque del Plata",2019-11-10 21:25:59,"21:25:59",NA,"canelones","canelones"

"TIENDA INGLESA","Caja",NA,"Indiferente","Si te interesan los desafíos y disfrutás de la innovación, veni a trabajar con nosotros.Buscamos talento, energía positiva y ganas de crecer juntos.Tenemos vacantes para.  Saló.  Logístic.  Panaderí.  Rotiserí.  Carnicerí.  Pescaderí.  Atención al públic. CajasRequisitos.  Ser menor de 29 año.  Contar con disponibilidad horaria para trabajar 4 u 8 horas","Supermercados – Autoservices / Caja
Supermercados – Autoservices / Reposición de Mercaderia
Supermercados – Autoservices / Carnicería
Supermercados – Autoservices / Panadería
Supermercados – Autoservices / Fiambrería
Supermercados – Autoservices / Rotisería
Supermercados – Autoservices / Frutería / Verdulería
","




Conocimientos: 

Atención al Cliente
Distribución, logística, depósito.
Carnicería 
Panadería, confitería y afines
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-para-zafra-contrato-3-meses-montevideo-ID-174015",2019-10-22,"Personal para Zafra - Contrato  meses - Montevideo",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Adecco","Atención al Cliente",NA,"Completa","ADECCO SELECCIONA PARA LA EMPRESA RAPPI: PERSONAL SHOPPERS¿Qué es Rappi?Rappi es la plataforma que te permite hacer cualquier tipo de compras y recibirlas en minutos. Se puede ordenar comida, frutas, electrónicos, artículos de papelería, medicinas, antojos o ¡hasta el súper completo!Estamos contratando a personas activas, inteligentes y detallistas para volverse Personal Shoppers en nuestro equipo de Supermercado y obtener más clientes felices. ¡Sé parte del equipo!¿Qué hace un Personal Shopper?Recibe el pedido de nuestros clientes, a través de la aplicación y hace su lista de compras en supermercado en tiempos record. El Personal Shopper debe asegurarse de siempre ser muy meticuloso y dar un servicio espectacular.Si eres.  Sociable, amable y extremadamente detallista.  Te consideras súper eficiente y sabes trabajar bajo presión.  Tienes ojo para la excelencia y te gustan las cosas muy bien hechas.  Te apasiona, al igual que nosotros, la tecnología, el servicio, calidad.Sólo se necesita.  Un smartphone con sistema operativo Android (4.0 mínimo).  Contar un plan de datos móviles.  Disponibilidad para trabajar en turno rotativos, descanso entre seman.  8 Horas de Jornada Laboral (14 a 22 hs.  Tener experiencia en servicio al cliente (6 meses mínimo).  Nosotros te equipamos con uniforme, materiales de trabajo y todo lo que necesitarás para ser el mejor.Se ofrece la posibilidad de ingresar a una importante empresa que brinda estabilidad laboral y posibilidades de crecimiento","Atención al Cliente / Atención al Cliente
","




Conocimientos: 

Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/personal-shoppers-rappi-ID-174227",2019-10-27,"Personal Shoppers - Rappi",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"
